time_index,time_s,station_index_aft_to_forward,x_from_transom_m,force_density_n_m,creation_parameter_s,age_parameter_s,contact_half_beam_m,jet_cut_count
0,0.0,0,0.0,231.18874344144146,-0.21608989986735913,0.21608989986735913,0.16045529492625704,32
0,0.0,1,0.09539999999999993,212.54381407590756,-0.19448090988062322,0.19448090988062322,0.1604006035374814,32
0,0.0,2,0.19079999999999986,195.53471563328273,-0.1728719198938873,0.1728719198938873,0.16036075492481985,32
0,0.0,3,0.2861999999999998,180.5769326639434,-0.1512629299071514,0.1512629299071514,0.1603405931171319,32
0,0.0,4,0.38159999999999994,167.68139742674686,-0.1296539399204155,0.1296539399204155,0.1603518134145752,32
0,0.0,5,0.47699999999999987,159.4154796711974,-0.10804494993367957,0.10804494993367957,0.1604234092704243,32
0,0.0,6,0.5723999999999999,155.00725362774878,-0.08643595994694366,0.08643595994694366,0.1606419429593079,32
0,0.0,7,0.6678,191.66677005549397,-0.06482696996020774,0.06482696996020774,0.1618137048790953,32
0,0.0,8,0.7631999999999999,149.1422422319252,-0.04321797997347183,0.04321797997347183,0.14255403540755507,30
0,0.0,9,0.8585999999999999,109.25328652931515,-0.021608989986735914,0.021608989986735914,0.11124772855058018,16
0,0.0,10,0.954,70.36816358366758,-0.0,0.0,0.07677411951499852,0
1,0.0027011237483419892,0,0.08347499999999997,218.6397168764484,-0.19448090988062322,0.19718203362896522,0.16125654867063027,32
1,0.0027011237483419892,1,0.1788749999999999,201.22136872805672,-0.1728719198938873,0.1755730436422293,0.1612077547669862,32
1,0.0027011237483419892,2,0.2742749999999998,186.0209009104096,-0.1512629299071514,0.1539640536554934,0.16117627134637602,32
1,0.0027011237483419892,3,0.36967499999999975,173.1658905276457,-0.1296539399204155,0.1323550636687575,0.16116957607787444,32
1,0.0027011237483419892,4,0.4650749999999999,164.75104654367502,-0.10804494993367957,0.11074607368202155,0.1612094388846318,32
1,0.0027011237483419892,5,0.560475,160.9298978002731,-0.08643595994694366,0.08913708369528564,0.16135990765987038,32
1,0.0027011237483419892,6,0.655875,173.1747617180034,-0.06482696996020774,0.06752809370854973,0.16206870633142947,32
1,0.0027011237483419892,7,0.7512749999999999,153.3938800452503,-0.04321797997347183,0.04591910372181382,0.14791169603859022,32
1,0.0027011237483419892,8,0.8466749999999998,116.51282532715884,-0.021608989986735914,0.024310113735077903,0.11583544067935009,18
1,0.0027011237483419892,9,0.9420749999999999,81.63672375649821,-0.0,0.0027011237483419892,0.08235239666247816,2
2,0.0054022474966839784,0,0.07155,226.8966454649648,-0.19448090988062322,0.1998831573773072,0.1611150818933012,32
