root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels
1.0,PHYSICAL,0.05175764289006012,0.05835850170166998,0.05928886819696023,7.680620652428927,191700.12074933594,0.06410331442663986,4.028676698838544,4.016493501309747,0.003024118945138867,True,2018,0.9994387676875415,0.0
0.995,PHYSICAL,0.057151855363929444,0.07038233503272717,0.07133587450543893,7.627492417037571,193191.8236319447,0.05880586711767332,4.100947912072201,4.028395717586166,0.017691566935648967,True,2022,1.0072158399445792,0.0
0.99,PHYSICAL,0.06578402343341098,0.0905185276048056,0.09148723718829198,7.574418751590247,191576.12373774304,0.053800217410320594,4.116696053606623,4.03339741119086,0.020234343592791044,True,1996,0.9987923026776139,1.02734375
