outer_iteration,step_factor,source_formal_exact_objective,candidate_formal_exact_objective,formal_exact_relative_decrease,source_reduced_objective,source_weak_objective,residual_generator,average_mode_count,jump_mode_count,source_projected_integral,source_unresolved_integral,candidate_reduced_objective,candidate_projected_integral,candidate_unresolved_integral,candidate_unrepresented_projected_integral,gmres_info,krylov_iterations,jvp_calls,direction_solver,exact_subspace_rank,exact_subspace_condition_number,trust_region_step_scale,right_preconditioner,right_scale_minimum,right_scale_median,right_scale_maximum,geometric_ratio_minimum,geometric_ratio_median,geometric_ratio_maximum,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_root_relative_mismatch
1,1.0,0.0011240012747932673,0.0009936907729617183,0.11593447868243427,0.0011240012747932675,0.00036373069769397577,source_aligned_exact,,,0.0006789589056912752,0.000445042369101992,0.000987406210224285,0.0005499135790440372,0.0004437771939176811,0.0003167307027248953,0,0,65,exact_coordinate_subspace,64,540.6373676567476,0.3965798749035135,geometric_midpoint,0.987180204662858,1.000000490890736,5.9021336631267864,84.7323003429867,500.1013622085112,506.5958168998191,25.21770925078294,6.635524941608529,25.10271534708412,2.8324382902041774e-07
