phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_linearization,1,8.087272488451179,8.087277523961655,0.0011240012561063912,0.0011240012747932673,1.6625315983209673e-08,1.3635476487564518e-09,4.001554802622378e-07,253043.72755473614
final_synchronization,1,8.087277523961655,8.088021810981335,0.0009936907729617183,0.0009977301375848201,0.004065011704861087,0.0719927680444187,6.625220034090781e-12,253052.56011354204
