outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,0.001842546550703765,0.0007307168805819994,0.3965798749035135
1,1,0.0013579677720430912,0.000538542689159852,0.3965798749035135
1,2,-0.0007009020609451238,-0.000277963651649232,0.3965798749035135
1,3,-0.0006512919715738703,-0.00025828928861242815,0.3965798749035135
1,4,-6.264449962635054e-05,-2.4843547825211294e-05,0.3965798749035135
1,5,-0.00022915674893179418,-9.087895482466678e-05,0.3965798749035135
1,6,-0.00016241406541077285,-6.441014974317535e-05,0.3965798749035135
1,7,-0.00017531616561457862,-6.952686302799324e-05,0.3965798749035135
1,8,-0.0001130581054929492,-4.483656933322203e-05,0.3965798749035135
1,9,-0.00011099782262185466,-4.40195026099375e-05,0.3965798749035135
1,10,-8.131341291045973e-05,-3.2247263120007856e-05,0.3965798749035135
1,11,-6.53550486579268e-05,-2.5918497021073645e-05,0.3965798749035135
1,12,-5.517784399667556e-05,-2.1882422469647175e-05,0.3965798749035135
1,13,-3.475536924751608e-05,-1.3783279988405348e-05,0.3965798749035135
1,14,-3.446821829742862e-05,-1.3669401700541236e-05,0.3965798749035135
1,15,-1.5875983912950158e-05,-6.296095714167966e-06,0.3965798749035135
1,16,-1.85513903198144e-05,-7.357108052318245e-06,0.3965798749035135
1,17,-5.199756682573508e-06,-2.06211885470371e-06,0.3965798749035135
1,18,-6.95947192891111e-06,-2.759986506962082e-06,0.3965798749035135
1,19,-1.2500777789173703e-07,-4.957556891827127e-08,0.3965798749035135
1,20,6.462467207017371e-07,2.562884436527007e-07,0.3965798749035135
1,21,1.9390869760556534e-06,7.690028703911833e-07,0.3965798749035135
1,22,4.848414474595004e-06,1.9227836058152707e-06,0.3965798749035135
1,23,2.3799140132795037e-06,9.438260016675043e-07,0.3965798749035135
1,24,6.33591996961378e-06,2.512698348948106e-06,0.3965798749035135
1,25,2.2587346578726675e-06,8.957687080593728e-07,0.3965798749035135
1,26,5.782547468565077e-06,2.2932419517071668e-06,0.3965798749035135
1,27,1.9385633156249887e-06,7.687951972030984e-07,0.3965798749035135
1,28,4.036699179634721e-06,1.6008736556826531e-06,0.3965798749035135
1,29,1.6562969979076574e-06,6.568540562332837e-07,0.3965798749035135
1,30,1.8348197835427356e-06,7.276526002278698e-07,0.3965798749035135
1,31,1.3356382170661503e-06,5.296872370404457e-07,0.3965798749035135
1,32,-1.4927549282843467e-07,-5.9199656272060944e-08,0.3965798749035135
1,33,9.232894195390932e-07,3.6615800250055115e-07,0.3965798749035135
1,34,-1.3700961699242601e-06,-5.433525676743461e-07,0.3965798749035135
1,35,4.098827135727166e-07,1.625512352737806e-07,0.3965798749035135
1,36,-1.5025988875969445e-06,-5.959004788733547e-07,0.3965798749035135
1,37,-8.607955425749469e-08,-3.4137418859187444e-08,0.3965798749035135
1,38,-5.79842329220977e-07,-2.2995379838621693e-07,0.3965798749035135
1,39,-3.454221249990291e-07,-1.3698746312102075e-07,0.3965798749035135
1,40,9.026495907075039e-07,3.5797266176448957e-07,0.3965798749035135
1,41,-1.41704969688905e-07,-5.619733915243212e-08,0.3965798749035135
1,42,2.066482532919414e-06,8.195253843954768e-07,0.3965798749035135
1,43,5.386219712847111e-07,2.1360663399237454e-07,0.3965798749035135
1,44,2.069546740123576e-06,8.207405873051819e-07,0.3965798749035135
1,45,1.265569669300497e-06,5.01899461132872e-07,0.3965798749035135
1,46,6.623084383523478e-07,2.626581976293155e-07,0.3965798749035135
1,47,1.1557261524349876e-06,4.5833773295538635e-07,0.3965798749035135
1,48,-1.2694859017644124e-06,-5.034525601135046e-07,0.3965798749035135
1,49,-3.6193814924235146e-07,-1.4353738594934094e-07,0.3965798749035135
1,50,-2.156071836644649e-06,-8.550546992595236e-07,0.3965798749035135
1,51,-2.4762254568009147e-06,-9.820211818910024e-07,0.3965798749035135
1,52,-1.2344041169862687e-06,-4.895398302947965e-07,0.3965798749035135
1,53,-2.745250780801414e-06,-1.0887112112289974e-06,0.3965798749035135
1,54,2.411325680282101e-07,9.562832366379052e-08,0.3965798749035135
1,55,2.933608877861318e-07,1.1634102417980781e-07,0.3965798749035135
1,56,3.6954499971927316e-07,1.4655410975988827e-07,0.3965798749035135
1,57,3.024432273528242e-06,1.199428972689979e-06,0.3965798749035135
1,58,-1.7292039594393272e-07,-6.857674899171085e-08,0.3965798749035135
1,59,-5.824698137983815e-08,-2.3099580589123492e-08,0.3965798749035135
1,60,9.110935769043415e-07,3.6132137675411843e-07,0.3965798749035135
1,61,-4.3655477776669384e-06,-1.7312883915524658e-06,0.3965798749035135
1,62,-7.5814207994916e-07,-3.0066389122532736e-07,0.3965798749035135
1,63,3.1858749954846006e-06,1.2634539071675146e-06,0.3965798749035135
