case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,-93.79821184531465,-5308.1485137741,-67.37144906383054,-109.83598976752035,-161.1696609091452,-5417.98450354162,80.70944886901992,127.08703617464639,-148.0808979328505,-236.92302594216673,0.024270602194735237
fn167,8.6966,5,1173.51835258964,-834.6137808897408,-43.5823205710535,-77.61540712389825,1129.9360320185865,-912.229188013639,52.14354705859552,90.3730184424849,-95.72586762964906,-167.98842556638309,0.06181371127239096
fn226,10.4354,3,-781.2439170142002,-4705.738591098364,-136.19721608690494,-123.41757376873186,-917.4411331011052,-4829.156164867096,151.1675775462154,137.12271815932374,-287.3647936331203,-260.5402919280556,0.03853080341075818
fn226,10.4354,5,672.8921418684293,-471.53592541496585,-65.42331997786647,-65.42386752608894,607.4688218905628,-536.9597929410547,73.05544799370603,73.61152004801325,-138.47876797157252,-139.03538757410223,0.11260448863511587
fn282,12.10175,3,-1174.4640902352687,-4193.438778688099,-201.61799841687048,-116.55944078422401,-1376.0820886521392,-4309.9982194723225,219.95237361525255,128.5240904935133,-421.570372032123,-245.08353127773736,0.05347800040254169
fn282,12.10175,5,446.31295994060014,-176.81626488735452,-69.10573147473937,-47.14610066846041,377.2072284658608,-223.96236555581493,76.35024665949717,53.06611296005337,-145.45597813423663,-100.21221362851375,0.17426130918666558
