benchmark,coefficient,source_row,station_index,x_m,x_over_l,body_normal_velocity_norm,inner_free_surface_normal_derivative_norm,body_potential_norm,free_surface_potential_norm,control_potential_norm,inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,body_potential_to_inner_free_surface_normal_derivative_gain,body_potential_to_body_normal_velocity_gain,free_surface_potential_to_body_potential_ratio,control_potential_to_body_potential_ratio,time_derivative_density_value_per_m,station_trapezoid_weight_m,station_time_derivative_contribution_value,station_abs_contribution_share,coefficient_reference_value,coefficient_computed_value,coefficient_gate_error_ratio,coefficient_status,coefficient_time_component_value,station_integral_time_component_value,required_global_scale_to_reference_from_time_integral,diagnostic_flags,failure_source,gate_role
ma2005_wigley_iii_coefficients,A33,0,10,0.825,0.27499999999999997,2.8684748780043114,6.372685251334062,15.732422430074246,2.141293816109691,0.20733914263193395,2.2216283991888193,2.4687273589701944,5.4845948105425935,0.13610706333541958,0.013179098359041167,9.196221565858128,0.07499999999999996,0.6897166174393592,0.06631375471397019,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,11,0.8999999999999999,0.3,2.960377446889284,6.388131097467603,15.766802484868727,2.1392123958997473,0.13946223372670505,2.157877234262863,2.46814009360563,5.3259433189630006,0.1356782643755912,0.008845308607153914,9.546096467272244,0.07500000000000001,0.7159572350454184,0.06883669505710943,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,peak_abs_time_contribution_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,12,0.975,0.325,3.0373653715499573,5.606889360219161,15.10966017426488,2.078031697076,0.08619227791922465,1.8459713186754296,2.6948382968759486,4.974594204501144,0.1375300088227895,0.005704448473700906,9.390543663771995,0.07500000000000007,0.7042907747829003,0.06771500715708298,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,13,1.05,0.35000000000000003,3.1011322882208208,4.188400414524684,13.813672957104437,1.963164709209198,0.050264065505674235,1.3506035941883825,3.298078404634116,4.454396547213923,0.14211750309316054,0.003638718367067116,8.744104885608685,0.07500000000000001,0.6558078664206515,0.06305355111606373,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,14,1.125,0.375,3.1530398903471624,2.5050439205620805,12.128947839979901,1.808089811254621,0.03080300943831117,0.7944853245374783,4.841810453071184,3.8467473491572144,0.14907227198180592,0.0025396274965234097,7.77138691768555,0.07499999999999996,0.582854018826416,0.05603930289805578,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,15,1.2,0.39999999999999997,3.1941659237126663,0.9565106797021415,10.363418669025156,1.6299463158553902,0.024382386839968875,0.2994555394261933,10.834608425127398,3.2444835104181036,0.15727882544464572,0.002352735870147223,6.694091476343121,0.07499999999999996,0.5020568607257337,0.04827094878217776,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,16,1.275,0.425,3.2253431085880275,0.404323495503944,8.743730920156086,1.4449323448279974,0.02742336452876461,0.12535828961184425,21.62558203365848,2.7109459756000556,0.16525352369857738,0.003136345889321474,5.684711392328595,0.07499999999999996,0.42635335442464434,0.04099233083836793,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,peak_body_potential_to_free_normal_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,17,1.3499999999999999,0.44999999999999996,3.2471895194476614,1.1459948389560433,7.37507935919763,1.265465661610439,0.035333932600809394,0.35291898797178123,6.43552580561012,2.271219254382206,0.17158671791541438,0.00479099015480337,4.827951815303752,0.07500000000000007,0.3620963861477817,0.03481425606789907,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,18,1.425,0.47500000000000003,3.260131191047544,1.585228559773838,6.274053439576538,1.0994199265915006,0.043884344123870433,0.486246861514942,3.957822612325157,1.9244788236759767,0.1752327960192996,0.006994576081716061,4.140610552211114,0.07500000000000007,0.3105457914158338,0.02985785309314511,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,19,1.5,0.5,3.2644176850830453,1.7501496796421752,5.414048796169245,0.9506754021818975,0.05057850316683952,0.5361292115404197,3.0934775803153984,1.6585036960524597,0.1755941695343706,0.009342084837252806,3.6055681551640277,0.07499999999999996,0.27041761163730194,0.0259996739458439,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,20,1.575,0.525,3.260131191047543,1.713987395328904,4.75478902412195,0.8201558506808331,0.05429994037386211,0.5257418474555825,2.7741096796161298,1.4584655480057982,0.1724904820213949,0.011420052519341693,3.195113905475645,0.07499999999999996,0.23963354291067324,0.023039897233178078,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,21,1.65,0.5499999999999999,3.2471895194476614,1.5384011892586031,4.254934124534206,0.7068687241270792,0.0548586396752483,0.4737639056929086,2.765815675548699,1.3103436368746222,0.16612918166023577,0.01289294688698706,2.8809022357634695,0.07499999999999996,0.21606766768226007,0.020774123682123374,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,22,1.7249999999999999,0.575,3.2253431085880275,1.2755726865926915,3.874483978608448,0.6087569866840095,0.05266814630190795,0.39548433876577693,3.0374466459908027,1.2012625783259996,0.15711950031153551,0.013593589905828991,2.6356140317409364,0.07499999999999996,0.19767105238057012,0.019005355750718853,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,23,1.7999999999999998,0.6,3.1941659237126663,0.9776103652796775,3.572976992352294,0.5233186662973957,0.04849101121065797,0.3060612343341808,3.6548067811557283,1.1185946746934565,0.14646572519708984,0.013571599065555018,2.4314799057157828,0.07500000000000007,0.18236099292868388,0.017533348985218602,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,24,1.875,0.625,3.1530398903471624,0.7043631123151416,3.308536887690021,0.4480257403040278,0.04320327665549019,0.22339175424691135,4.697203515975347,1.0493165334884926,0.13541506578662743,0.013058121496615433,2.239904747704773,0.07500000000000007,0.1679928560778581,0.016151904666304263,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,25,1.95,0.65,3.1011322882208208,0.5182618464995679,3.042616701200913,0.38062346495781973,0.03756663757053806,0.16712019944073545,5.87080974945635,0.9811308962077593,0.12509740869022004,0.01234681895873069,2.035672683760425,0.07499999999999996,0.1526754512820318,0.014679191672587938,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,26,2.025,0.6749999999999999,3.0373653715499573,0.44522073527360845,2.751657299314017,0.3193830793550309,0.03205754299062651,0.14658122445322203,6.180433841705503,0.9059355601693238,0.11606935189009639,0.011650267276603957,1.8057557483024944,0.07500000000000007,0.1354316811226872,0.013021265626183243,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,27,2.1,0.7000000000000001,2.9603774468892836,0.4431892503457825,2.4373003886831253,0.26328493145435544,0.026840415842729295,0.149707008074757,5.499457369016755,0.8233073087501733,0.10802317706789044,0.011012354475203275,1.5557412261512726,0.07499999999999996,0.11668059196134538,0.011218416317025729,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,28,2.175,0.725,2.868474878004313,0.46477836639525993,2.122348785714735,0.21202417570525073,0.02190276974948185,0.16202978452390027,4.566367411149755,0.7398875276855551,0.0999007218475865,0.010320061385247638,1.3051982534211806,0.07499999999999996,0.09788986900658848,0.009411756362179164,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,29,2.25,0.75,2.7595752934474778,0.4913522868918793,1.8335642504707483,0.16580332739890863,0.017226846874366965,0.17805358964423962,3.7316693121939593,0.6644371164013851,0.09042678889291192,0.009395278551021135,1.0745155022807724,0.07499999999999996,0.08058866267105788,0.007748308035459624,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,30,2.3249999999999997,0.7749999999999999,2.6311442293107428,0.5135491854591512,1.5874903421621158,0.12503200261110559,0.012858211487318139,0.19518093297138678,3.0912138254932318,0.6033459984738185,0.0787607957606946,0.00809971005543607,0.8752828920385316,0.07499999999999996,0.06564621690288983,0.00631164599420582,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,31,2.4,0.7999999999999999,2.480131674259909,0.524229216537456,1.3886192452101886,0.09008507349499131,0.008871461556911023,0.21137152594685935,2.648878012526744,0.5598973875548618,0.06487384774892384,0.006388692643798259,0.7097380752676846,0.07500000000000018,0.05323035564507647,0.005117905902702647,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,32,2.475,0.8250000000000001,2.3029236086647695,0.5195038929852069,1.2350680888655416,0.061172831982378995,0.005309775656186595,0.2255845096340014,2.3773991023792207,0.5363044107145315,0.04952992675777789,0.0042991764616506535,0.5749488178257873,0.07499999999999996,0.04312116133693403,0.004145943483999631,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,33,2.55,0.85,2.0953403577709504,0.4982330696288705,1.1252192339063725,0.03829499144522797,0.002121292245845574,0.23778145053193034,2.2584194074964525,0.5370102426239692,0.0340333601588741,0.0018852257248404651,0.46681753581707175,0.07499999999999996,0.03501131518628036,0.003366211149292231,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,34,2.625,0.875,1.8527440548546934,0.4611867770810928,1.0661085113514552,0.02123714844333324,0.0010279094312369086,0.24892093210212063,2.3116632226513207,0.5754213640885588,0.019920250347135782,0.0009641696134044334,0.38316479127173075,0.07499999999999996,0.028737359345379788,0.0027629930185411027,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,35,2.6999999999999997,0.8999999999999999,1.5703671514212976,0.41332162817508866,1.105707924640144,0.009590232350383998,0.0049093043923731,0.26320063292269086,2.675175575790946,0.704107904727501,0.008673386648201123,0.004439964915663282,0.33088309652553505,0.07499999999999996,0.024816232239415113,0.00238599084905212,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,36,2.775,0.9249999999999999,1.244036363731975,0.3953213478540016,1.7635923633659252,0.002822551758899861,0.01889993256417824,0.3177731450454392,4.461161465070305,1.4176373093109098,0.0016004558749125259,0.010716723975888935,0.4108092997705209,0.07500000000000018,0.03081069748278914,0.0029623369711251827,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,37,2.85,0.9500000000000001,0.8714896660775335,0.15000443107819963,0.6205268326894416,0.0005396326298276856,0.017457199596137195,0.17212416499825053,4.136723350298575,0.7120300524989076,0.0008696362532605555,0.028132868196006106,-0.07508591615447886,0.07499999999999996,-0.005631443711585912,0.0005414429166025879,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,38,2.925,0.975,0.45431786104139943,0.0920973021572585,0.9537949557616948,0.0,0.002540187249961156,0.20271556558694528,10.356383231867808,2.0994000842832388,0.0,0.002663242486885012,0.04550600819875835,0.03749999999999987,0.0017064753074534321,0.00016407142020739146,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,0,0.075,0.024999999999999998,0.9086357220827989,11.519544004971511,20.994248191817608,2.5063780836598792,1.1835578078652549,12.677846275475618,1.8224895171854962,23.105241937543504,0.11938403608264125,0.05637533657082991,0.23805741641439604,0.0375,0.00892715311553985,0.004364801861507296,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,peak_free_normal_to_body_velocity_station|peak_body_potential_to_body_velocity_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,1,0.15,0.049999999999999996,1.7429793321550688,10.399825549531878,11.605951086163797,2.721274664739826,1.5217322403246578,5.966694703529984,1.1159755546751657,6.658685431349247,0.23447235341048725,0.13111654779751855,-0.2986664275431555,0.07499999999999998,-0.022399982065736655,0.010952145902825693,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,2,0.22499999999999998,0.075,2.488072727463949,11.981128867658645,32.73857405510809,2.8812898944875496,1.0568676997044655,4.815425504008804,2.732511636986162,13.158206226744012,0.08800902231225895,0.032282032135103514,1.6176949077964389,0.075,0.12132711808473291,0.059321132281882356,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,3,0.3,0.09999999999999999,3.1407343028425934,9.332226535462508,21.382226628908565,3.0083605522033507,1.2319117849079275,2.971351803626357,2.2912245590755855,6.8080342261222455,0.14069444704772122,0.05761382134274055,1.262157239946227,0.07500000000000001,0.09466179299596704,0.04628350885605136,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,4,0.375,0.125,3.705488109709387,7.033212293332821,21.172102261426584,3.142149718712386,1.2226624769062941,1.8980528570322197,3.0103033121148375,5.713714802093121,0.14840990657961553,0.05774875172097864,1.3944724551334895,0.07499999999999998,0.10458543413501169,0.051135529064065134,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,5,0.44999999999999996,0.15,4.190680715541901,5.04120924716829,22.50786927271943,3.310178159794123,1.1494554911004649,1.2029571302037039,4.464775844280295,5.3709339366382425,0.14706759310203613,0.05106904954764677,1.5861459743289308,0.07500000000000001,0.11896094807466982,0.05816422782075152,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,6,0.525,0.17500000000000002,4.605847217329542,4.658566792355295,24.366375600162186,3.5203482603322596,1.0344136216265045,1.0114462274882665,5.230444616603414,5.290313475549835,0.14447566261388614,0.04245250252235377,1.7790292687771794,0.07500000000000001,0.13342719515828846,0.06523728923040616,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,7,0.6,0.19999999999999998,4.960263348519815,6.434532379715783,26.433098778054735,3.757792928523662,0.8913214760896743,1.2972158789988242,4.1080061794983616,5.328970847070568,0.14216240631020732,0.03371990108211098,1.9464475603053648,0.07499999999999996,0.14598356702290227,0.0713765448899782,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,8,0.6749999999999999,0.22499999999999998,5.262288458621484,8.99602635331169,28.500152293979,3.9902012034421417,0.7324616352111143,1.7095274088544172,3.168082348212252,5.415923607776708,0.14000631162539856,0.025700270919810336,2.0665756276188407,0.07500000000000001,0.15499317207141308,0.07578166042661336,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,9,0.75,0.25,5.5191505868949555,11.317291815017953,30.304904025802767,4.177650009776154,0.5696812817391462,2.050549561356506,2.6777522857180736,5.490863774900577,0.1378539264212532,0.018798319943666462,2.115847688744589,0.07500000000000001,0.15868857665584418,0.07758847482761985,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,peak_abs_time_contribution_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,10,0.825,0.27499999999999997,5.736949756008623,12.745370502668123,31.464844860148492,4.282587632219382,0.4146782852638679,2.2216283991888193,2.4687273589701944,5.4845948105425935,0.13610706333541958,0.013179098359041167,2.0691498523180787,0.07499999999999996,0.1551862389238558,0.0758760576600909,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,11,0.8999999999999999,0.3,5.920754893778568,12.776262194935207,31.533604969737453,4.278424791799495,0.2789244674534101,2.157877234262863,2.46814009360563,5.3259433189630006,0.1356782643755912,0.008845308607153914,1.9092192934544485,0.07500000000000001,0.14319144700908365,0.07001137836083546,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
