run,outer_panel_count,pseudo_cfl,root_state_recovery,linear_gradient_recovery,linear_corner_treatment,linear_cusp_velocity_recovery,accepted_steps,added_pseudo_time,root_relative_mismatch,kinematic_rms,kinematic_convergence_integral,root_body_eta,interface_s_lambda,measured_s_lambda,solved_dipole_coefficient,body_vertical_force_coefficient,computed_pressure_peak,computed_peak_eta,regrid_geometry_relative_l2,regrid_maximum_selected_state_change
self_similar_wedge_13p5deg_n320_farlocal48_final_regrid0_v608,320,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0009387570742153068,0.0034414680577015966,0.0009902600255029797,0.0860034447764608,4.015772073657055,4.012002239214473,7.6150265271542885,46.13910857748161,18.12968588695924,0.0294407653610202,2.5799064290579644e-11,3.405101461212423e-11
self_similar_wedge_13p5deg_n640_farlocal48_final_regrid0_v609,640,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0008628370356454113,0.005174904623684104,0.00035965774081463564,0.0860034447764608,4.015772073657055,4.012307116785193,7.61280634459681,46.138011541871336,18.128930405897574,0.0294407653610202,4.888957060396988e-06,0.0017334365319314924
self_similar_wedge_13p5deg_n1280_farlocal48_final_regrid0_v610,1280,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0008287280458046332,0.006765765317805455,0.0002427153182792778,0.0860034447764608,4.015772073657055,4.012444090714056,7.611193866379531,46.137597287699016,18.12874346118554,0.0294407653610202,6.090403465910806e-06,0.0033242972260528435
