reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,0.5,320,0.011521674728929933,2.15250395144129e-07,2.15250395144129e-07,253218.9123458978
1,0.5,640,0.01128470214078765,2.2112437282417107e-09,2.2112437282417107e-09,570830.7775911255
1,0.5,1280,0.011341333017504285,4.652178801352045e-09,4.652178801352045e-09,1377582.1206533047
1,0.25,320,0.01168782805564107,5.3443718476974465e-08,5.3443718476974465e-08,253213.22244006948
1,0.25,640,0.01144918818041805,2.166981492595054e-09,2.166981492595054e-09,570811.4955176682
1,0.25,1280,0.011503929401141165,4.568079463685044e-09,4.568079463685044e-09,1377525.1325466845
2,0.5,320,0.011195468662838142,2.1931619680649382e-07,2.1931619680649382e-07,253228.79300652439
2,0.5,640,0.010961749036724379,2.287483231737378e-09,2.287483231737378e-09,570869.6260418744
2,0.5,1280,0.011022079018208937,4.8173823831769625e-09,4.8173823831769625e-09,1377697.1178815423
2,0.25,320,0.011357632172418633,5.458230316262782e-08,5.458230316262782e-08,253227.44444185705
2,0.25,640,0.011122382559370394,2.25314671747849e-09,2.25314671747849e-09,570852.0020559824
2,0.25,1280,0.011180911339138995,1.446056148588974e-09,1.446056148588974e-09,1377640.574127542
3,0.5,320,0.010877146924188758,2.233043331538995e-07,2.233043331538995e-07,253238.87712912928
3,0.5,640,0.010646709523163706,2.3718228187839146e-09,2.3718228187839146e-09,570906.8852261255
3,0.5,1280,0.010710622490710003,5.001858298656523e-09,5.001858298656523e-09,1377811.3156107555
3,0.25,320,0.011035397370117887,5.553229508312237e-08,5.553229508312237e-08,253235.41193770766
3,0.25,640,0.01080341812866281,2.3322027598351625e-09,2.3322027598351625e-09,570888.0156603588
3,0.25,1280,0.010865503323219134,4.925147366124158e-09,4.925147366124158e-09,1377755.1671336484
4,0.5,320,0.010567043431073645,2.2737635596116616e-07,2.2737635596116616e-07,253251.2867864402
4,0.5,640,0.01033994040298323,2.461740458265125e-09,2.461740458265125e-09,570944.8210083288
4,0.5,1280,0.010407418921403648,5.194678140350003e-09,5.194678140350003e-09,1377924.7131505269
4,0.25,320,0.010721246625066192,5.646698106628491e-08,5.646698106628491e-08,253243.83581802194
4,0.25,640,0.010492359496609004,2.3921639418855126e-09,2.3921639418855126e-09,570927.6384908153
4,0.25,1280,0.01055810992982385,4.055936423838383e-09,4.055936423838383e-09,1377868.9115697914
