node_index,xi,eta
0,4.551600626670165,-0.036144938576302375
1,4.548700939912207,-0.03702162986134806
2,4.545694066108371,-0.03796359962389253
3,4.5425769804410345,-0.03897378931471511
4,4.539344506765172,-0.040048949212130695
5,4.535990653187914,-0.04118414931577132
6,4.532508727659737,-0.042373085380277696
7,4.528899065113957,-0.0436303447424866
8,4.525166782181036,-0.04498338474383973
9,4.521313847602511,-0.046449009497177174
10,4.517332658834368,-0.04801847031663639
11,4.513216237559065,-0.049686078661325156
12,4.5089696992195085,-0.051476085467912124
13,4.50460392925347,-0.0534237173369236
14,4.50012712777855,-0.055554079724211794
15,4.495548090985337,-0.05789014973960718
16,4.4908754838532685,-0.06045154727054043
17,4.486132008386624,-0.06327901866821284
18,4.481343749474291,-0.06641086490579282
19,4.476542522416849,-0.06988540791458461
20,4.471772889001689,-0.07374794341275459
21,4.4670853123349445,-0.07803797225839249
22,4.46254423824501,-0.08279606525298089
23,4.458214196127785,-0.0880475543745535
24,4.454206920481282,-0.09383799734319336
25,4.450665281937019,-0.1002026068568094
26,4.447713466462283,-0.10713203196339588
27,4.4454787817055275,-0.11459132158068631
28,4.444111409902422,-0.12252274483264217
29,4.443731856375083,-0.13083089885357552
30,4.444351008035638,-0.13940066999048056
31,4.4459264548254795,-0.14813409834245497
32,4.448431829798958,-0.15694872603060772
33,4.451827845701984,-0.16577848969523262
34,4.456041749069758,-0.1745865353891234
35,4.4609927446539075,-0.18336151488791244
36,4.466638891903469,-0.19208826593894684
37,4.472970909999644,-0.20073858087601573
38,4.479958809291709,-0.2093036336674365
39,4.487565997482435,-0.2177882283996054
40,4.495779090208098,-0.22618379733856336
41,4.504585272284341,-0.23448490995228508
42,4.513981182465087,-0.24267904142056942
43,4.523952274701749,-0.2507688898656527
44,4.534487552681424,-0.2587569534705814
45,4.545575881265688,-0.2666496529801315
46,4.557210146175812,-0.27445134118106773
47,4.56938321972498,-0.2821694202098819
48,4.582096334458451,-0.2898005432543347
49,4.595343725391566,-0.297354728512671
50,4.609106415276691,-0.3048692784710182
51,4.623397201866607,-0.3123269448907982
52,4.638219532532652,-0.31972766166811817
53,4.65357010180359,-0.32708633213951
54,4.66944972118416,-0.3344115499778377
55,4.685865694540784,-0.3416989169300783
56,4.702816768904435,-0.34896404350198196
57,4.720310732400158,-0.3562028772218278
58,4.738347818687944,-0.36343019550104705
59,4.756929046581443,-0.3706605418754218
60,4.776068246242856,-0.37787609824527496
61,4.79577268590388,-0.3850754997036333
62,4.8160507758088436,-0.39225424607095194
63,4.836909229876633,-0.3994125464327367
64,4.858353600508705,-0.4065542972221145
65,4.880389804170819,-0.4136827686590684
66,4.903013766481668,-0.42083329668865377
67,4.9262403240617685,-0.4279825531956114
68,4.950077074548215,-0.43512944054819286
69,4.974532447695682,-0.44226987328057993
70,4.999610780705101,-0.44941373432863446
71,5.025318200104658,-0.4565651004853357
72,5.051653968620367,-0.46375335561108355
73,5.078629040169365,-0.4709657370258509
74,5.106253425695331,-0.47819197365517374
75,5.134538610447758,-0.4854150187365133
76,5.163486896775805,-0.49265306325724795
77,5.193101443569682,-0.4999216065546995
78,5.223385812384158,-0.5072349029093701
79,5.254353813979175,-0.5145642232017819
80,5.286015308233637,-0.52189560785816
81,5.318373404936097,-0.5292434035560415
82,5.35142794231992,-0.5366368524486191
83,5.385184571985294,-0.5440795335029952
84,5.419654794559175,-0.5515474874081453
85,5.454846633288394,-0.5590310639648273
86,5.490761329446478,-0.5665517194454852
87,5.527397738833534,-0.5741425683866483
88,5.564769649223276,-0.5817639888929352
89,5.602886638930166,-0.589394511635759
90,5.641748417382742,-0.5970606465515881
91,5.681352174767007,-0.604801922748698
92,5.721710846870051,-0.6125765261478231
93,5.762830302196584,-0.6203769362733601
94,5.804709380461589,-0.6282316282758106
95,5.847348645290903,-0.6361595064613441
96,5.890760866086535,-0.6441122834893502
97,5.934947505374944,-0.6521008874085513
98,5.979903645338544,-0.6601708799383178
99,6.025638125900651,-0.668290192487204
100,6.072159005421476,-0.6764285944355821
101,6.119460378187867,-0.6846338257998213
102,6.1675429114822755,-0.6929151367297877
103,6.2164160207393255,-0.7012290156908909
104,6.266077144712546,-0.7095999310551349
105,6.316524603330623,-0.7180459863264907
106,6.367766005970171,-0.72652789047809
107,6.419797116460924,-0.7350755302325265
108,6.47261634770652,-0.7437013529873996
109,6.52623250083562,-0.7523519209657424
110,6.580638102245874,-0.7610719662802814
111,6.63582994838075,-0.7698783561326628
112,6.691815143523147,-0.7787210848145698
113,6.7485851522246465,-0.7876465231376301
114,6.806142581786929,-0.7966284231364528
115,6.864488193504581,-0.8056496940824487
116,6.923610525829446,-0.8147701321143728
117,6.983516578139164,-0.8239277480755004
118,7.044199449438315,-0.8331484940747301
119,7.1056531660475635,-0.8424503660905311
120,7.167881130164683,-0.8517869614583153
121,7.230869967403288,-0.8612209765700941
122,7.294621448340884,-0.8707119057486236
123,7.3591299126186644,-0.8802664103349346
124,7.424389527490207,-0.889890017344431
125,7.4903973235932675,-0.8995663931064221
126,7.557142624692946,-0.9093293099551083
127,7.624625687295365,-0.9191353868122074
128,7.69283688294285,-0.9290064731151263
129,7.761770626973498,-0.9389342037623122
130,7.831419862931377,-0.9489179072249075
131,7.901774543490022,-0.9589753897863333
132,7.9728305925778775,-0.9690802513738603
133,8.044578027387821,-0.9792450024998712
134,8.117007975485407,-0.9894719952761756
135,8.190111795175836,-0.9997595332242097
136,8.263879270162898,-1.010114705216202
137,8.338303295550086,-1.0205200195243518
138,8.413370812442173,-1.030998127813324
139,8.489077110791932,-1.0415094742450197
140,8.565401803537698,-1.0521248558264835
141,8.642345792058192,-1.062759502736791
142,8.719888114204752,-1.0734840231380356
143,8.798026245280438,-1.0842334596614784
144,8.876741838225024,-1.0950552937375257
145,8.956023652028037,-1.10594329688605
146,9.035861183724537,-1.11688367963745
147,9.116243369723067,-1.1278645523541952
148,9.197156050108996,-1.1388945813919964
149,9.278585020438149,-1.1499807884971105
150,9.360519506062676,-1.1611030020056536
151,9.442946297845904,-1.1722569418829945
152,9.525849923497036,-1.1834531748472725
153,9.609216447062314,-1.194689103069525
154,9.693031210499885,-1.2059656981640536
155,9.77728008428243,-1.217278273463104
156,9.861949453217367,-1.2286166034571073
157,9.947022088789023,-1.2399958154564723
158,10.032481614893124,-1.2514231633666488
159,10.118314833097536,-1.262880633846212
160,10.20450583361182,-1.2743690534630594
161,10.291037559696203,-1.2858965052661526
162,10.377894147891503,-1.2974608306980622
163,10.465058905671555,-1.309064868529002
164,10.552516857340228,-1.3206973982701398
165,10.640252954694134,-1.3323466289399077
166,10.728248482250079,-1.3440273578107655
167,10.816486874235792,-1.3557372624864088
168,10.904953852255368,-1.3674558928035745
169,10.99363227271978,-1.3791835814948672
