outer_iteration,step_factor,formal_exact_objective,formal_exact_relative_decrease,reduced_objective,predicted_reduced_objective,trust_ratio,maximum_displacement_ratio,condition_number,condition_number_ratio,dipole_coefficient,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.0038850073994111532,-0.02784766747511906,0.0024868809378432275,0.0024856865199494047,0.986896454824402,0.03518406786623859,252982.76205121327,1.0000029823254328,7.675825742586744,6.153266572744619e-10,21.694057427582525,0.9999729495940798,7.175446618423947,False,insufficient_objective_decrease
1,0.5,0.003760376451871299,0.005125661930500489,0.002508657146135157,0.002508210761690225,0.9934955957024129,0.017592100702845153,252982.3978658265,1.000001542755124,7.675675086733115,1.5603920495235673e-10,21.689713632956057,0.9997727253096388,7.169234308235849,True,
1,0.25,0.0037520584801745364,0.007326328989187989,0.0025369431253120843,0.002536761802677286,0.9954756421312608,0.00879606752097326,252982.20540113898,1.0000007819710297,7.675592630448713,3.758963332155928e-11,21.691020507381822,0.9998329648051155,7.165892494780675,True,
1,0.125,0.0037613960669947836,0.004855904651130813,0.0025554326989615066,0.00255535955319998,0.9965945829074068,0.0043980381173021645,252982.10657446942,1.000000391324001,7.675549620008193,1.3409702032541657e-11,21.6925428982252,0.999903138384547,7.164162858406457,True,
1,0.0625,0.003769438626959996,0.0027281026546596312,0.0025657637909155834,0.002565738985968617,0.997765280721841,0.002199020160872692,252982.05651294874,1.000000193438305,7.675527669325935,4.3867564618116954e-12,21.693521231003785,0.9999482339743211,7.1632833823180775,True,
