outer_iteration,krylov_iteration,preconditioned_relative_residual,gmres_info
1,1,0.9997989454446752,1
1,2,0.9985219503804748,1
1,3,0.9984635727971563,1
1,4,0.99439096823245,1
1,5,0.9943734016495874,1
1,6,0.9876811746704091,1
1,7,0.9876546389300467,1
1,8,0.9856571455901747,1
1,9,0.9856119697764454,1
1,10,0.984616257775122,1
1,11,0.9845720098965549,1
1,12,0.9835751001020104,1
1,13,0.9835431638457366,1
1,14,0.9826539335976601,1
1,15,0.9826211668627174,1
1,16,0.9819233046181838,1
