coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.09444310259691852,0.3716677915259157,0.0,0.0,7.612960878197918e-05,0.00030342601074755164,2.472334261971872e-05,3.9753870587980765e-05,0.0,False,0.009555715533840388,6.162374647131258e-05,7.261309437404214e-05,0.00401818175373883
640,1280,0.0,0.09437479068278895,0.10411469918838993,0.0,0.0,3.4461163312480565e-05,0.00021988961034560714,9.484041116130587e-06,9.82176267447401e-06,0.0,False,0.006490936267456232,1.7326025585556456e-05,2.2686425201044275e-05,0.0017690634302386364
