outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,-5.3109466514924834e-08,-5.3109466514924834e-08,1.0
1,1,-1.276540796777538e-07,-1.276540796777538e-07,1.0
1,2,-2.897960319819294e-08,-2.897960319819294e-08,1.0
1,3,-3.495902022157357e-08,-3.495902022157357e-08,1.0
1,4,-1.8589368403222573e-08,-1.8589368403222573e-08,1.0
1,5,-1.9514542120191953e-08,-1.9514542120191953e-08,1.0
1,6,-1.2378714282021371e-08,-1.2378714282021371e-08,1.0
1,7,-1.2485971010395464e-08,-1.2485971010395464e-08,1.0
1,8,-8.612207851293063e-09,-8.612207851293063e-09,1.0
1,9,-8.265510807828077e-09,-8.265510807828077e-09,1.0
1,10,-5.785249932395941e-09,-5.785249932395941e-09,1.0
1,11,-5.435672312098011e-09,-5.435672312098011e-09,1.0
1,12,-3.676430247428587e-09,-3.676430247428587e-09,1.0
1,13,-3.324404760827228e-09,-3.324404760827228e-09,1.0
1,14,-2.0921741541963765e-09,-2.0921741541963765e-09,1.0
1,15,-1.8058662819442813e-09,-1.8058662819442813e-09,1.0
