iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral
0,0.0,0.013949479446074496,8.225619369016469,0.1458152954407185,2.0602082773923254,2.2078433756574336,0.07166027817924066,0.5529211477752627,8.99287420588172,36919.52244615278,,,0.004316822265118226
1,0.0009640965057818049,0.014031673629494383,8.22487449071823,0.14183353886125463,2.0921859876159203,2.2417864536981056,0.07150438200413406,0.552962015576312,8.745309429838885,36831.42817025424,0.0009640965057818049,0.24867744527600036,0.004497741900104567
