residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-3.0801671211193584,1.1950637025919659e-05,164.44636200048782
0,1,-6.576025040052459,5.531443961697608e-06,164.44636200048782
0,2,-9.381695913607,3.7966335069765214e-06,164.44636200048782
0,3,-11.10132889313836,3.1087789496572217e-06,164.44636200048782
0,4,-11.944837899854551,2.7697926229195253e-06,164.44636200048782
0,5,-12.191234457785402,2.5769491194372484e-06,164.44636200048782
0,6,-12.061004224604673,2.455454084320111e-06,164.44636200048782
0,7,-11.72022274575305,2.3728630895106783e-06,164.44636200048782
0,8,-11.297223976569978,2.313337361072646e-06,164.44636200048782
0,9,-10.89619790609496,2.268413731699038e-06,164.44636200048782
0,10,-10.602262538615664,2.2332358961667196e-06,164.44636200048782
0,11,-10.485999148124277,2.2048519795003024e-06,164.44636200048782
0,12,-10.603674671496686,2.181380557598252e-06,164.44636200048782
0,13,-10.651890301935111,2.161573974445923e-06,164.44636200048782
0,14,-11.481876197205057,2.1445765891353223e-06,164.44636200048782
0,15,-12.489017349451476,2.1297844583656634e-06,164.44636200048782
1,0,0.07821513110200924,1.1950637025919659e-05,164.44636200048782
1,1,0.18146657457088256,5.531443961697608e-06,164.44636200048782
1,2,0.2971756723522493,3.7966335069765214e-06,164.44636200048782
1,3,0.4256874925234268,3.1087789496572217e-06,164.44636200048782
1,4,0.5781743122865762,2.7697926229195253e-06,164.44636200048782
1,5,0.7650087038756714,2.5769491194372484e-06,164.44636200048782
1,6,0.9934657759022595,2.455454084320111e-06,164.44636200048782
1,7,1.2682908328863876,2.3728630895106783e-06,164.44636200048782
1,8,1.592569403494859,2.313337361072646e-06,164.44636200048782
1,9,1.9682820793097506,2.268413731699038e-06,164.44636200048782
1,10,2.3967825423835247,2.2332358961667196e-06,164.44636200048782
1,11,2.8789412237583023,2.2048519795003024e-06,164.44636200048782
1,12,3.415387637828359,2.181380557598252e-06,164.44636200048782
1,13,4.07935952553119,2.161573974445923e-06,164.44636200048782
1,14,4.699652409273914,2.1445765891353223e-06,164.44636200048782
1,15,5.407638040447014,2.1297844583656634e-06,164.44636200048782
2,0,-3.2817673090283637,1.1950637025919659e-05,164.44636200048782
2,1,-7.030319933468689,5.531443961697608e-06,164.44636200048782
2,2,-10.092947369992178,3.7966335069765214e-06,164.44636200048782
2,3,-12.065067682624525,3.1087789496572217e-06,164.44636200048782
2,4,-13.180113239602033,2.7697926229195253e-06,164.44636200048782
2,5,-13.74101289249579,2.5769491194372484e-06,164.44636200048782
2,6,-13.985694270252562,2.455454084320111e-06,164.44636200048782
2,7,-14.09220594931537,2.3728630895106783e-06,164.44636200048782
2,8,-14.19712200748962,2.313337361072646e-06,164.44636200048782
2,9,-14.410410599666076,2.268413731699038e-06,164.44636200048782
2,10,-14.821301021603173,2.2332358961667196e-06,164.44636200048782
2,11,-15.50323060519925,2.2048519795003024e-06,164.44636200048782
2,12,-16.514394011591175,2.181380557598252e-06,164.44636200048782
2,13,-17.7023522123344,2.161573974445923e-06,164.44636200048782
2,14,-19.565790019479017,2.1445765891353223e-06,164.44636200048782
2,15,-21.769853183316055,2.1297844583656634e-06,164.44636200048782
3,0,-0.002439463346893547,1.1950637025919659e-05,164.44636200048782
3,1,0.008239656358422562,5.531443961697608e-06,164.44636200048782
3,2,0.04781483855867412,3.7966335069765214e-06,164.44636200048782
3,3,0.12785176942479873,3.1087789496572217e-06,164.44636200048782
3,4,0.25621292880140106,2.7697926229195253e-06,164.44636200048782
3,5,0.4389631244332979,2.5769491194372484e-06,164.44636200048782
3,6,0.6809608450065988,2.455454084320111e-06,164.44636200048782
3,7,0.9860875919693675,2.3728630895106783e-06,164.44636200048782
3,8,1.357361052102136,2.313337361072646e-06,164.44636200048782
3,9,1.7971043344988717,2.268413731699038e-06,164.44636200048782
3,10,2.3069868058992125,2.2332358961667196e-06,164.44636200048782
3,11,2.8881621803408484,2.2048519795003024e-06,164.44636200048782
3,12,3.5412823072519446,2.181380557598252e-06,164.44636200048782
3,13,4.282801007369076,2.161573974445923e-06,164.44636200048782
3,14,5.074245313717476,2.1445765891353223e-06,164.44636200048782
3,15,5.944307499194239,2.1297844583656634e-06,164.44636200048782
4,0,-3.334313528335937,1.1950637025919659e-05,164.44636200048782
4,1,-7.16063072349633,5.531443961697608e-06,164.44636200048782
4,2,-10.32800128358981,3.7966335069765214e-06,164.44636200048782
4,3,-12.441899149773748,3.1087789496572217e-06,164.44636200048782
4,4,-13.75280190582052,2.7697926229195253e-06,164.44636200048782
4,5,-14.580047834713817,2.5769491194372484e-06,164.44636200048782
4,6,-15.175470363047104,2.455454084320111e-06,164.44636200048782
4,7,-15.72864369868451,2.3728630895106783e-06,164.44636200048782
4,8,-16.385509577472256,2.313337361072646e-06,164.44636200048782
4,9,-17.263617967812365,2.268413731699038e-06,164.44636200048782
4,10,-18.457955642934447,2.2332358961667196e-06,164.44636200048782
