eta,xi,pressure_coefficient
-0.9875953924019228,0.021485410607824613,3.7160325699719396
-0.9627861772057685,0.06445623182347372,3.839712640352718
-0.9379769620096142,0.10742705303912284,3.891625554711966
-0.9131677468134599,0.15039787425477205,3.9080319369077805
-0.8883585316173056,0.19336869547042118,3.914453663561472
-0.8635493164211513,0.23633951668607028,3.9172985709612864
-0.838740101224997,0.2793103379017195,3.91892123048299
-0.8139308860288427,0.3222811591173686,3.9203542852172126
-0.7891216708326884,0.36525198033301776,3.9221022882573724
-0.764312455636534,0.40822280154866697,3.9244320043145393
-0.7395032404403797,0.45119362276431607,3.9274948468569186
-0.7146940252442254,0.4941644439799652,3.9313838334700324
-0.6898848100480711,0.5371352651956144,3.936162045515461
-0.6650755948519168,0.5801060864112635,3.941877654393587
-0.6402663796557625,0.6230769076269126,3.9485722248198845
-0.6154571644596082,0.6660477288425618,3.956285500759874
-0.5906479492634539,0.7090185500582109,3.9650582930262694
-0.5658387340672996,0.7519893712738601,3.974934324155421
-0.5410295188711453,0.7949601924895093,3.9859615002036985
-0.5162203036749909,0.8379310137051584,3.9981928757898832
-0.49141108847883663,0.8809018349208075,4.0116874678271035
-0.4666018732826823,0.9238726561364567,4.026511010937277
-0.441792658086528,0.9668434773521059,4.042736711019561
-0.4169834428903737,1.009814298567755,4.060446030720897
-0.39217422769421945,1.0527851197834042,4.0797295245759795
-0.3673650124980651,1.0957559409990534,4.100687727645243
-0.3425557973019107,1.1387267622147026,4.123432085641015
-0.3177465821057565,1.1816975834303514,4.148085892413974
-0.29293736690960215,1.2246684046460006,4.174785166165919
-0.2681281517134478,1.2676392258616498,4.2036793391736245
-0.24331893651729358,1.310610047077299,4.234931540765504
-0.21850972132113922,1.3535808682929482,4.268718090992451
-0.19370050612498485,1.3965516895085974,4.305226540828842
-0.16889129092883065,1.4395225107242462,4.344651097096081
-0.14408207573267628,1.4824933319398954,4.387183371455031
-0.11927286053652192,1.5254641531555448,4.432994726330775
-0.09446364534036766,1.568434974371194,4.48220330320972
-0.06965443014421335,1.611405795586843,4.534812492154062
-0.04484521494805904,1.6543766168024923,4.590594476069635
-0.02003599975190473,1.6973474380181415,4.648863765019833
0.004773215444249579,1.7403182592337907,4.7080185918
0.02958243064040389,1.7832890804494397,4.764558408738009
0.0543916458365582,1.826259901665089,4.810810189191887
0.07920086103271251,1.8692307228807379,4.829069188655703
0.10401007622886682,1.912201544096387,4.773923577356649
0.12881929142502113,1.9551723653120363,4.503410285365277
0.15362850662117544,1.9981431865276855,3.32038006461433
0.17843772181732975,2.0411140077433343,0.2402443827813734
