case,field,x,samples,rms_difference,reference_rms,relative_rms,reflection_residual
free_surface_fn167,phi_local,0.8631628590715301,96,0.0006548421354190347,0.11936360698746773,0.005486112157181947,1.05390811626394e-14
free_surface_fn167,phi_local,0.8951311907918159,96,0.0006398259059343381,0.10620911308643996,0.0060242091035409145,1.0716528027107876e-14
free_surface_fn167,phi_local,0.9270995225121016,96,0.0006230707602339977,0.0935281770825187,0.006661850788391507,1.0592743709915569e-14
free_surface_fn167,phi_local,0.9590678542323873,96,0.0006043299543022529,0.08138617168817507,0.007425462357631186,9.782885644861952e-15
free_surface_fn167,phi_local,0.9910361859526731,96,0.0005824472011656442,0.06985952630883838,0.008337405532793529,8.221321439542499e-15
free_surface_fn167,phi_local,1.0230045176729587,96,0.000556069394785441,0.059030624048178174,0.00942001552163165,6.198634749886713e-15
free_surface_fn167,phi_local,1.0549728493932444,96,0.0005243908852584158,0.04899301465760648,0.010703380653817367,4.130641422747247e-15
free_surface_fn167,phi_local,1.08694118111353,96,0.00048630522655593685,0.03986823799289912,0.01219781086494347,2.336254579962001e-15
free_surface_fn167,phi_local,1.1189095128338158,96,0.0004389524141332744,0.031810924145481874,0.013798794782754498,1.0778315928076987e-15
free_surface_fn167,phi_local,1.1508778445541017,96,0.00037855873775019636,0.024974096083086535,0.015158055630552794,9.239947234587602e-16
free_surface_fn167,phi_local,1.1828461762743874,96,0.0003042827939810797,0.019443837921256795,0.015649317547973662,8.407722699740904e-16
free_surface_fn167,phi_local,1.214814507994673,94,0.00024293821132770403,0.01596242579482357,0.015219379212806495,8.357807874165083e-16
free_surface_fn167,phi_local,1.2467828397149587,94,0.00022221126511134771,0.013784404507581468,0.016120483477478537,7.442426505296179e-16
free_surface_fn167,phi_local,1.2787511714352444,94,0.0002020767548192327,0.011799788241972036,0.017125456040002686,6.075982346583352e-16
free_surface_fn167,phi_local,1.31071950315553,94,0.00018256100303454774,0.01000146358686076,0.018253428755605722,4.599277626262923e-16
free_surface_fn167,phi_local,1.342687834875816,94,0.00016369233829158765,0.008382202289291285,0.019528559755795136,4.396648222637624e-16
free_surface_fn167,phi_local,1.3746561665961017,94,0.0001455015412231463,0.006934652469929813,0.020981807214431172,4.670268281907135e-16
free_surface_fn167,phi_local,1.4066244983163874,94,0.00012802242312124425,0.0056513269933567995,0.022653515408281293,5.396010602072494e-16
free_surface_fn167,phi_local,1.438592830036673,94,0.00011129259076713175,0.004524588220522895,0.024597286060712497,6.407678649904757e-16
free_surface_fn167,phi_local,1.4705611617569587,94,9.535448026029771e-05,0.003546628057085362,0.026885954412332862,7.287018607305594e-16
free_surface_fn167,phi_local,1.5025294934772444,94,8.025679137720255e-05,0.002709441727946961,0.029621154258230142,7.162809349160781e-16
free_surface_fn167,phi_local,1.5344978251975303,94,6.60565401587672e-05,0.002004792934836065,0.03294930813598899,6.475354962503228e-16
free_surface_fn167,phi_local,1.566466156917816,94,5.282210788043286e-05,0.001424166759442834,0.037089833427300364,5.479075728767864e-16
free_surface_fn167,phi_local,1.5984344886381017,94,4.063798422559757e-05,0.0009587043874895953,0.04238844085402562,4.311763955994143e-16
free_surface_fn167,phi_local,1.6304028203583874,94,2.9612585834076136e-05,0.0005991093989572703,0.04942767695785751,3.265067078246928e-16
free_surface_fn167,phi_local,1.662371152078673,94,1.9892087845337543e-05,0.0003355063785963433,0.05928974563333189,2.2204003563523155e-16
free_surface_fn167,phi_local,1.6943394837989587,94,1.1687717467787187e-05,0.00015721178595644382,0.0743437738887167,1.8868438759497983e-16
free_surface_fn167,phi_local,1.7263078155192444,94,5.342143351141665e-06,5.232342497619402e-05,0.10209850279434536,1.1271009819444924e-16
free_surface_fn167,phi_local,1.7582761472395303,94,1.4418540878156596e-06,6.800422934265641e-06,0.21202417875372356,4.710726693660708e-17
free_surface_fn167,phi_local,1.7902444789598158,96,0.0,0.0,,0.0
free_surface_fn167,normal_derivative_local,1.7902623815836317e-05,96,0.020971252707781815,1.7099075989468147,0.01226455319614853,1.638284820716291e-12
free_surface_fn167,normal_derivative_local,0.031986234344101555,96,0.018193464074529986,1.6743593972685746,0.010865925263243632,1.4122687524106908e-12
free_surface_fn167,normal_derivative_local,0.06395456606438726,96,0.013212984967748627,1.7099446933722215,0.007727141713391322,6.490045882207991e-13
free_surface_fn167,normal_derivative_local,0.09592289778467299,96,0.013414494307473372,1.7454200185629936,0.007685539391554327,5.419839089450329e-13
free_surface_fn167,normal_derivative_local,0.1278912295049587,96,0.0170982268791005,1.7098805049235228,0.009999661865181184,1.2582275436881282e-12
free_surface_fn167,normal_derivative_local,0.15985956122524442,96,0.017938556694347452,1.6363208066982071,0.010962738248463725,1.4888636340810893e-12
free_surface_fn167,normal_derivative_local,0.19182789294553015,96,0.015438006338994477,1.622004244531192,0.009517858162853653,1.1614772732587764e-12
free_surface_fn167,normal_derivative_local,0.22379622466581586,96,0.013397897442227363,1.681879672578449,0.007966026143646394,5.106087930035275e-13
free_surface_fn167,normal_derivative_local,0.25576455638610157,96,0.014660410571713677,1.7176042399617604,0.008535383315099447,6.095991085993955e-13
free_surface_fn167,normal_derivative_local,0.2877328881063873,96,0.016155855780846128,1.6610089199955276,0.009726531619643337,1.1818532216490256e-12
free_surface_fn167,normal_derivative_local,0.319701219826673,96,0.015579662706053576,1.5671004944009523,0.009941712584303111,1.4863955099291948e-12
free_surface_fn167,normal_derivative_local,0.3516695515469587,96,0.014396096935079638,1.55404714308444,0.00926361661494166,1.1422507346066035e-12
free_surface_fn167,normal_derivative_local,0.38363788326724446,96,0.01485436223348607,1.6306906288559857,0.009109246089129228,5.19664457236361e-13
free_surface_fn167,normal_derivative_local,0.41560621498753014,96,0.015864697406375975,1.6771200844112448,0.009459488055648262,6.853342613667867e-13
free_surface_fn167,normal_derivative_local,0.4475745467078159,96,0.015487478567913453,1.6173297128857094,0.009575956247214445,1.2669537494956156e-12
free_surface_fn167,normal_derivative_local,0.47954287842810156,96,0.014552862812719069,1.5117732476945867,0.009626352916954834,1.3811737737014095e-12
free_surface_fn167,normal_derivative_local,0.5115112101483873,96,0.015293969166768654,1.4897045230923232,0.010266444741015814,9.379624496508932e-13
free_surface_fn167,normal_derivative_local,0.543479541868673,96,0.016917457093257104,1.5648771307746339,0.010810725494392489,2.061246945107808e-13
free_surface_fn167,normal_derivative_local,0.5754478735889588,96,0.016949050990586596,1.6135189416312132,0.010504401623851826,6.681193391316986e-13
free_surface_fn167,normal_derivative_local,0.6074162053092445,96,0.015454151807611763,1.557635802368427,0.009921543780717747,1.1791960922417374e-12
free_surface_fn167,normal_derivative_local,0.6393845370295301,96,0.015389419472753027,1.4564593385612292,0.010566322770092259,1.2991428745436272e-12
free_surface_fn167,normal_derivative_local,0.6713528687498159,96,0.017657676327902737,1.4338781339101465,0.012314628356700535,8.811421547317245e-13
free_surface_fn167,normal_derivative_local,0.7033212004701016,96,0.019078520318771528,1.5000920739788146,0.01271823286697865,3.85616753570382e-13
free_surface_fn167,normal_derivative_local,0.7352895321903873,96,0.01793676831708063,1.5385022794449021,0.011658590667510932,4.3844364533162485e-13
free_surface_fn167,normal_derivative_local,0.7672578639106731,96,0.01646913625825767,1.4824774582912905,0.011109198434113166,7.814052200101862e-13
free_surface_fn167,normal_derivative_local,0.7992261956309588,96,0.018052741693541385,1.394731809005072,0.012943521884984653,9.049097633891566e-13
free_surface_fn167,normal_derivative_local,0.8311945273512444,96,0.020768825142189733,1.3839440654626038,0.01500698305696874,6.592546668608721e-13
free_surface_fn167,normal_derivative_local,0.8631628590715301,96,0.020975724771578833,1.4417621828480482,0.014548671772027974,4.551748812248932e-13
free_surface_fn167,normal_derivative_local,0.8951311907918159,96,0.01896626507929341,1.4607453437746292,0.012983964083899636,4.063684286137995e-13
free_surface_fn167,normal_derivative_local,0.9270995225121016,96,0.01901973087636077,1.4004233627026303,0.013581415008426613,7.771526279574134e-13
free_surface_fn167,normal_derivative_local,0.9590678542323873,96,0.02229146401532178,1.34016231029753,0.01663340615091081,8.0846144877784e-13
free_surface_fn167,normal_derivative_local,0.9910361859526731,96,0.024116138977754702,1.3663961994163265,0.017649448225965658,5.411222921895394e-13
free_surface_fn167,normal_derivative_local,1.0230045176729587,96,0.022286645872410665,1.4303906265295718,0.0155808109051181,4.702567145300598e-13
free_surface_fn167,normal_derivative_local,1.0549728493932444,96,0.02115678887754585,1.4319279825530735,0.014775036967867682,4.007368116328369e-13
free_surface_fn167,normal_derivative_local,1.08694118111353,96,0.0262754043579265,1.3872064105350261,0.018941236256104412,5.685638010429288e-13
free_surface_fn167,normal_derivative_local,1.1189095128338158,96,0.03247256060917176,1.439161167867981,0.02256353307342057,5.530337271223555e-13
free_surface_fn167,normal_derivative_local,1.1508778445541017,96,0.032339570676290195,1.6475460504305917,0.019628932780263193,5.56462032311813e-13
free_surface_fn167,normal_derivative_local,1.1828461762743874,96,0.023180200798726472,1.8710410831297053,0.012388932027057773,4.789975120621409e-13
free_surface_fn167,normal_derivative_local,1.214814507994673,94,0.004876868679906634,1.2150168582203573,0.004013827994987505,2.7217705613716737e-13
free_surface_fn167,normal_derivative_local,1.2467828397149587,94,0.004338327891187573,1.1684115361016942,0.003713013571966291,1.0728445331788617e-12
free_surface_fn167,normal_derivative_local,1.2787511714352444,94,0.0038308227034091857,1.1205609213879253,0.0034186652686980495,3.991000845971315e-13
free_surface_fn167,normal_derivative_local,1.31071950315553,94,0.003361645457357504,1.0713487318559425,0.00313776957717025,4.639931113342921e-13
free_surface_fn167,normal_derivative_local,1.342687834875816,94,0.002940563067591626,1.0206458648228318,0.0028810806656254487,4.2945240569058496e-13
free_surface_fn167,normal_derivative_local,1.3746561665961017,94,0.0025802254969222137,0.9683074141688056,0.0026646759687749344,2.3691066785936375e-13
free_surface_fn167,normal_derivative_local,1.4066244983163874,94,0.0022955278938118226,0.9141687954840615,0.002511054747385375,2.296830080257352e-13
free_surface_fn167,normal_derivative_local,1.438592830036673,94,0.0021003637967561464,0.8580406261418261,0.0024478605473500924,5.510629979802836e-13
free_surface_fn167,normal_derivative_local,1.4705611617569587,94,0.0020009002521342474,0.7997018287066701,0.0025020578674557164,2.087375571647565e-13
free_surface_fn167,normal_derivative_local,1.5025294934772444,94,0.0019886520945206795,0.7388901356440067,0.002691404308419136,2.7965070123278833e-13
free_surface_fn167,normal_derivative_local,1.5344978251975303,94,0.002039939253808975,0.6752886854248916,0.003020840268522262,2.1683244029987444e-13
free_surface_fn167,normal_derivative_local,1.566466156917816,94,0.0021224675966655523,0.6085065531944536,0.0034879946411806337,2.571672994128657e-13
free_surface_fn167,normal_derivative_local,1.5984344886381017,94,0.002202028070768127,0.5380495415376327,0.0040926121123998965,1.6888897151549482e-13
free_surface_fn167,normal_derivative_local,1.6304028203583874,94,0.002244204799944411,0.46327477902039804,0.004844219676041545,1.537373751549631e-13
free_surface_fn167,normal_derivative_local,1.662371152078673,94,0.0022108982209011253,0.38331772614506027,0.0057677954086173605,2.5946315545203813e-13
free_surface_fn167,normal_derivative_local,1.6943394837989587,94,0.002051420748354692,0.296973641068909,0.006907753634197742,2.304360626427761e-13
free_surface_fn167,normal_derivative_local,1.7263078155192444,94,0.0016784014672394515,0.20252994534673519,0.008287176814105172,9.913069882459031e-14
free_surface_fn167,normal_derivative_local,1.7582761472395303,94,0.0008593789002286711,0.09794526775139356,0.008774072703644673,1.202034993486638e-13
free_surface_fn167,normal_derivative_local,1.7902444789598158,96,0.0,0.002961854213211526,0.0,1.2212771704886233e-13
free_surface_fn167,elevation_local,1.7902623815836317e-05,96,0.001829803551376944,0.2410106908479478,0.00759220906317121,8.994905055847326e-15
free_surface_fn167,elevation_local,0.031986234344101555,96,0.0018201977475252346,0.23864765599168777,0.00762713440432297,1.7681355881920134e-14
free_surface_fn167,elevation_local,0.06395456606438726,96,0.0018196980720050595,0.23616026344791527,0.007705352481563397,2.499491296053999e-14
free_surface_fn167,elevation_local,0.09592289778467299,96,0.0018255849960407057,0.23365935290350176,0.00781301913814102,2.3028766130352473e-14
free_surface_fn167,elevation_local,0.1278912295049587,96,0.0018194243699709949,0.23122879832286827,0.007868502466680232,1.2557580687795464e-14
free_surface_fn167,elevation_local,0.15985956122524442,96,0.0018013843994481357,0.22878732912008581,0.007873619602869815,7.32343630492629e-15
free_surface_fn167,elevation_local,0.19182789294553015,96,0.0017977764121559299,0.22620209323176185,0.007947655949911862,1.5288258829926806e-14
free_surface_fn167,elevation_local,0.22379622466581586,96,0.0018206865871374745,0.22349434283891617,0.008146454912506384,2.0903468271618853e-14
free_surface_fn167,elevation_local,0.25576455638610157,96,0.0018396195140021451,0.22082686799082601,0.008330596411296156,1.8612902252369585e-14
free_surface_fn167,elevation_local,0.2877328881063873,96,0.0018197997285746945,0.21826875531686857,0.008337426609378085,1.2275999604448204e-14
free_surface_fn167,elevation_local,0.319701219826673,96,0.0017766774905382714,0.21566857410139795,0.00823799896642779,1.2282900639650168e-14
free_surface_fn167,elevation_local,0.3516695515469587,96,0.0017667947287739836,0.21283653322593846,0.008301181672125938,1.9612412612756713e-14
free_surface_fn167,elevation_local,0.38363788326724446,96,0.0018087002364257547,0.20979860381261586,0.008621126182713861,2.416823819093023e-14
free_surface_fn167,elevation_local,0.41560621498753014,96,0.0018460389285479633,0.20676531826281158,0.008928184591390385,2.0094212495557172e-14
free_surface_fn167,elevation_local,0.4475745467078159,96,0.0018225181688744522,0.20384090064039231,0.008940885578648729,1.0992925010683986e-14
free_surface_fn167,elevation_local,0.47954287842810156,96,0.0017601635598738007,0.20086695181198722,0.008762833029503656,8.64910231757545e-15
free_surface_fn167,elevation_local,0.5115112101483873,96,0.0017399658662123887,0.19762397152494382,0.008804427179487042,1.4865961181556374e-14
free_surface_fn167,elevation_local,0.543479541868673,96,0.0017898568955324794,0.19411841424762238,0.009220438475503372,1.8351080068833128e-14
free_surface_fn167,elevation_local,0.5754478735889588,96,0.0018368466917481497,0.1905594401763885,0.009639232199926174,1.459014938148811e-14
free_surface_fn167,elevation_local,0.6074162053092445,96,0.0018112305842930417,0.18705308999503822,0.009682976016814726,6.406865277474507e-15
free_surface_fn167,elevation_local,0.6393845370295301,96,0.0017406142368476861,0.18343424262921768,0.009489036571901427,9.95698151716727e-15
free_surface_fn167,elevation_local,0.6713528687498159,96,0.0017186202075774367,0.17947022986845224,0.00957607403098078,1.925092790248513e-14
free_surface_fn167,elevation_local,0.7033212004701016,96,0.0017714025071028218,0.17515136748116686,0.010113552252415567,2.457233201328392e-14
free_surface_fn167,elevation_local,0.7352895321903873,96,0.001814374627395366,0.17066584418611114,0.01063115256627911,2.3024517520269163e-14
free_surface_fn167,elevation_local,0.7672578639106731,96,0.001779239785052494,0.1660975365117332,0.010712017904773729,1.6037441134090208e-14
free_surface_fn167,elevation_local,0.7992261956309588,96,0.001707488458813474,0.16127154511864675,0.010587661062943761,8.503223078112272e-15
free_surface_fn167,elevation_local,0.8311945273512444,96,0.0016960114552318458,0.15596178881333211,0.010874531948731184,1.0362147905802972e-14
free_surface_fn167,elevation_local,0.8631628590715301,96,0.0017502007462949349,0.15015665304709544,0.011655832164466255,1.3068396740859408e-14
free_surface_fn167,elevation_local,0.8951311907918159,96,0.001773490399603302,0.1439983111743659,0.012316049994890586,1.2604821168591383e-14
free_surface_fn167,elevation_local,0.9270995225121016,96,0.0017180338283176544,0.1374812837053517,0.012496492482567479,9.732040507164862e-15
free_surface_fn167,elevation_local,0.9590678542323873,96,0.001657428802296021,0.13035154575466718,0.012715068261756132,1.490794831552762e-14
free_surface_fn167,elevation_local,0.9910361859526731,96,0.001682541566171239,0.12236346384308822,0.013750359080459119,2.0488954612034725e-14
free_surface_fn167,elevation_local,1.0230045176729587,96,0.0017466726488561612,0.11351075435763758,0.015387728314736868,2.291178636792974e-14
free_surface_fn167,elevation_local,1.0549728493932444,96,0.0017411103092608204,0.10384794831081394,0.016765957706258452,2.1060977597246362e-14
free_surface_fn167,elevation_local,1.08694118111353,96,0.0016934511477944734,0.09311145856218225,0.018187354960867062,1.5823307358013453e-14
free_surface_fn167,elevation_local,1.1189095128338158,96,0.0017933850077511857,0.08074466003391986,0.022210571039593285,1.0206808673417459e-14
free_surface_fn167,elevation_local,1.1508778445541017,96,0.002111092365454349,0.06651744219667366,0.031737425489278936,4.906695940120598e-15
free_surface_fn167,elevation_local,1.1828461762743874,96,0.0024466390128759716,0.051240223740493904,0.04774840612068702,1.7155285991375442e-15
free_surface_fn167,elevation_local,1.214814507994673,94,0.0015239561206217798,0.04259172079973303,0.03578057171691763,1.8774360885200255e-15
free_surface_fn167,elevation_local,1.2467828397149587,94,0.001460260068823501,0.038841122567154204,0.03759572258239422,2.14323849217181e-15
free_surface_fn167,elevation_local,1.2787511714352444,94,0.0013947090672968444,0.035217608424262255,0.0396026059036989,3.0619319014761032e-15
free_surface_fn167,elevation_local,1.31071950315553,94,0.0013271706253351852,0.03172436129506939,0.04183443168456963,2.8205453564800483e-15
free_surface_fn167,elevation_local,1.342687834875816,94,0.0012575001591835343,0.02836489520396781,0.044332973915152334,2.559296707605313e-15
free_surface_fn167,elevation_local,1.3746561665961017,94,0.0011855386271268688,0.025143125461169445,0.04715160129784945,2.2963051078172685e-15
free_surface_fn167,elevation_local,1.4066244983163874,94,0.0011111096597673012,0.022063458562120504,0.05035972291646524,1.6736980325349117e-15
free_surface_fn167,elevation_local,1.438592830036673,94,0.0010340160804864311,0.01913090949793233,0.05404949935068104,1.3020794184566952e-15
free_surface_fn167,elevation_local,1.4705611617569587,94,0.0009540357200269818,0.016351258147875355,0.05834631876024458,1.7940496434212595e-15
free_surface_fn167,elevation_local,1.5025294934772444,94,0.0008709164972247141,0.013731263040776374,0.06342581120458034,1.3012045044340374e-15
free_surface_fn167,elevation_local,1.5344978251975303,94,0.0007843709716751619,0.01127896226437981,0.06954283144933385,1.7050192217249333e-15
free_surface_fn167,elevation_local,1.566466156917816,94,0.0006940712692411338,0.009004112296938068,0.07708380863676692,1.5061305880438736e-15
free_surface_fn167,elevation_local,1.5984344886381017,94,0.0005996473142599108,0.006918856299356625,0.0866685602815123,1.2385794760127264e-15
free_surface_fn167,elevation_local,1.6304028203583874,94,0.0005006975394378122,0.005038798747376201,0.09936843373602389,1.7561946084507543e-15
free_surface_fn167,elevation_local,1.662371152078673,94,0.0003968419833270034,0.0033848597328471767,0.11724030377861465,1.5126120218613441e-15
free_surface_fn167,elevation_local,1.6943394837989587,94,0.00028792508295221684,0.0019867929364403344,0.1449195221461185,1.2883020793979079e-15
free_surface_fn167,elevation_local,1.7263078155192444,94,0.00017486337868201045,0.0008908419192851192,0.19629002059347905,1.0993047076840023e-15
free_surface_fn167,elevation_local,1.7582761472395303,94,6.430881050278631e-05,0.00018042740051077446,0.35642485742594304,5.716098769444637e-16
free_surface_fn167,elevation_local,1.7902444789598158,96,0.0,0.0,,0.0
free_surface_fn226,phi_local,1.5857312361404375e-05,96,0.0004522359647782248,0.29793424941700614,0.0015179052615238236,1.513694536925372e-14
free_surface_fn226,phi_local,0.028331920196570593,96,0.00044984382984498744,0.287491449593017,0.0015647207264139584,1.457101633618084e-14
free_surface_fn226,phi_local,0.05664798308077978,96,0.0004474431496257661,0.2770883397974897,0.0016148032427231705,1.4729609663499792e-14
free_surface_fn226,phi_local,0.08496404596498898,96,0.00044501754120189734,0.26673092534972304,0.0016684137417452237,1.528291658001021e-14
free_surface_fn226,phi_local,0.11328010884919816,96,0.0004425119531407306,0.25642467131937685,0.001725699601617436,1.6047620001100727e-14
free_surface_fn226,phi_local,0.14159617173340733,96,0.000439865276896514,0.24617424576281802,0.0017868046087985657,1.6960269264308736e-14
free_surface_fn226,phi_local,0.16991223461761654,96,0.0004370520566560259,0.2359839376426721,0.001852041545801359,1.7791995113623968e-14
free_surface_fn226,phi_local,0.19822829750182572,96,0.0004341021815071145,0.22585850024109372,0.0019220094928627,1.8477543561773468e-14
free_surface_fn226,phi_local,0.2265443603860349,96,0.0004310808048539508,0.21580388272849163,0.0019975581505004922,1.8780826186484578e-14
free_surface_fn226,phi_local,0.2548604232702441,96,0.0004280390863874922,0.20582735939173305,0.0020796024768157434,1.8572607699500128e-14
free_surface_fn226,phi_local,0.2831764861544533,96,0.00042496956357661444,0.1959369376904922,0.002168909898183205,1.797361584767095e-14
free_surface_fn226,phi_local,0.31149254903866247,96,0.0004217997010014542,0.1861404016470575,0.0022660298208727002,1.6857576831862175e-14
free_surface_fn226,phi_local,0.3398086119228717,96,0.0004184312522240117,0.17644462349715886,0.002371459350421915,1.551782435802857e-14
free_surface_fn226,phi_local,0.3681246748070809,96,0.00041479932202099406,0.16685565994793847,0.0024859769344978636,1.4054300946555645e-14
free_surface_fn226,phi_local,0.39644073769129007,96,0.0004109086710620709,0.15737968724650211,0.0026109384142978314,1.256515477855323e-14
free_surface_fn226,phi_local,0.42475680057549925,96,0.0004068189519540938,0.14802429680295262,0.0027483255164227815,1.1324274851176597e-14
free_surface_fn226,phi_local,0.45307286345970843,96,0.0004025863657211352,0.13879941043515678,0.002900490459281975,1.0358000028865063e-14
free_surface_fn226,phi_local,0.4813889263439176,96,0.00039820187219013787,0.1297172699996655,0.003069767596798519,9.791386617208059e-15
free_surface_fn226,phi_local,0.5097049892281268,96,0.0003935710682747576,0.12079151534493023,0.003258267496279707,9.50197851991224e-15
free_surface_fn226,phi_local,0.538021052112336,96,0.0003885520105388203,0.11203595075900159,0.0034681011577670025,9.397137812445236e-15
free_surface_fn226,phi_local,0.5663371149965452,96,0.0003830242865183109,0.10346383418419158,0.00370201133119068,9.51575127172365e-15
free_surface_fn226,phi_local,0.5946531778807543,96,0.0003769377419828299,0.09508822473432355,0.003964084333638511,9.669143872149901e-15
free_surface_fn226,phi_local,0.6229692407649635,96,0.00037030194810162663,0.08692324622610757,0.0042601026098172306,9.718415738830586e-15
free_surface_fn226,phi_local,0.6512853036491727,96,0.0003631198760074952,0.07898548837065038,0.004597298611404474,9.582871241767491e-15
free_surface_fn226,phi_local,0.679601366533382,96,0.00035531176329007305,0.07129461135144476,0.004983711343043499,9.126141312681782e-15
free_surface_fn226,phi_local,0.7079174294175912,96,0.00034668568331951545,0.06387271301761933,0.005427758849446115,8.360097326576708e-15
free_surface_fn226,phi_local,0.7362334923018004,96,0.0003369782955902597,0.05674291951578972,0.005938684481972937,7.283604593613869e-15
free_surface_fn226,phi_local,0.7645495551860095,96,0.0003259345043645788,0.04992841995475401,0.006528035629005409,6.0347157766051524e-15
free_surface_fn226,phi_local,0.7928656180702187,96,0.0003133599988529762,0.04345322818000174,0.007211431968987572,4.707987101082991e-15
free_surface_fn226,phi_local,0.8211816809544279,96,0.00029909493692951576,0.03734510723782562,0.00800894572412882,3.486171011448121e-15
free_surface_fn226,phi_local,0.8494977438386371,96,0.00028291494979520564,0.0316396524480264,0.00894178437199784,2.381486615589416e-15
free_surface_fn226,phi_local,0.8778138067228463,96,0.00026443051639914574,0.02638321528959253,0.010022679703616583,1.484988143495895e-15
free_surface_fn226,phi_local,0.9061298696070554,96,0.00024308046168067281,0.021631874669048836,0.01123714266098608,1.0966965169406845e-15
free_surface_fn226,phi_local,0.9344459324912646,96,0.0002182748715154369,0.01744436621672572,0.012512628364001794,7.152448122690996e-16
free_surface_fn226,phi_local,0.9627619953754738,96,0.00018966220457235371,0.013868838877721501,0.013675420577350678,3.9301346228832453e-16
free_surface_fn226,phi_local,0.991078058259683,96,0.00015743932308549732,0.010927049848579378,0.014408218619590716,4.1259706483456174e-16
free_surface_fn226,phi_local,1.0193941211438922,96,0.0001332866185825501,0.008776268678954008,0.015187162501323485,4.524885813510621e-16
free_surface_fn226,phi_local,1.0477101840281013,96,0.0001247586152070614,0.007716296858457206,0.016168197970548998,4.484594431476746e-16
free_surface_fn226,phi_local,1.0760262469123105,96,0.00011641514219165955,0.006739165837330913,0.017274414223017023,4.371145643158497e-16
free_surface_fn226,phi_local,1.1043423097965197,96,0.00010826054076139951,0.00584217052725754,0.018530876539172108,4.149675464373102e-16
free_surface_fn226,phi_local,1.1326583726807289,96,0.00010029905289658922,0.005022580522074911,0.019969625664688007,4.2643988801005015e-16
