reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.0011007067314801671,1.5826928930329946e-07,253004.87909394392,25.353086414541842,6.821817605801144,0.00105104856037503,0.04511480641020494,0.1901582921011688,254461.67473843755,1.0057579745090715,3.1446822363438583e-12,25.519065792298566,1.0065467128949446,6.918810555537765,True,
1,0.75,0.0011007067314801671,1.5826928930329946e-07,253004.87909394392,25.353086414541842,6.821817605801144,0.001059753183214661,0.03720659381308061,0.1426187190759764,254095.59245868618,1.0043110368805863,8.361746664317807e-07,25.47571950166402,1.0048370082094558,6.893242259150115,True,
1,0.5,0.0011007067314801671,1.5826928930329946e-07,253004.87909394392,25.353086414541842,6.821817605801144,0.001070857800091246,0.0271179693330139,0.09507914605058373,253730.7889407969,1.002869153549341,3.7017028287187743e-07,25.433625539644904,1.0031766990332533,6.86856133396812,True,
1,0.25,0.0011007067314801671,1.5826928930329946e-07,253004.87909394392,25.353086414541842,6.821817605801144,0.001084573071714316,0.014657546196847076,0.04753957302539269,253367.3306435598,1.0014325871932348,9.289457086055594e-08,25.392756464547283,1.0015647029855381,6.844756758706208,True,
1,0.125,0.0011007067314801671,1.5826928930329946e-07,253004.87909394392,25.353086414541842,6.821817605801144,0.0010924067622122325,0.007540581910290745,0.02376978651269567,253184.57802459205,1.0007102587558456,2.323728172513424e-08,25.372773117854486,1.0007765012508043,6.833179683751437,True,
2,1.0,0.0010455274454925939,2.953945235227659e-12,252995.309435359,25.4674563546812,7.0252331842178695,0.0010347045393357705,0.010351623196007272,0.1901746373030586,254529.89829937983,1.0060656810888935,1.8279219099623186e-13,25.658700531283753,1.0075093552312067,7.1248465780275065,True,
2,0.75,0.0010455274454925939,2.953945235227659e-12,252995.309435359,25.4674563546812,7.0252331842178695,0.0010337015873470134,0.01131090168561646,0.14263097797739457,254144.62467339126,1.0045428321995271,8.493988761157143e-07,25.608945985066164,1.0055557032635871,7.098662938142863,True,
2,0.5,0.0010455274454925939,2.953945235227659e-12,252995.309435359,25.4674563546812,7.0252331842178695,0.0010351074728524052,0.00996623540119443,0.0950873186515293,253760.44636927458,1.003024312725889,3.7800191405574687e-07,25.56050625128143,1.0036536784555292,7.073340079501475,True,
2,0.25,0.0010455274454925939,2.953945235227659e-12,252995.309435359,25.4674563546812,7.0252331842178695,0.0010390769889359872,0.006169571716567921,0.04754365932566407,253377.324812627,1.0015099701971573,9.148650636379149e-08,25.51335220908369,1.0018021373537782,7.048867097604757,True,
2,0.125,0.0010455274454925939,2.953945235227659e-12,252995.309435359,25.4674563546812,7.0252331842178695,0.0010418256543556787,0.003540596808695987,0.023771829662833355,253189.53255445312,1.000767694545514,8.651310541094403e-07,25.490248666077182,1.0008949582980946,7.036945929104771,True,
3,1.0,0.0010295669264150762,1.5736097404776321e-12,252985.7562790283,25.57003330402179,7.182254029215558,0.001047843509128633,-0.01775171894574688,0.19019155702885765,254577.6216498177,1.0062923122400365,9.693695251287363e-14,25.781093297252287,1.008254193129944,7.283961257905112,False,insufficient_objective_decrease
3,0.75,0.0010295669264150762,1.5736097404776321e-12,252985.7562790283,25.57003330402179,7.182254029215558,0.0010395765033305987,-0.009722123602372939,0.142643667771542,254177.9467446984,1.004712480588651,8.316249156740452e-07,25.72630812992975,1.0061116395137184,7.257285154678928,False,insufficient_objective_decrease
3,0.5,0.0010295669264150762,1.5736097404776321e-12,252985.7562790283,25.57003330402179,7.182254029215558,0.0010337160363504381,-0.004029956507838753,0.09509577851442817,253779.41594458913,1.0031371713460637,3.670038607722987e-07,25.672889770540383,1.0040225394036704,7.231449088575666,False,insufficient_objective_decrease
3,0.25,0.0010295669264150762,1.5736097404776321e-12,252985.7562790283,25.57003330402179,7.182254029215558,0.001030374452067095,-0.0007843352688403439,0.04754788925731565,253382.0204969967,1.0015663499154923,8.998541122495442e-08,25.620807764396464,1.001985701769371,7.206442275560064,False,insufficient_objective_decrease
3,0.125,0.0010295669264150762,1.5736097404776321e-12,252985.7562790283,25.57003330402179,7.182254029215558,0.0010296462357651047,-7.703175771647366e-05,0.023773944628657825,253184.17638509438,1.0007843133502237,2.426464195244261e-08,25.59525882896726,1.0009865268709486,7.194246495635483,False,insufficient_objective_decrease
