panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
640,0,-6.245505810338317,-0.0002446988498207,0.0001041383231858
640,1,-8.839195125182712,-0.0002446988498207,7.363802001955528e-05
640,2,-8.858887253792536,-0.0002446988498207,7.364133670458657e-05
640,3,-8.890090796792277,-0.0002446988498207,7.364686499545239e-05
640,4,-8.930623675945743,-0.0002446988498207,7.365460561602487e-05
640,5,-8.978003841205958,-0.0002446988498207,7.366455958003028e-05
640,6,-9.02963739774078,-0.0002446988498207,7.367672819135576e-05
640,7,-9.082970621389464,-0.0002446988498207,7.369111304443881e-05
640,8,-9.135552260199232,-0.0002446988498207,7.370771602475166e-05
640,9,-9.185157974874745,-0.0002446988498207,7.372653930936852e-05
640,10,-9.229830535023272,-0.0002446988498207,7.374758536762132e-05
640,11,-9.267985282197811,-0.0002446988498207,7.37708569618486e-05
640,12,-9.298407970050167,-0.0002446988498207,7.379635714822656e-05
640,13,-9.320327928472494,-0.0002446988498207,7.382408927769624e-05
640,14,-9.33336628336182,-0.0002446988498207,7.38540569969783e-05
640,15,-9.337577440369545,-0.0002446988498207,7.388626424967546e-05
640,16,-9.333353612953951,-0.0002446988498207,7.392071527747174e-05
640,17,-9.321442335948907,-0.0002446988498207,7.395741462141923e-05
640,18,-9.302818860463129,-0.0002446988498207,7.399636712331897e-05
640,19,-9.278694111621167,-0.0002446988498207,7.403757792719825e-05
640,20,-9.250367595233184,-0.0002446988498207,7.408105248087327e-05
640,21,-9.219241277041704,-0.0002446988498207,7.412679653761991e-05
640,22,-9.18666784142838,-0.0002446988498207,7.41748161579283e-05
640,23,-9.153981212138092,-0.0002446988498207,7.422511771136202e-05
640,24,-9.122352683278876,-0.0002446988498207,7.427770787851148e-05
640,25,-9.09284610661505,-0.0002446988498207,7.433259365305028e-05
640,26,-9.066288254600217,-0.0002446988498207,7.438978234388706e-05
640,27,-9.04335218452821,-0.0002446988498207,7.444928157742292e-05
640,28,-9.024444070756193,-0.0002446988498207,7.451109929990957e-05
640,29,-9.00981290097072,-0.0002446988498207,7.45752437799123e-05
640,30,-8.999451944220809,-0.0002446988498207,7.464172361087945e-05
640,31,-8.993229202992866,-0.0002446988498207,7.471054771381587e-05
