step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1.0,0.9885367954114069,0.011463204588593288,0.9945828112829734,2.116079979374402,0.9885367954114069,0.002719409355232088,429253.0219864154,0.9999819456772779,0.15580111726049262,20.951361577255433,0.9990001116471383,3.9942208394963834,7.643969725052956,False,root_mismatch
0.5,0.9923181444980551,0.00768185550194511,0.996595317938288,2.2562622185291445,0.9923181444980552,0.0018191909375954703,429256.68133378477,0.9999904704426609,0.0779004295354571,20.96178951797198,0.9994973353670225,3.9966180921990397,7.644958819375047,False,root_mismatch
0.25,0.9947786912650256,0.005221308734974616,0.9981236370433444,2.782675236927697,0.9947786912650258,0.0013677367990836042,429260.32527679356,0.9999989593222569,0.03895061762989951,20.96704625452722,0.9997479863992343,3.997650172381879,7.645453230056063,False,root_mismatch
