xi,eta,arc_length
2.062599418351159,0.1908423294154069,0.0
2.079851104833312,0.1971215397024115,0.018358898886014875
2.0971102080916055,0.18805125644049375,0.03785624957096349
2.1170983118168722,0.18410157245316505,0.05823084880951987
2.1379295295131535,0.17923227041484127,0.07962359835347252
2.1599957540525248,0.1750322008719978,0.10208598579529782
2.183202933298018,0.1708263930640369,0.12567119276598096
2.2076230941429515,0.16671051452309876,0.15043577860657553
2.233299809326499,0.16260560233342067,0.1764385478187571
2.2602934839633906,0.15850789982762545,0.20374147140265872
2.2886662907151782,0.1544040291207534,0.23240953582551452
2.318485385301932,0.1502906294221015,0.26251100520916154
2.3498216280590345,0.14616589845888842,0.2941175475010818
2.382749841523851,0.14203055438351195,0.3273044170823828
2.4173487826063753,0.1378866629004813,0.36215063008544984
2.453701275817554,0.1337374097649481,0.3987391537541019
2.491894353728099,0.12958678691767436,0.4371571035992107
2.532019431936323,0.12543941385831164,0.47749595093660524
2.574172502860148,0.12130038824943962,0.5198517406388398
2.618454348237957,0.117175171218783,0.5643253198248486
2.664970767992042,0.11306949083520858,0.6110225779686655
2.7138328248946455,0.10898925924003583,0.6600546990182747
2.76515710468975,0.10494049897372112,0.7115384261189837
2.819065991700726,0.10092927618240487,0.765596339573387
2.875687960132515,0.09696163916182683,0.8223571486992051
2.935157881419005,0.0930435613756111,0.88195599828005
2.9976173480646002,0.08918088848375359,0.9445347903387156
3.063215014507792,0.08537928919315962,1.010242521999141
3.132106955601,0.08164420991568384,1.0792356402414636
3.2044570433618156,0.07798083332597475,1.1516784143948307
3.2804373427096616,0.07439404096866,1.2277433272548528
3.360228526961338,0.0708883800856999,1.3076114857569197
3.444020313920415,0.06746803482929059,1.391473052183194
3.53201192345972,0.06413680200055193,1.4795276969299462
3.624412557563755,0.06089807141478064,1.5719850739132621
3.721441903868744,0.05775481094467596,1.6690653197450294
3.823330663812089,0.05470955623727646,1.7709995778677312
3.9303211065800383,0.05176440504147883,1.878030548895971
4.042667650122072,0.04892101602358123,1.990413068475082
4.16063747058258,0.046180611890582465,2.1084147140326617
4.284511141584579,0.04354398658688854,2.232316441867682
4.41458330488636,0.041011516281225416,2.362413256094066
4.5511633740198425,0.038583173818196356,2.4990149110314226
4.694576272609229,0.036258546273992644,2.642446648715343
4.845163209160144,0.034036855228913795,2.793049973283192
5.003282490203263,0.031916979350896116,2.9511834640792003
5.1693103737725625,0.029897478874246958,3.117223629414808
5.3436419652971825,0.027976621556018547,3.2915658030170203
5.5266921580880215,0.026152409698488775,3.474625085299194
5.718896620705786,0.024422607839410897,3.666837331695347
5.920712833607143,0.022784770731250518,3.8686601904111986
6.132621177580069,0.021236271255629574,4.08057419206275
6.3551260765992685,0.019774327948651298,4.303083893796803
6.588757197857954,0.0183960318456545,4.536719080617492
6.834070711864057,0.017098372389223144,4.782036026779161
7.091650615627407,0.01587826218092554,5.039618820248867
7.362110122110262,0.014732560394369373,5.310080753392023
7.64609311926704,0.013658094703868945,5.594065783192304
7.944275702160973,0.012651681618577814,5.8922500644825755
8.25736778181572,0.011710145145705462,6.20534355983734
8.586114774639638,0.010830333737894259,6.534091729959825
8.93129937644949,0.01000913550858176,6.87927730858842
9.293743425319514,0.009243491724934294,7.241722166148436
9.674309857691398,0.008530408610540234,7.622289266586442
10.073904762401293,0.007866967509422312,8.021884722046341
10.493479537511943,0.0072503334790870785,8.44145995027923
10.934033155082002,0.0066777623933629475,8.88201393992376
11.396614539260971,0.006146606645861923,9.344595629050513
11.882325063367766,0.005654319552089795,9.8303064026336
12.392321171893933,0.005198458553363111,10.34030271489584
12.927817133670047,0.004776687326209937,10.87579884277119
13.490087932746192,0.00438677690888533,11.438069777040301
14.080472303865484,0.0040266059200522,12.028454258022874
14.70037591975411,0.003694160085331178,12.648357963054572
15.351274737812947,0.003387530639402631,13.299256853337853
16.034718514176728,0.003104913857231445,13.982700688135294
16.752334493500477,0.002844601643863135,14.700316714672628
17.50583128327299,0.0026050106761426046,15.453813542536762
18.297002921780503,0.0023844270925461363,16.244985211794315
19.127733150192803,0.0021834641673536565,17.075715464514204
19.999999898762646,0.0020123354960040005,17.94798222987078
