iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_angle_deg,accepted_time_step,maximum_displacement_ratio
0,0.0,1.1484770616422502,2.3944082737717527,40.23832430601492,,
1,0.0007925490570218415,1.1352451366160303,2.3989564680970794,28.910926955721166,0.0007925490570218415,0.20292518534704365
2,0.0015949183184392648,1.1158500345988054,2.4030334555923285,17.984037352200477,0.0008023692614174233,0.20163788619693532
3,0.002221823150183869,1.0938386100926067,2.4059392643830284,10.000964117239848,0.0006269048317446045,0.14972149569814766
4,0.0022702350214516614,1.0866923651697702,2.4061549987047104,9.999677651882696,4.8411871267792275e-05,0.011089189340347992
