lambda,thickness,s_lambda,s_tau,subiterations,body_xi,body_eta,free_xi,free_eta
0.0,0.06437206796740762,4.03242391126098,-4.168942696868495,0,4.541807383985824,0.006894455781950581,4.555740049525087,-0.05595173714468238
0.001517383458586715,0.06400791590967417,4.052321665826886,-4.167382229220146,11,4.543288799397712,0.007222877671923153,4.5571426480061845,-0.05526779505476013
0.00303476691717343,0.06367727919622317,4.070320219298055,-4.165829240747338,10,4.5447702148096,0.007551299561895725,4.55855250053546,-0.05461657386163808
0.004552150375760145,0.06337960942334557,4.08639506236086,-4.164282935520652,13,4.546251630221488,0.007879721451868297,4.559969488416625,-0.05399753816096482
0.00606953383434686,0.06311429366291177,4.100532038423789,-4.162742531348648,16,4.547733045633376,0.00820814334184087,4.561393478987753,-0.05341008955345474
0.007586917292933575,0.06288062863418456,4.112729249919794,-4.161207262021773,20,4.549214461045264,0.008536565231813441,4.562824320031033,-0.052853541428932234
0.00910430075152029,0.06267778428621396,4.1229996134056615,-4.159676380448987,23,4.550695876457152,0.008864987121786013,4.564261831890557,-0.05232708341196911
0.010621684210107004,0.06250475151282639,4.131374403176854,-4.158149163077079,27,4.55217729186904,0.009193409011758585,4.565705796155774,-0.05182973031623737
0.012139067668693718,0.06236026605200605,4.137908298153077,-4.156624916178187,32,4.5536587072809285,0.009521830901731157,4.567155939190302,-0.05136024784777902
0.013656451127280433,0.0622426974928769,4.14268664906131,-4.155102984863546,38,4.5551401226928165,0.009850252791703727,4.568611908108641,-0.050917044242965816
0.015173834585867147,0.06214989166586392,4.14583571678352,-4.15358276597078,45,4.556621538104705,0.010178674681676301,4.570073236663159,-0.050498016394643006
0.01669121804445386,0.06207896846988962,4.14753569860696,-4.152063725925186,54,4.558102953516593,0.010507096571648871,4.571539301485892,-0.05010035247162854
0.018208601503040576,0.062026139509032845,4.148032182772266,-4.150545423103118,62,4.559584368928481,0.010835518461621443,4.573009282617887,-0.049720353878111204
0.01972598496162729,0.06198676465994071,4.147631339977341,-4.149027528858076,71,4.561065784340369,0.011163940351594015,4.574482175752639,-0.049353490480189034
0.021243368420214005,0.0619559813026794,4.146656606017081,-4.147509833178607,77,4.562547199752257,0.011492362241566587,4.5759569284265655,-0.0489950149214365
0.02276075187880072,0.06192979139042972,4.1453748063214775,-4.145992223718998,81,4.564028615164145,0.011820784131539159,4.577432675303957,-0.048641023924707746
0.024278135337387433,0.06190570263621357,4.1439524989210135,-4.144474649065653,82,4.565510030576033,0.01214920602151173,4.5789088769551824,-0.04828908428017745
0.025795518795974148,0.061882482598924614,4.142472090667808,-4.142957087953038,83,4.566991445987921,0.012477627911484303,4.580385266631164,-0.04793799276051449
0.027312902254560862,0.061859603835389694,4.140968856411649,-4.14143953202385,83,4.568472861399809,0.012806049801456873,4.581861730172305,-0.04758723442505494
0.028830285713147576,0.0618368561964694,4.139456851733972,-4.139921978065841,83,4.569954276811697,0.013134471691429447,4.5833382220940075,-0.04723660410603307
0.03034766917173429,0.061814158486170584,4.137941507496982,-4.138404424855424,83,4.571435692223585,0.013462893581402017,4.584814724822241,-0.04688602253212501
0.03186505263032101,0.06179147971846165,4.136424896250772,-4.136886871928209,83,4.572917107635473,0.01379131547137459,4.586291231650401,-0.0465354594517918
0.03338243608890772,0.06176880812649904,4.13490780504272,-4.135369319108214,83,4.5743985230473605,0.01411973736134716,4.587767740031677,-0.046184903377111085
0.03489981954749444,0.06174613925087376,4.133390532149196,-4.133851766328798,83,4.575879938459249,0.014448159251319734,4.589244249000877,-0.04583434995437964
0.03641720300608115,0.06172347140308854,4.131873190508729,-4.132334213564734,83,4.577361353871137,0.014776581141292305,4.590720758192541,-0.04548379753512437
0.037934586464667866,0.061700803944126234,4.130355822863272,-4.130816660806479,83,4.578842769283025,0.015105003031264877,4.592197267468363,-0.04513324549547534
0.03945196992325458,0.06167813663222756,4.1288384453833835,-4.129299108050421,83,4.580324184694913,0.015433424921237449,4.593673776776014,-0.044782693599403955
0.040969353381841295,0.06165546937595201,4.127321064185247,-4.127781555295193,83,4.581805600106801,0.01576184681121002,4.595150286095705,-0.0444321417576372
0.04248673684042801,0.061632802140722476,4.125803681581628,-4.126264002540279,83,4.583287015518689,0.016090268701182592,4.596626795419951,-0.04408158993641759
0.04400412029901472,0.061610134913467146,4.124286298446863,-4.124746449785484,83,4.584768430930577,0.016418690591155166,4.598103304745923,-0.04373103812298315
