outer_iteration,step_factor,source_formal_exact_objective,candidate_formal_exact_objective,formal_exact_relative_decrease,source_reduced_objective,source_weak_objective,residual_generator,average_mode_count,jump_mode_count,source_projected_integral,source_unresolved_integral,candidate_reduced_objective,candidate_projected_integral,candidate_unresolved_integral,candidate_unrepresented_projected_integral,gmres_info,krylov_iterations,jvp_calls,direction_solver,exact_subspace_rank,exact_subspace_condition_number,trust_region_step_scale,right_preconditioner,right_scale_minimum,right_scale_median,right_scale_maximum,geometric_ratio_minimum,geometric_ratio_median,geometric_ratio_maximum,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_root_relative_mismatch
1,1.0,0.0010874941935078673,0.0010083489732728374,0.07277760259090282,0.001087494193227821,0.00024220246044047723,source_aligned_exact,,,0.0006511190389107709,0.00043637515459709665,0.0010064341278053994,0.0005740724832324254,0.00043427649004041194,0.00040486535613643216,0,0,17,exact_coordinate_subspace,16,157.2084134533011,0.3914368982524356,geometric_midpoint,0.9091054535836782,1.0001613793018373,5.101170806489767,84.79748847364604,432.56647266541574,475.81550738723,25.30480980396206,6.6212386860418,25.166338593557864,9.416194307417482e-12
