phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_linearization,1,8.114861617943843,8.114887028149864,0.0010874945906522264,0.0010874942221029958,-3.3889752997233605e-07,1.6588056934207116e-06,1.1407095188794131e-07,253074.95075644428
final_synchronization,1,8.114887028149864,8.114675883905234,0.0010083489732728374,0.0010083335512829515,-1.529429819898093e-05,2.751973424186152e-05,1.0463890641529923e-07,253091.81523754523
