configuration,metric,eligible_experimental_points,dense_computed_points,reference_peak_is_interior,reference_peak_uncertainty_resolved,peak_is_resolved,computed_peak_is_interior,reference_discrete_peak_rao,reference_neighbor_max_rao,digitization_uncertainty_abs,reference_peak_omega_e_rad_s,computed_peak_omega_e_rad_s,reference_peak_rao_quadratic,computed_peak_rao_quadratic,peak_frequency_relative_error,limit,status,reason,route
FnB=1.67,heave,7,218,True,True,True,True,1.057692308,0.9653846154,0.01538461538,7.607131080061594,7.976638727345373,1.0576996441128128,4.23088836659133,0.048573850429929386,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=1.67,pitch,7,218,False,False,False,True,1.146153846,,0.01538461538,5.601,8.001740804636617,1.146153846,3.3576641380585954,0.4286271745467982,0.1,UNRESOLVED,experimental maximum is at the measured-range boundary,faltinsen_ch9
FnB=1.67,heave,7,218,True,True,True,True,1.057692308,0.9653846154,0.01538461538,7.607131080061594,7.8033051602723145,1.0576996441128128,6.510731073234979,0.025788181923786756,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_only
FnB=1.67,pitch,7,218,False,False,False,True,1.146153846,,0.01538461538,5.601,7.838601715432829,1.146153846,3.9108548321312924,0.39950039554237265,0.1,UNRESOLVED,experimental maximum is at the measured-range boundary,matched_delta_added_only
FnB=1.67,heave,7,218,True,True,True,True,1.057692308,0.9653846154,0.01538461538,7.607131080061594,6.797442929337483,1.0576996441128128,3.05083401964281,0.10643804375164717,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=1.67,pitch,7,218,False,False,False,True,1.146153846,,0.01538461538,5.601,6.55487452241081,1.146153846,3.51475123524059,0.17030432465824133,0.1,UNRESOLVED,experimental maximum is at the measured-range boundary,matched_delta_damping_only
FnB=1.67,heave,7,218,True,True,True,True,1.057692308,0.9653846154,0.01538461538,7.607131080061594,6.179713315561369,1.0576996441128128,5.163996382769469,0.1876420623592919,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_and_damping
FnB=1.67,pitch,7,218,False,False,False,True,1.146153846,,0.01538461538,5.601,6.108272330110279,1.146153846,5.155470596226749,0.09056817177473292,0.1,UNRESOLVED,experimental maximum is at the measured-range boundary,matched_delta_added_and_damping
FnB=1.67,heave,7,218,True,True,True,True,1.057692308,0.9653846154,0.01538461538,7.607131080061594,7.327684021414727,1.0576996441128128,13.335630203805522,0.036734881482363466,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_only
FnB=1.67,pitch,7,218,False,False,False,True,1.146153846,,0.01538461538,5.601,7.336391994866442,1.146153846,9.31248095130286,0.30983609977976106,0.1,UNRESOLVED,experimental maximum is at the measured-range boundary,matched_raw_added_only
FnB=1.67,heave,7,218,True,True,True,True,1.057692308,0.9653846154,0.01538461538,7.607131080061594,7.599827996535686,1.0576996441128128,2.807208410655612,0.0009600312455570609,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_damping_only
FnB=1.67,pitch,7,218,False,False,False,True,1.146153846,,0.01538461538,5.601,7.577729370304816,1.146153846,2.1126699525281367,0.35292436534633387,0.1,UNRESOLVED,experimental maximum is at the measured-range boundary,matched_raw_damping_only
FnB=1.67,heave,7,218,True,True,True,True,1.057692308,0.9653846154,0.01538461538,7.607131080061594,6.969080868624979,1.0576996441128128,4.844044061710946,0.08387527501779929,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_and_damping
FnB=1.67,pitch,7,218,False,False,False,True,1.146153846,,0.01538461538,5.601,7.0051249473647275,1.146153846,3.317241201980977,0.2506918313452468,0.1,UNRESOLVED,experimental maximum is at the measured-range boundary,matched_raw_added_and_damping
