iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.0142468359724945,8.201721294150314,0.1351833402194418,2.099365816129068,2.1521380428152077,0.0251372230035848,0.552975857602249,8.206750626541721,49018.21657196489,,,0.0040410239779293,,,,,,,,,512.0,256.0,680.0,7.18588154984651e-05,0.0045631433134229
1,0.0009475755978233,0.0140444297174277,8.20119663821943,0.1312406923150254,2.113908448178522,2.194568405107985,0.0381567881991127,0.5531751099080422,7.965397684709624,60197.46738637617,0.0009475755978233,0.2483493023432135,0.0039798303810987,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,1.38700840797966e-05,0.0008992815978833
2,0.0014236593050042,0.012834483567886,8.205094500745835,0.1455942590652342,2.1135906020808566,2.040264119186477,0.0346928505559158,0.5531485108491869,8.843299109899146,49073.04053138712,0.0004760837071809,0.1252077573391836,0.0030271386544683,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,256.0,680.0,0.0001143186101291,0.0067275561506737
3,0.002361452594288,0.0125432015374834,8.204232168602287,0.1415995286088049,2.1040477151087167,2.0848318383283586,0.0091328141668903,0.5532121955947042,8.599272806994916,49022.67039655545,0.0009377932892837,0.2485031204009981,0.002924652662852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,4.7538590234952586e-05,0.0028843322861448
4,0.0033044853880982,0.0123342180054404,8.203507951270819,0.1376142540400693,2.104838749670657,2.1284827685658505,0.0112331735145473,0.5533316755814328,8.355192326547211,49008.79633992076,0.0009430327938102,0.2484717371946766,0.0028587862832552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,0.0001148818547811,0.0071564263437238
5,0.004252472961000065,0.012200540033465324,8.202899458657017,0.13364460970761005,2.113865720088203,2.1718863652771563,0.02744764941196566,0.5535093382016336,8.11217546683653,49027.709815184644,0.000947987572901865,0.24843034536988035,0.002827323090142203,0.006326871256124135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,5.2696320261861706e-05,0.0033594595986772974
6,0.005205143528978835,0.011493500962275674,8.20597978149958,0.14589344532979975,2.1116517899870155,2.041334581212587,0.033299623123403774,0.553416065028191,8.856480308102709,48983.50761589926,0.0009526705679787702,0.24978405396859646,0.002336618195285774,0.005411995726517255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,7.911588395810636e-05,0.004651538183092769
7,0.006149946863798049,0.011095335294042866,8.205144801659248,0.14190530763192263,2.102711456672291,2.0861116473852035,0.007894477977191365,0.5534997825463255,8.618354507040285,48956.57597853136,0.0009448033348192133,0.24835884654783913,0.002177984686070153,0.005341288782517346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,5.670855280513086e-05,0.003436146368351147
8,0.006624869788691935,0.010929107106950808,8.204779266678317,0.1399133657364592,2.101794761082319,2.108270135845811,0.0030808787248845144,0.5535629010822862,8.496187632114834,48944.36266908991,0.00047492292489388605,0.12435317061682222,0.0021122425282810017,0.0053191205024899334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,256.0,680.0,2.19262443297228e-05,0.0013468117594044639
9,0.007101171570248779,0.012302545830685869,8.208530727617172,0.15426920043614165,2.0884613056867165,1.9663886019843786,0.05845102486215258,0.5535351768285282,9.369934570910287,49009.50930523086,0.0004763017815568439,0.12548422145829177,0.0026548966691367065,0.005533376212768963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,514.0,257.0,682.0,7.900353205238383e-05,0.0044592438425070735
