time_s,wave_m,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,heave_velocity_mps,pitch_rate_rad_s,cg_accel_mps2,bow_accel_mps2,energy_J,force_heave_N,force_pitch_Nm
0.0,-0.005107352327988281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060174119226022484,-0.048677697785244334,0.0,-262.47309126787655,-0.012842737814240834
0.05,-0.005307495940264023,0.0,0.0,-7.327386807424881e-05,0.0,4.707319117434639e-06,0.0,-0.0028864902947484676,0.00021324663555065485,-0.05484412280272207,-0.03076812120869827,0.018404904486343847,-253.83224209932894,51.0600052847785
0.1,-0.005448287324471564,0.0,0.0,-0.0002831447072747712,0.0,2.3632936835455332e-05,0.0,-0.005443369758822119,0.0005647893366903102,-0.04705447577835776,-0.012385931938043146,0.0681352786645496,-242.50331769487474,101.73255401756906
0.15000000000000002,-0.005524177479853599,0.0,0.0,-0.0006102278965848154,0.0,6.30537910541138e-05,0.0,-0.00755804895967487,0.0010282331387559424,-0.03723370579010175,0.005596406097301276,0.14105117711229073,-228.65884153479635,151.2839876924064
0.2,-0.005530622016058377,0.0,0.0,-0.0010300747953190881,0.0,0.00012780763439238025,0.0,-0.009141108258180633,0.0015726618436870312,-0.02587647432276402,0.02236950561814452,0.22970397560980735,-212.4990950504149,199.01929077447568
0.25,-0.005464098320169088,0.0,0.0,-0.0015144047493526739,0.0,0.00022110621364994338,0.0,-0.010129051565778023,0.0021642212635391467,-0.013521241215213758,0.03721619865593524,0.3278498877635485,-194.24748378840948,244.28435309295398
0.30000000000000004,-0.005322112311072961,0.0,0.0,-0.0020324463903173577,0.0,0.00034442903800886373,0.0,-0.010485918786976472,0.002767747444907734,-0.0007271089478724577,0.04953547592395307,0.43070170124191964,-174.14574971097113,286.4794004585333
0.35000000000000003,-0.005103204603990127,0.0,0.0,-0.0025523306119671096,0.0,0.0004974982118667571,0.0,-0.010203739656374123,0.003348369565253162,0.011949211649706385,0.05886053619690078,0.5349384441598566,-152.44918014001914,325.07027946277776
0.4,-0.004806964231147355,0.0,0.0,-0.003042477704766801,0.0,0.0006783313859317755,0.0,-0.00930185787995011,0.0038730214955806194,0.02397541248803504,0.06487052926936365,0.6385252900777012,-129.42195528841,359.59723386344564
0.45,-0.0044340555660308135,0.0,0.0,-0.0034729239772794494,0.0,0.0008833667707873313,0.0,-0.007825197451328815,0.004311803184925792,0.03486375556216924,0.06739585468856094,0.7404155207020848,-105.3327622397537,389.6809356057072
0.5,-0.003986261007903738,0.0,0.0,-0.003816537372991296,0.0,0.0011076513877249638,0.0,-0.005841582176860976,0.00463914193052355,0.044188676037964385,0.06641714689189013,0.8402112670650135,-80.45078434215436,415.02566927309
0.55,-0.0034665385734350546,0.0,0.0,-0.004050078406143851,0.0,0.0013450815646372215,0.0,-0.0034382513765461894,0.004834714726570957,0.05160123669542173,0.0620583293390536,0.9378513391646008,-55.04215219040817,435.41970723938795
0.6000000000000001,-0.00287909010979336,0.0,0.0,-0.0041550702119794655,0.0,0.0015886829711962008,0.0,-0.0007177413456832219,0.004884104690529532,0.05683999220098548,0.05457434441581575,1.0333756300306467,-29.366916783428877,450.7330465264832
0.65,-0.002229432686549137,0.0,0.0,-0.004118450717215176,0.0,0.0018309165177411864,0.0,0.0022066806941098862,0.004779177352715366,0.0597379844456297,0.04433435138353508,1.1267910287202438,-3.6765782816001282,460.91280019214946
0.7000000000000001,-0.0015244631204687892,0.0,0.0,-0.003932989402072469,0.0,0.0020639959988968132,0.0,0.005215832792539669,0.004518175231217451,0.06022575197944889,0.03180133050413829,1.2180382608124378,21.787823658403827,465.9766395121774
0.75,-0.0007725037761682632,0.0,0.0,-0.003597461152314686,0.0,0.002280203621433972,0.0,0.00818948594322637,0.004105541317191343,0.058330399559521524,0.017509127672055536,1.3070373048595498,46.79707843278752,466.00476288402393
0.8,1.6683052019625996e-05,0.0,0.0,-0.0031165794715526216,0.0,0.0024721903651993998,0.0,0.011011090639736138,0.003551493248082062,0.054170926614037655,0.0020380218802659097,1.3937744330750286,71.13467658215555,461.1309192291802
0.8500000000000001,0.0008319246245712488,0.0,0.0,-0.002500700673824071,0.0,0.0026332494524783988,0.0,0.013572182994503915,0.002871379722960252,0.04795015331201656,-0.014010101888000372,1.4783884540191463,94.59725092473923,451.53303525547983
0.9,0.0016607221910009415,0.0,0.0,-0.0017653191291825473,0.0,0.0027575530058726455,0.0,0.015776311557618602,0.0020848584455102834,0.039943702240510366,-0.030035940799423573,1.5612176037480023,116.99466877726896,437.4239865161981
0.9500000000000001,0.0024893990244714693,0.0,0.0,-0.0009303810147349461,0.0,0.0028403440700617,0.0,0.017542350913409038,0.0012149408318232258,0.03048659174811085,-0.04546537727492992,1.6427802551853126,138.14986884495806,419.04301276967544
1.0,0.003303317334418147,0.0,0.0,-1.9449920801841754e-05,0.0,0.0028780785469531183,0.0,0.01880709825103544,0.000286951959358257,0.019958066608640412,-0.05976967788201856,1.723679522588224,157.89854242718226,396.6482113750468
1.05,0.004087165220401956,0.0,0.0,0.0009412378435103653,0.0,0.002868514047062623,0.0,0.019527081233783838,-0.0006725443614192705,0.008765336614518105,-0.07248262114621941,1.8044404507266745,176.08875900036384,370.51045254196697
1.1,0.004825310232129846,0.0,0.0,0.001923787817496929,0.0,0.002810745136721475,0.0,0.019679539793930213,-0.0016368070100870285,-0.0026730942022709617,-0.08321406281337722,1.8853052792243563,192.58063111199323,340.90895263528097
1.1500000000000001,0.005502211317810376,0.0,0.0,0.0028996902052907036,0.0,0.0027051868082771818,0.0,0.01926257819738897,-0.002579920077334501,-0.013943835272051962,-0.0916596304348367,1.9660241821583921,207.2461032377302,308.1286228166631
1.2000000000000002,0.006102876297498075,0.0,0.0,0.0038408501353722974,0.0,0.002553510136535787,0.0,0.018294516524867233,-0.0034776966208426518,-0.024654123758597355,-0.09760642707288823,2.045683831017485,219.9689344638355,272.45918705954557
1.25,0.00661334781287784,0.0,0.0,0.0047205666012781295,0.0,0.0023585359352004923,0.0,0.016812500910561717,-0.0043084503256057794,-0.034445875137250746,-0.10093480387660503,2.1226132819504215,230.64492642979138,234.19594315412354
1.3,0.007021197283112346,0.0,0.0,0.005514425188981974,0.0,0.002124093659037985,0.0,0.014870457955717517,-0.00505361003119657,-0.04300778583563888,-0.1016164264274665,2.1943965494867035,239.18242694700484,193.64192964946992
1.35,0.0073160040007969,0.0,0.0,0.006201074274467536,0.0,0.0018548538829881575,0.0,0.01253650118977773,-0.005698160558931558,-0.05008509844829684,-0.0997090046117427,2.258005523338366,245.50311726480624,151.1111670623175
1.4000000000000001,0.007489795337666333,0.0,0.0,0.006762860418180526,0.0,0.0015561432539338447,0.0,0.00988991374854822,-0.006230902583400926,-0.05548675295818493,-0.09534817288141603,2.3100481689847494,249.54306830757395,106.93256844494013
1.4500000000000002,0.007537424229226137,0.0,0.0,0.0071863051281458225,0.0,0.0012337509411275086,0.0,0.007017842185910273,-0.006644533163882915,-0.05908976211947973,-0.08873709272861949,2.347108255747088,251.254029571427,61.45406660614073
1.5,0.007456861721724645,0.0,0.0,0.007462411982986583,0.0,0.0008937353751971509,0.0,0.004011842486153878,-0.006935556901849984,-0.060840765784539334,-0.08013440613347722,2.366137165823469,250.604894887414,15.046485487563736
1.55,0.007249385357947775,0.0,0.0,0.007586800295259728,0.0,0.0005422392918187967,0.0,0.0009644172808903654,-0.0071040452137828185,-0.06075483408546669,-0.06984118445892598,2.364848045503038,247.58327293930049,-31.8933076438765
