reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,320,0.04118997782702266,-0.00023787242077085523,0.00023787242077085523,252755.03819561523
1,1.0,640,0.04071627454311032,-0.00017704843332102518,0.00017704843332102518,569432.2199720644
1,1.0,1280,0.04064407498161282,-0.00014944749640267855,0.00014944749640267855,1373663.3820290477
1,0.5,320,0.046494240886325394,-0.00014823460764049054,0.00014823460764049054,252725.55119046173
1,0.5,640,0.04601354720508455,-8.893849178113331e-05,8.893849178113331e-05,569354.5164551568
1,0.5,1280,0.045937913612649685,-6.192987005391167e-05,6.192987005391167e-05,1373454.2050007808
1,0.25,320,0.04932828371072033,-0.00010653908131734503,0.00010653908131734503,252709.80290660946
1,0.25,640,0.04884407878268711,-4.8072922946199626e-05,4.8072922946199626e-05,569315.542820482
1,0.25,1280,0.04876672197474934,-2.1383629442123015e-05,2.1383629442123015e-05,1373349.8606302016
2,1.0,320,0.03637042165841972,-0.0003334922576446046,0.0003334922576446046,252784.21607706728
2,1.0,640,0.03590340648272517,-0.00027097439303311045,0.00027097439303311045,569509.7449832372
2,1.0,1280,0.03583467429773095,-0.0002426648894904843,0.0002426648894904843,1373868.6798009565
2,0.5,320,0.04118765232191031,-0.00023615915093560576,0.00023615915093560576,252754.97369366806
2,0.5,640,0.040713480145616474,-0.00017514200280235078,0.00017514200280235078,569432.0549257898
2,0.5,1280,0.040641297335589605,-0.0001475409035448324,0.0001475409035448324,1373662.9616455182
2,0.25,320,0.04377855013432116,-0.00019049860098337243,0.00019049860098337243,252738.49857497824
2,0.25,640,0.043300779019679284,-0.00013037456644714377,0.00013037456644714377,569393.3144094124
2,0.25,1280,0.043226871979534544,-0.00010306242535644847,0.00010306242535644847,1373558.5114063467
3,1.0,320,0.032040019772498735,-0.0004366460209722039,0.0004366460209722039,252813.14983525546
3,1.0,640,0.03158024128808488,-0.0003726271958841869,0.0003726271958841869,569587.2669514148
3,1.0,1280,0.03151498467238324,-0.0003436273595682883,0.0003436273595682883,1374073.8866200189
3,0.5,320,0.03636896797228172,-0.0003317853455904001,0.0003317853455904001,252784.15147551853
3,0.5,640,0.03590195357432549,-0.0002692360983364687,0.0002692360983364687,569509.5696799543
3,0.5,1280,0.03583323807068574,-0.00024092796171311753,0.00024092796171311753,1373868.278310505
3,0.25,320,0.03871613663368211,-0.0002822450668608012,0.0002822450668608012,252767.01845053677
3,0.25,640,0.0382454816075883,-0.000220624219866228,0.000220624219866228,569470.6233860434
