reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,21.185235740944727,6.930673251131192,0.7874558824457131,0.21254411755428693,0.00023787242077085523,1373663.3820290477,1.0003044428601124,0.3458166611467857,21.358422299863843,1.0081748705106168,6.968726727500952,7.638584249456922,False,displacement_limit,
1,0.5,21.185235740944727,6.930673251131192,0.8890443418603933,0.11095565813960673,0.00014823460764049054,1373454.2050007808,1.0001521197266163,0.17298908520731304,21.27005777000772,1.0040038274815635,6.951564394971822,7.6298451533714635,True,,7.619579501935488
1,0.25,21.185235740944727,6.930673251131192,0.9433234784054814,0.056676521594518636,0.00010653908131734503,1373349.8606302016,1.0000761359456964,0.08654090774830452,21.227216307928412,1.001981595460963,6.94160842736884,7.625438230300231,True,,
2,1.0,21.27005777000772,6.951564394971822,0.781920784029483,0.21807921597051705,0.0003334922576446046,1373868.6798009565,1.0003017981470153,0.34507722172750904,21.45185947595423,1.0085473066369788,6.985221406368693,7.6484082840399905,False,displacement_limit,
2,0.5,21.27005777000772,6.951564394971822,0.8856940723455943,0.11430592765440573,0.00023615915093560576,1373662.9616455182,1.000152016553023,0.1725732204197279,21.35913342120043,1.0041878424664323,6.970403489772768,7.639775071490604,True,,7.6298451533714635
2,0.25,21.27005777000772,6.951564394971822,0.9415086114059121,0.05849138859408787,0.00019049860098337243,1373558.5114063467,1.000075967245257,0.08632481397536655,21.314151978434342,1.002073064817379,6.961499542809736,7.63542106479413,True,,
3,1.0,21.35913342120043,6.970403489772768,0.7775212778351226,0.2224787221648774,0.0004366460209722039,1374073.8866200189,1.0002991515264676,0.34443290113185493,21.549736266360235,1.0089237162108187,6.999238634208773,7.658087061990336,False,displacement_limit,
3,0.5,21.35913342120043,6.970403489772768,0.8828085727040078,0.11719142729599219,0.0003317853455904001,1373868.278310505,1.0001494726630846,0.17222874783457726,21.452553741822552,1.0043737879613317,6.986993904609052,7.649559907379099,True,,7.639775071490604
3,0.25,21.35913342120043,6.970403489772768,0.9398970978944092,0.06010290210559077,0.0002822450668608012,1373766.962595133,1.0000757167864103,0.08613608034175788,21.405386313354228,1.002165485426852,6.979253782823306,7.645258902127149,True,,
4,1.0,21.452553741822552,6.986993904609052,0.7749563326625487,0.2250436673374513,0.0005471449065683542,1374278.623975494,1.0002986972652292,0.3437569905708564,21.65214945320076,1.009304053670267,7.0105576070415045,7.66764263382351,False,displacement_limit,
4,0.5,21.452553741822552,6.986993904609052,0.8807266940107015,0.11927330598929853,0.0004349266828848512,1374073.4849971847,1.0001493823816379,0.1718983748416265,21.55041263934136,1.0045616432755056,7.001112704742348,7.659221714166521,True,,7.649559907379099
4,0.25,21.452553741822552,6.986993904609052,0.9386593204451236,0.06134067955487643,0.00038159346913964337,1373970.973783824,1.0000747673571508,0.08597257867112804,21.501011792802398,1.0022588476674166,6.994648304272523,7.654973796861057,True,,
5,1.0,21.55041263934136,7.001112704742348,0.7751902495922708,0.22480975040772921,0.0006644298076594787,1374482.377331729,1.000297594589676,0.3430495104412337,21.759198284841343,1.0096882435150607,7.018956374497066,7.677077501985903,False,displacement_limit,
5,0.5,21.55041263934136,7.001112704742348,0.8799164601766294,0.12008353982337061,0.0005454112331537615,1374278.2025628886,1.0001490037212042,0.1715522731049555,21.652806676281184,1.0047513724518156,7.012535815675513,7.668762887065349,True,,7.659221714166521
