node_index,normal_displacement
0,-0.0001396525997352932
1,-0.00013698584113810844
2,-0.00013185541078900693
3,-0.00012463781147530593
4,-0.00011582651408192013
5,-0.00010595426869698904
6,-9.550186960181417e-05
7,-8.480255497775768e-05
8,-7.395190129171384e-05
9,-6.273287901485268e-05
10,-5.056467854738572e-05
11,-3.648207409433029e-05
12,-1.914961651173011e-05
13,3.0879639120787693e-06
14,3.212086701403203e-05
15,6.995960513492662e-05
16,0.00011859813703309291
17,0.00017986439971937268
18,0.00025526931460614455
19,0.0003458659086305602
20,0.00045212983121837897
21,0.0005738712805300253
22,0.0007101862674427184
23,0.0008594523997414861
24,0.0010193711725348202
25,0.0011870553515068115
26,0.0013591566978892057
27,0.0015320262684343827
28,0.0017018970656006757
29,0.001865077104206323
30,0.0020181401335547453
31,0.002158101371725757
32,0.0022825666605549434
33,0.0023898453521888395
34,0.0024790198417227335
35,0.0025499677626414858
36,0.0026033362230387497
37,0.0026404708237169946
38,0.002663305309969946
39,0.002674220335715474
40,0.0026758817711183725
41,0.002671070127648146
42,0.002662512937498311
43,0.00265273130687169
44,0.002643910432634633
45,0.0026378017588545165
46,0.0026356618336469666
47,0.0026382300224568043
48,0.002645744273441921
49,0.0026579913444161473
50,0.0026743854992383274
51,0.0026940678387049224
52,0.00271601727167632
53,0.0027391637230458725
54,0.002762494521071275
55,0.0027851459517849635
56,0.0028064736025745027
57,0.0028260971865918215
58,0.002843917860362654
59,0.0028601084206239767
60,0.002875078997317978
61,0.0028894227706146042
62,0.002903847686147275
63,0.00291910102312968
64,0.0029358939339826843
65,0.0029548327239795357
66,0.002976362728905401
67,0.0030007292766483346
68,0.003027958519224204
69,0.0030578590522005716
70,0.003090043365016613
71,0.0031239664491117865
72,0.0031589774730266433
73,0.003194379426317475
74,0.003229491109888071
75,0.0032637058378917894
76,0.0032965416993382245
77,0.003327679147308411
78,0.0033569829456400217
79,0.0033845069857682815
80,0.0034104820533377884
81,0.0034352881353280048
82,0.0034594141829343986
83,0.0034834092726735793
84,0.0035078297567205574
85,0.003533187217421023
86,0.0035599018328387132
87,0.0035882651507699297
88,0.003618415322913375
89,0.0036503266615838977
90,0.0036838140601216313
91,0.0037185514851589786
92,0.0037541025221478736
93,0.0037899599404922378
94,0.003825590525299927
95,0.0038604810549062816
96,0.0038941813102102603
97,0.003926340373106986
98,0.003956733164593938
99,0.0039852751187979315
100,0.004012023997007114
101,0.00403716901352801
102,0.004061008567827706
103,0.004083918856591302
104,0.004106316391806717
105,0.004128617915711518
106,0.00415120134634118
107,0.004174371203819789
108,0.004198331481824798
109,0.004223168191445095
110,0.004248842887641333
111,0.00427519747764659
112,0.0043019695981137175
113,0.0043288169237507106
114,0.0043553480146825245
115,0.004381156786018388
116,0.004405857432135441
117,0.004429116675794021
118,0.0044506805280805735
119,0.004470393304482222
120,0.0044882073894087745
121,0.004504183105045909
122,0.004518478940677474
123,0.004531333254288485
124,0.004543039293972981
125,0.004553915939521508
126,0.004564276889459107
127,0.004574401092081298
128,0.004584507040078012
129,0.004594733139105788
130,0.0046051257632243265
131,0.004615635882385404
132,0.0046261243574059405
133,0.004636375218305901
134,0.004646115542195592
135,0.0046550399879383576
136,0.004662837673451371
137,0.00466921892668617
138,0.004673939511898841
139,0.004676820217184512
140,0.004677760156883424
141,0.004676742747072284
142,0.004673833996391307
143,0.004669173454557763
144,0.004662958813721092
145,0.004655425705668613
146,0.004646824633906027
147,0.004637397191668405
148,0.004627353730127146
149,0.004616854458861627
150,0.0046059956040114146
151,0.0045948017546179045
152,0.00458322494234861
153,0.0045711503789841795
154,0.00455840817659897
155,0.004544789850915603
156,0.004530068004499427
157,0.004514017336975494
158,0.004496435053276689
159,0.004477158840942266
160,0.004456080850556892
161,0.004433156511974569
162,0.004408407513802151
163,0.004381918817696986
164,0.004353830121952498
165,0.004324322681454115
166,0.00429360278992134
167,0.004261883501443567
168,0.004229366290064199
169,0.004196224311010177
170,0.00416258874195338
171,0.004128539367739654
172,0.004094100158955061
173,0.004059240123321996
174,0.00402387922341197
175,0.003987898698968375
176,0.0039511547479055085
177,0.003913494240043329
178,0.0038747709848487477
179,0.003834861059767019
180,0.003793675827197551
181,0.003751171511500798
182,0.0037073545475555065
183,0.0036622823160277103
184,0.0036160593093715375
185,0.003568829186973423
186,0.003520763540355152
187,0.003472048468175442
188,0.003422870232521513
189,0.0033734013196086987
190,0.0033237881577426
191,0.0032741415626612756
192,0.003224530704634451
193,0.0031749810504529807
194,0.0031254763595136496
195,0.0030759644415942772
196,0.0030263660485458383
197,0.0029765860027623813
198,0.002926525484893466
199,0.0028760943260706887
200,0.00282522218033549
201,0.002773867585397643
202,0.0027220241395139342
203,0.0026697233067131364
204,0.002617033683990533
205,0.0025640568919611728
206,0.0025109205545074016
207,0.002457769085886908
208,0.002404753183722452
209,0.0023520190187276673
210,0.0022996981108588696
211,0.0022478987895541546
212,0.0021966999638868365
213,0.0021461476949579243
214,0.0020962547910267793
215,0.002047003361974313
216,0.001998350000334153
217,0.001950233025830961
218,0.0019025810593135486
219,0.0018553220942463214
220,0.0018083922163622313
221,0.0017617431838356666
222,0.0017153482131653998
223,0.0016692055052163572
224,0.0016233392720514377
225,0.001577798265907005
226,0.0015326520438550398
227,0.0014879854037877691
228,0.0014438915812991096
229,0.001400464889881283
230,0.0013577935118628819
231,0.001315953104607988
232,0.0012750017820747418
233,0.0012349768779776774
234,0.0011958937099542097
235,0.0011577463634035322
236,0.0011205103188919555
237,0.0010841465768579254
238,0.0010486068034961593
239,0.0010138389434467176
240,0.0009797927241771208
241,0.0009464245138324815
242,0.000913701083286473
243,0.0008816019536330871
244,0.0008501201680876386
245,0.000819261495589042
246,0.0007890422350872763
247,0.0007594859284525209
248,0.0007306193927374546
249,0.0007024685397060682
250,0.0006750544574711667
251,0.000648390186295541
252,0.0006224785336614487
253,0.0005973111525138769
254,0.0005728689643328358
255,0.0005491238604848675
256,0.0005260414765871628
257,0.0005035847196165092
258,0.00048171764780609457
259,0.00046040926682654106
260,0.00043963681566837115
261,0.0004193881705693032
262,0.0003996630892151691
263,0.00038047314031628516
264,0.00036184030267093757
265,0.00034379435856766245
266,0.00032636933435339324
267,0.00030959934308623935
268,0.0002935142499706875
269,0.0002781356040364169
270,0.00026347325694807346
271,0.0002495230241962483
272,0.00023626564184117986
273,0.00022366714375014274
274,0.00021168064280080359
