panel_index,mid_xi,mid_eta,panel_length,kinematic_residual_midpoint,kinematic_residual_left,kinematic_residual_right,kinematic_integral_panel_linear_exact
0,4.322653646694104,0.4087078881847316,0.004680107858358764,-4.235110104066061,-8.690117935394916,0.21989772726279178,0.11490533351318334
1,4.32473445555324,0.4043965877955073,0.004894539272562804,-0.33654382469261046,0.24346400514799083,-0.9165516545332117,0.001103219885844976
2,4.327019486361108,0.39994521716231357,0.00511405159257348,-0.716649170070645,-0.8628583774961198,-0.5704399626451715,0.002662946722353479
3,4.329604269810992,0.39539973531282724,0.005347486360171359,-0.4610603443651944,-0.4774160234002056,-0.4447046653301836,0.0011372275212357442
4,4.332561821461379,0.39079711151675584,0.005598714610848944,-0.32294351975688773,-0.33201412206432757,-0.3138729174494479,0.0005840575847569147
5,4.335907712270153,0.38614872714423437,0.00585948412308189,-0.21966215959543822,-0.20419273782957603,-0.23513158136129997,0.0002831960867173755
6,4.33962441560292,0.3814525813047808,0.006121068068565363,-0.1644809970439649,-0.13503099287134956,-0.1939310012165789,0.0001673689720442994
7,4.343692053035033,0.37670634432201844,0.006382589284569795,-0.1383140700398271,-0.1016868139632936,-0.1749413261163597,0.00012495812409125107
8,4.348108141232297,0.37191258045170816,0.006655091736367638,-0.12003294052441449,-0.08061531002568767,-0.15945057102314042,9.933272358392748e-05
9,4.352884763850678,0.3670779676257351,0.0069395239790212586,-0.10440056556072808,-0.06290973364605179,-0.14589139747540436,7.961929459950167e-05
10,4.35803396504858,0.3622095573994534,0.007235078492796716,-0.09084717178327129,-0.04808983622956209,-0.13360450733698048,6.412164428885101e-05
11,4.363566815391017,0.3573152548574069,0.007540744928214329,-0.07792174907564142,-0.03454616233810759,-0.12129733581317526,5.05150442347718e-05
12,4.369493373126366,0.35240410225252095,0.007855162448171131,-0.06520479219433328,-0.021583007429027745,-0.10882657695963882,3.8379943745114866e-05
13,4.37582145973033,0.347485346977199,0.008176552226250003,-0.053042736047222316,-0.009456333293370811,-0.09662913880107382,2.81828585764158e-05
14,4.38255748820391,0.34256672022122797,0.008506612229666756,-0.04202348878538942,0.0013249195729576613,-0.08537189714373694,2.0350667122020827e-05
15,4.389708083096527,0.33765256439452856,0.008847869578039378,-0.033146455589800006,0.009848412057182898,-0.07614132323678247,1.5172979130859626e-05
16,4.397278674573799,0.33274406900053843,0.009198838171370734,-0.02763995415135989,0.014872013998155076,-0.07015192230087486,1.2569196295576054e-05
17,4.405272718032066,0.32784097945909646,0.009558331441744084,-0.02534308654645212,0.01631774288120491,-0.06700391597410915,1.1668941067420983e-05
18,4.413696048847251,0.3229454839820647,0.009928199160059947,-0.022650795756365305,0.017871399759822104,-0.06317299127255316,1.0527941731000748e-05
19,4.422557478223315,0.3180627357490791,0.010308308324005398,-0.01917936424385447,0.020221525570340404,-0.058580254058050674,9.126200168754709e-06
20,4.431864968370066,0.313197503837094,0.010697651365758482,-0.01569576547443008,0.02258014102431316,-0.05397167197317332,7.859622153657462e-06
21,4.4416258697739535,0.30835342463554666,0.011097100708308511,-0.012369662300603324,0.02476060781306888,-0.04949993241427597,6.797649608900183e-06
22,4.451848000470883,0.30353297457063844,0.011507400369102989,-0.009530986339308267,0.02647758892976748,-0.04553956160838357,6.018894343042096e-06
23,4.462538424651408,0.2987369070498309,0.011927530648611165,-0.008059959938408578,0.026848258694686766,-0.042968178571505256,5.6197458824297896e-06
24,4.473703144403627,0.29396484246300614,0.01235699412725086,-0.007843041365095171,0.025900656394894472,-0.04158673912508459,5.450163604913946e-06
25,4.485349787571841,0.28921856372881083,0.012797124639113871,-0.006893018736683576,0.025656441010124986,-0.03944247848349236,5.127417324651297e-06
26,4.497487601280094,0.28450199382391256,0.0132477197270491,-0.005311268474362585,0.026101105712924122,-0.03672364266164929,4.731052034104537e-06
27,4.510125109629794,0.27981827208623977,0.013708139036070554,-0.0036731878359730352,0.02663891433960064,-0.03398529001154715,4.383408050243263e-06
28,4.523270536157053,0.2751696187894102,0.014178969124322895,-0.0020398147227553842,0.027200132758476103,-0.03127976220398754,4.099882294934476e-06
29,4.5369324489489635,0.27055756766383604,0.014660521667659706,-0.0006425903971885027,0.02756888064448426,-0.028854061438861267,3.8954270081153936e-06
30,4.551118878808959,0.26598222770179314,0.01515210653999247,-9.280660081945058e-05,0.027128789589336844,-0.027314402790975523,3.7427780928583884e-06
31,4.56583722295621,0.26144274381868227,0.01565346172741123,-0.00029287259245402986,0.02594578839088313,-0.026531533575790966,3.593641666867985e-06
32,4.581095894107945,0.25694009199636036,0.016165402801228083,-3.45034721553894e-05,0.025241324270470544,-0.025310331214781545,3.44253589742095e-06
33,4.596904183337057,0.2524768299797979,0.016687706975145333,0.0005150368840756148,0.024875253547518295,-0.023845179779366843,3.305367189292863e-06
34,4.613270831104123,0.2480546365885203,0.01721991382455166,0.0009708427785255491,0.02444941875763762,-0.022507733200586966,3.1803524112282546e-06
35,4.630204478616422,0.24367485183032805,0.01776233801290861,0.0015364581837840063,0.024161849247235745,-0.021088932879668176,3.0728278263685355e-06
36,4.647714135470549,0.23933908871363363,0.01831509556589694,0.0022151013798858976,0.02402354410223939,-0.01959334134246693,2.9934692582294607e-06
37,4.665808519728797,0.2350482084658576,0.018877724307369687,0.0026244458291584394,0.02365051979037136,-0.01840162813205426,2.9119451919787247e-06
38,4.684495901508269,0.2308022063759435,0.01945004715399829,0.0027302386369894016,0.022998161890172675,-0.017537684616193427,2.8082712128422714e-06
39,4.703784936050015,0.22660182382368682,0.020032489169027605,0.0030114779125587354,0.0225483818704888,-0.016525426045371105,2.7304123406636105e-06
40,4.723684545278227,0.22244827975033965,0.020624798702003424,0.0032713130200270335,0.022110311078501477,-0.015567685038447854,2.6606836937285443e-06
41,4.744203180334195,0.21834180558313054,0.021226585709122996,0.0032489697721347355,0.02141596808503743,-0.014918028540767736,2.5592699206912017e-06
