index,time_s,coverage,pressure_rms_scaled,pressure_max_scaled,velocity_y_rms_scaled,velocity_y_max_scaled,velocity_z_rms_scaled,velocity_z_max_scaled
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0007775962305832998,0.9999999999999996,0.00029155928749846274,0.0008513687136774947,5.0746923795904104e-05,0.00012975373319178891,1.8470369742283622e-05,4.7226496666727126e-05
2,0.0015551924611665996,0.9984633380713093,0.000968635096251624,0.004260651518608821,0.003068528824316295,0.05689462985359491,0.0011168531550389987,0.020707951756301288
3,0.0023327886917498993,0.9974854189717979,0.0006070343881329458,0.003599150339171873,0.003788099771978093,0.05569908930626559,0.0013787555614306083,0.020272810583215423
4,0.0031103849223331993,0.99813562110818,0.0005259482233844375,0.005041617218279995,0.0033473186877122315,0.057619803049724395,0.0012183243669302618,0.02097189321438075
5,0.0038879811529164993,0.9992758169631455,0.000806566638124805,0.005672485413861323,0.002333740551290676,0.05905050372748818,0.0008494120951698081,0.021492625675231043
6,0.0046655773834997985,0.9997668515637728,0.000762750700806507,0.0054700861124663954,0.0016285111011679978,0.05914125614261137,0.0005927295669972147,0.021525656853023566
7,0.0054431736140830985,0.9996063172616136,0.0006758924757029968,0.005059546645647716,0.0018152242926838414,0.05839019115854436,0.0006606876110538282,0.021252291554823666
8,0.006220769844666399,0.9993368473666293,0.000646592167946307,0.004731614980354435,0.0021232082447464815,0.05744642978286894,0.0007727846022363209,0.02090879050582793
9,0.006998366075249699,0.9993157969487476,0.0006548863111289659,0.004476044044359142,0.0020902273585646468,0.05659444292524211,0.0007607805413663976,0.020598692649665577
10,0.007775962305832999,0.9996126791982226,0.0006778066989226361,0.004233131513090094,0.0016085209500410961,0.05586303199308444,0.0005854537470085557,0.020332480841343495
11,0.008553558536416298,0.999259212783917,0.0006948777582247103,0.007788274269296068,0.0027116205553146034,0.06403532179496095,0.00098694916875892,0.023306951075023258
12,0.009331154766999597,0.9985552259570546,0.0005027024489318825,0.004698781112750768,0.003012601117274196,0.05823071233432136,0.0010964971344049055,0.021194246009810905
13,0.010108750997582898,0.998249661852632,0.00026710699172888546,0.0035701680190909696,0.0030985251950812324,0.05495816232803456,0.0011277709411334407,0.020003135217374488
14,0.010886347228166197,0.9989060804480362,0.0005155084183111379,0.0034866176548595707,0.0024463819258294444,0.05447403903010044,0.0008904102026487382,0.019826928747211668
15,0.011663943458749498,0.9981610153015427,0.0006469510099427206,0.008988499534717632,0.003676427342158756,0.06354333827684622,0.0013381101209882025,0.02312788371868053
16,0.012441539689332797,0.999288036252016,0.000246941431359904,0.004345733100286045,0.002058824624111141,0.057432551194244785,0.0007493508807507635,0.020903739112675096
17,0.013219135919916096,0.9990433111360224,0.00033635365209939543,0.0032468036320966514,0.002304652429634935,0.05473599482533655,0.0008388248847163956,0.01992227285937121
18,0.013996732150499397,0.9980387020402842,0.00042457656730521737,0.007609984690362831,0.0038209902785802225,0.06356588620605809,0.00139072672682373,0.023136090493757904
19,0.014774328381082696,0.9985284003294504,0.00026509424413608635,0.004025154238541071,0.0029246570163231063,0.05673147317690654,0.0010644880993794176,0.020648567582465804
20,0.015551924611665997,0.9986709879015645,0.0005196784800604756,0.0032402646929025705,0.002727540993222758,0.0544561951490478,0.0009927437342739601,0.019820434105644998
21,0.016329520842249295,0.9979949710876806,0.0005245171082843508,0.00735248660172573,0.0037094947590724904,0.062021544609301836,0.0013501456764688693,0.022573996120999675
22,0.017107117072832596,0.9989376217976786,0.0003190580301021135,0.004125058907178536,0.0025019348324658553,0.05657232624825556,0.0009106298070913592,0.020590642837561523
23,0.017884713303415897,0.998015108289349,0.000688131167341427,0.008453432640938275,0.004036206938192931,0.0670478598460442,0.0014690591848409644,0.024403425255212465
24,0.018662309533999194,0.9977444021740032,0.0004050769934752218,0.0032837651824250006,0.0035753876387116593,0.05573744367960379,0.0013013346764543662,0.02028677043346461
25,0.019439905764582495,0.9889110492367799,0.006082442666588991,0.017792748586538724,0.011976490748362656,0.04575771190051594,0.0043590861433686,0.01665444511991652
26,0.020217501995165796,0.9963378246131738,0.001066974849110504,0.0037502164554084477,0.004839147752683868,0.050332126056936065,0.0017613057411931213,0.01831939571205893
27,0.020995098225749097,0.9894517261811584,0.005245770607666503,0.015332402178362493,0.010557523981051871,0.03808862437846246,0.0038426244766544973,0.01386312553790633
28,0.021772694456332394,0.9954551454481492,0.0026194138235447347,0.008373759813368194,0.006289782243791253,0.045038887220311755,0.002289293516756082,0.016392814332666022
29,0.022550290686915695,0.9906072793545698,0.004465456128833531,0.012807420060777768,0.00949218128286176,0.034114629237830145,0.003454871445220471,0.012416709595597517
30,0.023327886917498996,0.9940575541221046,0.0035040409584302695,0.011212818702137806,0.007501333203212827,0.04140273664673064,0.002730262003282191,0.015069363756572448
31,0.024105483148082293,0.991909108569574,0.0038887303975844506,0.01080260989288677,0.008685913289379118,0.036509753044302,0.003161413894751234,0.013288463368535702
32,0.024883079378665594,0.9930861985646402,0.0036410735514629954,0.011787233547793947,0.007870743974532413,0.04014352069985804,0.002864716528259839,0.014611046633397696
33,0.025660675609248895,0.993041562995724,0.0036605826777554814,0.00989038498747791,0.008142144605883332,0.0373598827071081,0.0029634982796326406,0.013597885261063912
34,0.026438271839832193,0.9928353655039399,0.003394327913355057,0.01103337650429783,0.007627043741420827,0.040526168503936436,0.0027760168973235007,0.014750319044289742
35,0.027215868070415494,0.9939431017785791,0.0036005592223948544,0.009570683069522901,0.00773893470271116,0.03746143075026517,0.002816741876716624,0.013634845726121397
36,0.027993464300998794,0.9931112413099394,0.0030185777766086794,0.009752706654502471,0.007105665446325125,0.0415630884993015,0.0025862507171162223,0.015127727057917605
37,0.028771060531582092,0.9946831290598066,0.003552161647618077,0.009359137270627035,0.007358153420642505,0.03741165778571346,0.0026781488242779115,0.013616729848553192
38,0.029548656762165393,0.9936309271861755,0.0026261769945485343,0.008363074243136075,0.006522716669111612,0.042627474102327007,0.0023740747141086363,0.01551513173520019
39,0.030326252992748694,0.995310636791028,0.0034541810808623443,0.00905092397263114,0.00695536879936729,0.03744364944895804,0.0025315472113135507,0.013628373861718529
40,0.031103849223331995,0.9941867828880896,0.002264439297219652,0.007059665847868166,0.005985645450571864,0.04344910706526532,0.0021785967768790807,0.01581418167720212
41,0.031881445453915296,0.9958170475880291,0.003312306521251233,0.008648290763998324,0.006550992320860625,0.03752386218877777,0.002384366209699736,0.013657568911422113
42,0.03265904168449859,0.9918312269952431,0.003781429496729838,0.011196307743315486,0.009473114706136028,0.03685617864216959,0.0034479317788229215,0.013414551974547282
43,0.03343663791508189,0.990300004896651,0.004200274355137372,0.013498467822666371,0.009209225357642944,0.03594353268467919,0.003351883910831536,0.013082376011597336
44,0.03421423414566519,0.9952295207812827,0.0031028938538877706,0.008212508003948843,0.007084428329181153,0.039568614289629205,0.0025785210386141803,0.014401797812585463
45,0.03499183037624849,0.9915907016302122,0.003753468279798324,0.011963181628347908,0.0077795227008688435,0.03819042616836588,0.0028315146999144647,0.013900178359226294
46,0.03576942660683179,0.9973919946543196,0.002939566251156174,0.007215924728908908,0.005726730672576522,0.03973926105662154,0.0020843595044771276,0.01446390815634453
47,0.036547022837415094,0.9945111925778972,0.0033382577424784427,0.009187022771722363,0.008092279293495293,0.04136116399666865,0.0029453487902009927,0.015054232549390506
48,0.03732461906799839,0.9880142720772608,0.004697568275882597,0.015707710813792294,0.010228124172219386,0.03588512777964334,0.003722732751066466,0.013061118364629122
49,0.03810221529858169,0.9968903870431756,0.002794418688469178,0.006812323810010645,0.006049526212681014,0.041239682789301985,0.002201847472829051,0.015010017005885992
50,0.03887981152916499,0.9940946131921347,0.002589323893688814,0.006976542277446737,0.008692120148873028,0.04346769860961211,0.0031636730068553194,0.015820948445953196
51,0.03965740775974829,0.9988559136859854,0.0017078105254294733,0.0035393936335438346,0.0036823713436039632,0.043013642898243484,0.0013402735605866744,0.015655685682316685
52,0.04043500399033159,0.9979506394160046,0.001919397823904318,0.004325850549021378,0.004569535994692598,0.047501981420206785,0.001663175086476093,0.017289307305621764
53,0.04121260022091489,0.996370919750202,0.0016033305748454556,0.005887792726273111,0.006495967703192882,0.052803743879103006,0.0023643388867168012,0.019218991029809653
54,0.04199019645149819,0.9991678539256471,0.0011446436752076477,0.002298464870721118,0.002889011594996434,0.04612933702156376,0.0010515142270286107,0.01678970560228287
55,0.04276779268208149,0.9991250909186506,0.0010589207324742409,0.003792265699587141,0.0029561838852012064,0.05249568347361518,0.0010759629412306622,0.019106866211856054
56,0.04354538891266479,0.9990988680857309,0.0005828334050864028,0.009774584000796836,0.003185824893507404,0.06267399655526772,0.0011595454328210163,0.02281146920861943
57,0.04432298514324809,0.9999305889621931,0.0007668000949935291,0.002024851707166333,0.001744814362274921,0.04796081472339257,0.0006350604921882608,0.017456308970470995
58,0.04510058137383139,0.9994647456173836,0.0005581649705744379,0.005645382999978475,0.002155240954758382,0.06131463750572549,0.0007844435552034966,0.02231670297690617
59,0.04587817760441469,0.9983757562415808,0.0008268976489225943,0.007727673920898333,0.003641471305840316,0.06713771726564526,0.001325387164260349,0.024436130681274773
60,0.04665577383499799,0.9993098866978626,0.0006194016209584514,0.0031830359021028315,0.0023926372436048225,0.05602641535882214,0.0008708487380688858,0.020391947523246242
61,0.047433370065581286,0.9983620829258529,0.0005188323633112529,0.0047100297870233945,0.003252443831571583,0.05905651394016954,0.0011837927433147807,0.021494813213748847
62,0.04821096629616459,0.9967375962630262,0.0010770618013764286,0.0065227974419778505,0.005030749299936568,0.0626217545071171,0.0018310430012324554,0.02279245465811571
63,0.04898856252674789,0.9988691773469056,0.0006239685440301862,0.0029121165571923025,0.0028211402539717327,0.05526366596475836,0.0010268110791358976,0.02011432944760196
64,0.04976615875733119,0.9978819806806527,0.0005459305886202419,0.004273865702502156,0.0036182486995816597,0.05785416450463731,0.0013169348268201224,0.02105719380802838
65,0.05054375498791449,0.9962296601584958,0.0009904408631527428,0.0059696700584365835,0.005226616730611173,0.06058632326565804,0.0019023329158602094,0.022051618272329657
66,0.05132135121849779,0.9988200135000822,0.0007037942687476646,0.00285398238373834,0.0029311863674189743,0.05495027606753884,0.0010668645888274057,0.020000264853295056
67,0.05209894744908109,0.9980095017492037,0.0005856082364920905,0.004158669954399765,0.003534784872508807,0.057503001229861676,0.001286556478127658,0.020929380828642354
68,0.052876543679664385,0.9966566948389314,0.0007620098505153449,0.005794463819152245,0.004762894550397209,0.06029570270463298,0.001733551845293276,0.02194584103865021
69,0.053654139910247686,0.9989944150206352,0.000821455728014724,0.0028989834898789824,0.002896556720935788,0.054862413253937606,0.0010542604282843654,0.019968285404444938
70,0.05443173614083099,0.9984617904142012,0.000703662487515262,0.004183355094666829,0.00326085929614095,0.05755763129016856,0.0011868557219255438,0.020949264544490163
71,0.05520933237141429,0.9975550195020909,0.0006189873066653439,0.005805318054545404,0.004055606931600758,0.060743817078710204,0.0014761202049863593,0.022108941332361402
72,0.05598692860199759,0.9869725180877277,0.006511140959785918,0.018294625750304695,0.013097268031164766,0.05182160249106208,0.004767015713550236,0.0188615207987216
73,0.05676452483258089,0.9987245612642142,0.0003793718883692916,0.002410262643721822,0.0026392570550991456,0.053485302225261926,0.0009606110086331622,0.01946705798072732
74,0.057542121063164184,0.9978517345571448,0.0005136121495841754,0.0036562324824697644,0.0035325251454418165,0.05610376313614293,0.001285734004737698,0.020420099811877212
75,0.058319717293747485,0.9964917775677019,0.0010845412434168952,0.0050669982871354305,0.005005402858106752,0.05889500425242551,0.0018218176508618363,0.021436028494864052
76,0.059097313524330786,0.9987917414221378,0.00048318648328034226,0.002052955673096049,0.0027296031719564436,0.05330982985110641,0.000993494305950749,0.01940319125959867
77,0.05987490975491409,0.9979309587184407,0.00046360187602100927,0.00292681761043125,0.0034265674822764715,0.05526746331502232,0.0012471685692531215,0.020115711570067453
78,0.06065250598549739,0.9965463126013573,0.000895746508736298,0.003959401401536299,0.004643285317660146,0.057101374243985,0.0016900176448335809,0.020783200560505435
79,0.06143010221608069,0.9889727008978306,0.006260004841525779,0.01712567210357783,0.01203114878193966,0.045954291918265194,0.004378980040654108,0.016725994395028337
80,0.06220769844666399,0.99833737403591,0.0003661981137536593,0.0018518423862924607,0.0029020408534295977,0.05213194366390085,0.0010562564892728635,0.01897447574810259
81,0.06298529467724728,0.9973652332411979,0.0006160142465671616,0.0028438913097851913,0.0038218745666347112,0.054120748158270136,0.0013910485813540816,0.01969834138582767
82,0.06376289090783059,0.9958730941890237,0.0012094235253171574,0.004837425914734199,0.00527423276467222,0.05583779658351119,0.0019196637349322367,0.02032329590340947
