reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_leading_panel_objective_ratio,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,0.25,23.897016311589606,5.921834421590075,0.999800016912831,0.0001999830871689534,0.0009470221794018306,0.9977446912153034,1381541.3214884985,0.9999955204799098,0.011916746623395914,23.908020626798415,1.0004604890863915,5.926150893946634,7.888725471938828,True,,7.888810051253831
2,0.25,23.908020626798415,5.926150893946634,1.0000940465331625,-9.404653316247291e-05,0.0009551277912705829,0.9976632466538081,1381536.5790964446,0.9999965678311614,0.011916702591751552,23.919266478489295,1.0004703798723629,5.930464556869426,7.8885883307350095,False,insufficient_objective_decrease,
