node_index,normal_displacement
0,0.00014251243968593292
1,0.00014424795963653307
2,0.0001467154597826296
3,0.0001482524188514136
4,0.00014710440745911084
5,0.00014201405031350056
6,0.00013262411136552457
7,0.00011955378657762092
8,0.00010412433568398423
9,8.783576752190228e-05
10,7.178571265893378e-05
11,5.624302290748388e-05
12,4.053433549784865e-05
13,2.3290993877697897e-05
14,2.9755110412753266e-06
15,-2.1493524339509365e-05
16,-5.023622531338196e-05
17,-8.22048171879913e-05
18,-0.0001153531631581236
19,-0.00014713182944944137
20,-0.00017514821497393186
21,-0.00019777748240767403
22,-0.00021453021380182758
23,-0.0002260685956671023
24,-0.000233883370478367
25,-0.00023975610364665667
26,-0.0002451965974772888
27,-0.0002510421211643785
28,-0.00025733689405868016
29,-0.0002635034492755223
30,-0.0002687117821644565
31,-0.0002722858574492816
32,-0.0002739832071568845
33,-0.0002740417271891921
34,-0.0002729851542935004
35,-0.0002712776892578037
36,-0.0002689811570147835
37,-0.0002655709220039155
38,-0.00026000796992065977
39,-0.0002510656913863596
40,-0.0002378077567698545
41,-0.00022004660019908474
42,-0.00019860653912593762
43,-0.0001752753738969539
44,-0.00015243347519346752
45,-0.0001324629702568904
46,-0.00011712098903977024
47,-0.00010708018624328369
48,-0.00010178877386961198
49,-9.969778914525457e-05
50,-9.87811181208432e-05
51,-9.717627690572668e-05
52,-9.373508416542463e-05
53,-8.8306664470155e-05
54,-8.166898763291476e-05
55,-7.514655025955593e-05
56,-7.005849424690753e-05
57,-6.719648064492124e-05
58,-6.65163999423092e-05
59,-6.714868213975037e-05
60,-6.771717132967319e-05
61,-6.684701593133766e-05
62,-6.367626264011685e-05
63,-5.818646053834695e-05
64,-5.12335585433608e-05
65,-4.426764925448611e-05
66,-3.8840317973783345e-05
67,-3.607255891058393e-05
68,-3.626866862407432e-05
69,-3.880859725996509e-05
70,-4.235244557632649e-05
71,-4.5281593220532364e-05
72,-4.621996874696224e-05
73,-4.445432748149441e-05
74,-4.011185431189305e-05
75,-3.404192301251875e-05
76,-2.7454257954160438e-05
77,-2.145042914294423e-05
78,-1.6619915087903508e-05
79,-1.2844625852466671e-05
80,-9.37763476231761e-06
81,-5.161671722781497e-06
82,7.331749788437021e-07
83,8.714578014810963e-06
84,1.846065133688566e-05
85,2.8975934716752678e-05
86,3.8891138827373274e-05
87,4.689995628059788e-05
88,5.21782418057999e-05
89,5.4638590788226175e-05
90,5.4933245351943105e-05
91,5.4208217736046004e-05
92,5.369904875643967e-05
93,5.431260307920367e-05
94,5.634109823653624e-05
95,5.940445023563304e-05
96,6.263379018291626e-05
97,6.502295288131994e-05
98,6.581662550440686e-05
99,6.479390526753297e-05
100,6.234689069520391e-05
101,5.933002567901378e-05
102,5.67392924659032e-05
103,5.534095161004728e-05
104,5.538598556802976e-05
105,5.651355417837799e-05
106,5.787723425394105e-05
107,5.844716832856939e-05
108,5.7378627391559195e-05
109,5.4315082200481133e-05
110,4.9519060312336164e-05
111,4.37870234444276e-05
112,3.818202930600165e-05
113,3.3682013719254974e-05
114,3.0869432194268545e-05
115,2.977040656964983e-05
116,2.9895601220402037e-05
117,3.046160507974008e-05
118,3.070733466923768e-05
119,3.0187818505932588e-05
120,2.8938623753241037e-05
121,2.7453395944131285e-05
122,2.648604968941271e-05
123,2.67528011519845e-05
124,2.864460316351152e-05
125,3.205535992569441e-05
126,3.638811972312249e-05
127,4.0736477287492024e-05
128,4.4175435675394975e-05
129,4.605762197912898e-05
130,4.621039439214045e-05
131,4.496647281968041e-05
132,4.3021253799589337e-05
