panel_index,mid_xi,mid_eta,panel_length,kinematic_residual_midpoint,kinematic_residual_left,kinematic_residual_right,kinematic_integral_panel_linear_exact
0,4.495801713614598,0.18091592788616517,0.008266869259428843,-0.02738567220074395,-0.06201109977859809,0.007239755377109747,9.503717897380892e-06
1,4.487671104435961,0.17807719697495306,0.008957057862432066,-0.011351542390173774,-0.019533331569231427,-0.00316975321111701,1.354051030921002e-06
2,4.478899881554408,0.17491667517184184,0.009689885959640092,-0.005085543818974969,-0.060375592117495325,0.050204504479545164,1.0124566842838269e-05
3,4.469492497437667,0.17130420997559626,0.010466323963614138,-0.011360256432230154,-0.06713279431099117,0.04441228144653042,1.2202834544989656e-05
4,4.4594426841671755,0.1671445433883365,0.011288554690810554,0.011774694388471785,-0.05645951797213078,0.08000890674907435,1.908457362502035e-05
5,4.4487734626471145,0.16229470999749473,0.012156571581509163,0.005490172061181742,-0.09995760417110833,0.11093794829347203,4.542367595813764e-05
6,4.437564123093491,0.15651950944566273,0.013071902856808528,0.02057638880934687,-0.10724813470177574,0.1484009123204697,7.672889826503033e-05
7,4.425971651835118,0.14951865205554637,0.014034613858887096,0.02511384371260439,-0.16162187685181495,0.21184956427702373,0.00017198177114439712
8,4.414341382266695,0.14083280620019634,0.015045048141410975,0.024527515211850925,-0.20646619929567755,0.25552122971937985,0.0002766427943506863
9,4.40327961354126,0.12993698022115718,0.016103458625103543,0.02417963271565915,-0.25084910272705985,0.29920836815837815,0.00041544115471979173
10,4.393822194090626,0.11633882367673187,0.017211398112824305,0.00043938515271557677,-0.25764624165150884,0.2585250119569409,0.0003821433524192617
11,4.387347450285427,0.09991711081354904,0.018371447692412005,-0.009923285056587794,-0.173422815942196,0.1535762458290213,0.00016551150372782496
12,4.385249121286252,0.08123439842202407,0.01958969568714456,0.0005934270689804677,-0.01135556645654301,0.012542420594503945,9.392273937842736e-07
13,4.38817363809971,0.06136652542220877,0.02086766503302597,0.021684409588261566,0.14517088243247311,-0.10180206325595087,0.0001158819685058968
14,4.395870125194298,0.041370178665070756,0.022205964269281078,0.03108390903350111,0.20506961177187577,-0.14290179370487266,0.00024552137614973843
15,4.407763370092233,0.021881067837748347,0.02360279560147952,0.033038962895791,0.21712829412515822,-0.1510503683335771,0.00029238829337001234
16,4.423236207779455,0.0031692127250868563,0.025056718557729764,0.03390579317223841,0.20495845908249688,-0.1371468727380205,0.0002731835714056963
17,4.4418137137858755,-0.014703493011022195,0.026567185183080908,0.032959670168370536,0.18555745454635852,-0.1196381142096179,0.00023507622564400196
