benchmark,candidate_name,candidate_operation,row_count,pass_count,fail_count,median_residual_norm,max_residual_norm,median_phase_abs_deg,median_abs_over_reference_abs,median_residual_improvement_vs_current,improved_frequency_count,worsened_frequency_count,best_candidate_by_median_residual,best_candidate_median_residual_norm,candidate_default_gate_eligible,candidate_exclusion_reason,diagnostic_conclusion,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,time_pressure_sign_flipped_plus_gradient_end,"Flip only the time-pressure force component, then add pressure-gradient and end-contour.",2,1,1,1.006874998484585,1.1980204383659598,32.82608446468805,1.6757168302136982,0.9193217300036888,2,0,time_pressure_sign_flipped_plus_gradient_end,1.006874998484585,False,Diagnostic-only phase convention candidate; not eligible for default migration without full eight-coefficient Gate 1 closure and a traced pressure-time convention.,time_pressure_phase_candidate_best_but_still_unclosed,diagnostic_journee_cell35_time_pressure_phase_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,time_pressure_phase_plus_90_plus_gradient_end,"Rotate only the time-pressure force component by +90 degrees, then add pressure-gradient and end-contour.",2,0,2,1.2003719400057227,1.30955761560677,60.91987228082927,1.3030752451231664,0.7258247884825512,2,0,time_pressure_sign_flipped_plus_gradient_end,1.006874998484585,False,Diagnostic-only phase convention candidate; not eligible for default migration without full eight-coefficient Gate 1 closure and a traced pressure-time convention.,time_pressure_phase_candidate_improves_subset_only,diagnostic_journee_cell35_time_pressure_phase_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,time_pressure_omitted_gradient_end,Omit time-pressure and retain pressure-gradient plus end-contour.,2,0,2,1.4238136726483428,1.6517097233767581,50.99835274303477,1.8140958593436305,0.502383055839931,2,0,time_pressure_sign_flipped_plus_gradient_end,1.006874998484585,False,Diagnostic-only phase convention candidate; not eligible for default migration without full eight-coefficient Gate 1 closure and a traced pressure-time convention.,time_pressure_phase_candidate_improves_subset_only,diagnostic_journee_cell35_time_pressure_phase_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,time_pressure_phase_minus_90_plus_gradient_end,"Rotate only the time-pressure force component by -90 degrees, then add pressure-gradient and end-contour.",2,0,2,1.8082382428491819,2.182606170047157,45.48646484208979,2.3557355455553735,0.11795848563909195,2,0,time_pressure_sign_flipped_plus_gradient_end,1.006874998484585,False,Diagnostic-only phase convention candidate; not eligible for default migration without full eight-coefficient Gate 1 closure and a traced pressure-time convention.,time_pressure_phase_candidate_improves_subset_only,diagnostic_journee_cell35_time_pressure_phase_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_time_plus_gradient_plus_end,Current Eq.30/Eq.32 component composition: time + pressure-gradient + end-contour.,2,0,2,1.9261967284882737,2.2457644291819756,65.3443553155422,2.108595398310799,0.0,0,0,time_pressure_sign_flipped_plus_gradient_end,1.006874998484585,False,Diagnostic-only phase convention candidate; not eligible for default migration without full eight-coefficient Gate 1 closure and a traced pressure-time convention.,time_pressure_phase_candidate_excluded,diagnostic_journee_cell35_time_pressure_phase_candidate_not_hard_gate,INFO
