benchmark,candidate_family,candidate_name,row_count,affected_coefficients,pass_count,improved_row_count,worsened_row_count,max_gate_error_ratio,median_gate_error_ratio,candidate_default_gate_eligible,candidate_exclusion_reason,source_files,diagnostic_conclusion,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,inner_free_surface_control_row_scale_requirement,unclipped_only_control_row_scale,2,"A33,A53",0,0,0,2.213436695650339,1.9532245198593345,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_control_row_scale_requirement_summary.csv,nonuniform_control_row_scale_requirement_keeps_subset_open,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_free_surface_control_row_projection_candidate,only_control_rhs,2,"A33,A53",0,2,0,2.382374494675272,1.928186079692278,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_control_row_projection_candidate_summary.csv,control_row_projection_candidate_improves_subset_but_not_closed,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_free_surface_control_row_projection_candidate,only_control_rhs_free_self_diag_flipped,2,"A33,A53",0,2,0,2.382374494675272,1.928186079692278,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_control_row_projection_candidate_summary.csv,control_row_projection_candidate_improves_subset_but_not_closed,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_free_surface_control_row_projection_candidate,only_control_rhs_free_self_diag_zero,2,"A33,A53",0,2,0,2.382374494675272,1.928186079692278,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_control_row_projection_candidate_summary.csv,control_row_projection_candidate_improves_subset_but_not_closed,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_free_surface_rhs_row_block_candidate,only_control_row_retained,2,"A33,A53",0,2,0,2.382374494675272,1.928186079692278,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_rhs_row_block_candidate_summary.csv,row_block_candidate_improves_subset_but_not_closed,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_geometry_rhs_marching_cross_candidate,known_phi_free_rhs_removed,2,all_or_summary_defined,1,2,0,3.333358102692304,1.872717155110598,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_free_surface_geometry_rhs_marching_cross_summary.csv,candidate_closes_a33_but_breaks_or_misses_a53,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_free_surface_control_row_projection_candidate,only_control_rhs_sign_flipped,2,"A33,A53",1,2,0,3.966732858335239,2.1598421464879234,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_control_row_projection_candidate_summary.csv,control_row_projection_candidate_closes_a33_but_not_a53,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_free_surface_control_row_projection_candidate,only_control_rhs_unknown_normal_flipped,2,"A33,A53",1,2,0,3.966732858335239,2.1598421464879234,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_control_row_projection_candidate_summary.csv,control_row_projection_candidate_closes_a33_but_not_a53,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_free_surface_control_row_projection_candidate,clip_two_zone_only_control_rhs_sign_flipped,2,"A33,A53",0,2,0,4.322518495583541,4.272493924157118,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_control_row_projection_candidate_summary.csv,control_row_projection_candidate_improves_subset_but_not_closed,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_free_surface_control_row_projection_candidate,clip_two_zone_only_control_rhs_unknown_normal_flipped,2,"A33,A53",0,2,0,4.322518495583541,4.272493924157118,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_control_row_projection_candidate_summary.csv,control_row_projection_candidate_improves_subset_but_not_closed,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,pitch_moment_complex_scale_requirement,scale_forward_gradient_plus_end_moment_keep_time,2,all_or_summary_defined,1,2,0,4.335897092156754,2.286417461872684,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_pitch_moment_complex_scale_requirement_summary.csv,real_scale_does_not_close_pitch_pair,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_free_surface_control_row_scale_requirement,clip_two_zone_only_control_row_scale,2,"A33,A53",0,0,0,5.317745656505277,4.470814674270095,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_inner_free_surface_control_row_scale_requirement_summary.csv,nonuniform_control_row_scale_requirement_keeps_subset_open,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_geometry_rhs_marching_cross_candidate,clip_two_zone_known_phi_rhs_removed,2,all_or_summary_defined,0,2,0,5.752861512444992,4.543139723373303,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_free_surface_geometry_rhs_marching_cross_summary.csv,candidate_improves_time_pressure_subset_but_closes_neither_both_rows,diagnostic_candidate_impact_summary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_geometry_rhs_marching_cross_candidate,clip_two_zone_no_marching,2,all_or_summary_defined,0,2,0,5.752861512444992,4.543139723373303,false,diagnostic-only candidate impact; no candidate may enter matched_bie_station_sweep until the complete Ma 2005 Wigley III eight-row Gate 1 closes under one traced formulation.,ma2005_wigley_iii_coefficients_free_surface_geometry_rhs_marching_cross_summary.csv,candidate_improves_time_pressure_subset_but_closes_neither_both_rows,diagnostic_candidate_impact_summary_not_hard_gate,INFO
