benchmark,candidate_name,candidate_order,coefficient,omega_e_sqrt_l_over_g,reference_value,baseline_default_gate_error_ratio,value_at_control_scale_0,gate_at_control_scale_0,status_at_control_scale_0,value_at_control_scale_1,gate_at_control_scale_1,status_at_control_scale_1,control_scale_response_slope,required_control_row_scale_to_reference,shared_median_control_row_scale,value_at_shared_median_control_scale,gate_at_shared_median_control_scale,status_at_shared_median_control_scale,matched_clip_inner_free_surface_to_waterline,matched_two_zone_inner_free_surface,matched_inner_free_surface_known_potential_body_row_scale,matched_inner_free_surface_known_potential_free_row_scale,matched_inner_free_surface_known_potential_control_row_scale_reference,provider_route,solver_status,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,unclipped_only_control_row_scale,0,A33,1.0,1.0,61.24275530975799,1.0618114311293338,0.41207620752889235,PASS,1.2210996497063926,1.4739976647092843,FAIL,0.15928821857705877,-0.3880477268281544,1.5585605526532738,1.3320155043475508,2.213436695650339,FAIL,False,False,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_only_control_row_scale,0,A53,2.0,0.15,28.17586137410999,-1.1146211536696175e-06,3.333358102692304,FAIL,0.04279314773961276,2.382374494675272,FAIL,0.04279426236076642,3.505168832134702,1.5585605526532738,0.07381444451692513,1.6930123440683302,FAIL,False,False,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_body_free_control_row_scale,1,A33,1.0,1.0,61.24275530975799,9.294725673073563,55.29817115382375,FAIL,10.186413296463698,61.24275530975799,FAIL,0.8916876233901352,-9.302277451757808,-6.999852178146904,5.438828529253589,29.59219019502393,FAIL,False,False,1.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,unclipped_body_free_control_row_scale,1,A53,2.0,0.15,28.17586137410999,1.195372291258907,23.23049536130905,FAIL,1.4179137618349493,28.17586137410999,FAIL,0.22254147057604223,-4.697426904535999,-6.999852178146904,0.3362515205311312,4.138922678469583,FAIL,False,False,1.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,clip_two_zone_only_control_row_scale,2,A33,1.0,1.0,61.24275530975799,1.8629292268667488,5.752861512444992,FAIL,2.1485895329779505,7.657263553186337,FAIL,0.28566030611120174,-3.0208230139290966,-0.2619011743609969,1.7976618484757916,5.317745656505277,FAIL,True,True,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,clip_two_zone_only_control_row_scale,2,A53,2.0,0.15,28.17586137410999,-3.8070435725651825e-06,3.3334179343016124,FAIL,0.06006930694130159,1.9984598457488536,FAIL,0.06007311398487415,2.4970206652071028,-0.2619011743609969,-0.013074766141571013,3.623883692034912,FAIL,True,True,0.0,0.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,clip_two_zone_free_control_row_scale,3,A33,1.0,1.0,61.24275530975799,3.4094953925124925,16.06330261674995,FAIL,3.5744785518368327,17.163190345578887,FAIL,0.16498315932434027,-14.604492982072596,-5.678663388782122,2.7594178404552934,11.729452269701957,FAIL,True,True,0.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,clip_two_zone_free_control_row_scale,3,A53,2.0,0.15,28.17586137410999,0.08083683086612393,1.5369593140861346,FAIL,0.10213637784892088,1.0636360478017581,FAIL,0.021299546982796944,3.2471662045083516,-5.678663388782122,0.02254276474273193,2.8323830057170682,FAIL,True,True,0.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,clip_two_zone_body_free_control_row_scale,4,A33,1.0,1.0,61.24275530975799,4.024424123436813,20.162827489578756,FAIL,4.233871769168493,21.559145127789954,FAIL,0.20944764573167962,-14.440000568501782,-6.706430105136536,3.107989921049933,14.053266140332887,FAIL,True,True,1.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,clip_two_zone_body_free_control_row_scale,4,A53,2.0,0.15,28.17586137410999,0.11925125435264669,0.6833054588300734,PASS,0.14918751905202926,0.018055132177127422,PASS,0.02993626469938257,1.0271403582287102,-6.706430105136536,0.031165262767383694,2.6407719385025845,FAIL,True,True,1.0,1.0,swept_0_to_1_then_median,matched_bie_station_sweep,scale0=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; scale1=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated; shared=a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,inner_free_surface_control_row_scale_requirement_row_recorded,False,Diagnostic-only Eq. 23 control-row RHS scale requirement; no scale may enter the default path until the scale has a traced A1/Ma equation source and the complete Ma 2005 eight-row Gate 1 closes under one formulation.,diagnostic_inner_free_surface_control_row_scale_requirement_not_hard_gate,INFO
