benchmark,candidate_name,equation_basis,coefficient,reference_value,current_default_value,candidate_value,candidate_abs_error,candidate_gate_error_ratio,candidate_status,candidate_delta_vs_current,candidate_default_gate_eligible,candidate_exclusion_reason,diagnostic_conclusion,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_T_plus_G_plus_E,Current default: Eq.30 time pressure + Eq.31 direct pressure-gradient + Eq.32 end-contour.,A55,0.063,0.15985084398825306,0.15985084398825306,0.09685084398825305,10.248766559603498,FAIL,0.0,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,current_default_pitch_balance_baseline,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_T_plus_G_plus_E,Current default: Eq.30 time pressure + Eq.31 direct pressure-gradient + Eq.32 end-contour.,B55,0.09,1.8587112677390107,1.8587112677390107,1.7687112677390107,131.01564946214893,FAIL,0.0,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,current_default_pitch_balance_baseline,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq31_T_plus_G_plus_row_measure_plus_E,Eq.31 product-rule route: time pressure + direct pressure-gradient + row-measure transport + end.,A55,0.063,0.15985084398825306,-0.28769407274497144,0.35069407274497144,37.11048388835677,FAIL,-0.4475449167332245,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,route_does_not_close_pitch_pair,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq31_T_plus_G_plus_row_measure_plus_E,Eq.31 product-rule route: time pressure + direct pressure-gradient + row-measure transport + end.,B55,0.09,1.8587112677390107,1.2587168746815451,1.168716874681545,86.57162034678112,FAIL,-0.5999943930574656,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,route_does_not_close_pitch_pair,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq31_T_plus_G_minus_row_measure_plus_E,Opposite-sign row-measure route used only to test derivative-sign ambiguity.,A55,0.063,0.15985084398825306,0.6073957607214776,0.5443957607214776,57.60801700756376,FAIL,0.44754491673322455,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,route_does_not_close_pitch_pair,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq31_T_plus_G_minus_row_measure_plus_E,Opposite-sign row-measure route used only to test derivative-sign ambiguity.,B55,0.09,1.8587112677390107,2.458705660796476,2.368705660796476,175.45967857751674,FAIL,0.5999943930574652,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,route_does_not_close_pitch_pair,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq32_T_plus_S_plus_E,Eq.32 route: time pressure + Stokes body m5 moment + end-contour moment.,A55,0.063,0.15985084398825306,1.5934707213213506,1.5304707213213506,161.95457368479902,FAIL,1.4336198773330975,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,route_does_not_close_pitch_pair,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq32_T_plus_S_plus_E,Eq.32 route: time pressure + Stokes body m5 moment + end-contour moment.,B55,0.09,1.8587112677390107,1.2748611064981763,1.1848611064981762,87.76748937023528,FAIL,-0.5838501612408344,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,route_does_not_close_pitch_pair,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,overcount_T_plus_G_plus_S_plus_E,Diagnostic over-counting route: time pressure + direct gradient + Stokes body + end.,A55,0.063,0.15985084398825306,1.7896769714224454,1.7266769714224455,182.71713983306302,FAIL,1.6298261274341923,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,route_does_not_close_pitch_pair,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,overcount_T_plus_G_plus_S_plus_E,Diagnostic over-counting route: time pressure + direct gradient + Stokes body + end.,B55,0.09,1.8587112677390107,2.2862101842950175,2.1962101842950177,162.68223587370503,FAIL,0.4274989165560068,false,diagnostic-only Eq.31/Eq.32 pitch moment balance; no route may enter matched_bie_station_sweep without full eight-row Gate 1 closure and source-backed fixed-control-surface derivation.,route_does_not_close_pitch_pair,diagnostic_pitch_eq31_eq32_moment_balance_not_hard_gate,INFO
