benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,computed_value,abs_error,rel_error,tolerance,effective_abs_tolerance,gate_error_ratio,status,provider_route,gate1_current_status,time_derivative_pressure_contribution_value,forward_speed_pressure_gradient_contribution_value,stokes_body_forward_speed_contribution_value,end_contour_contribution_value,current_force_closure_residual_value,dominant_eq30_component,dominant_eq30_component_value,body_source_peak_body_potential_x_over_l,body_source_peak_pressure_gradient_x_over_l,body_source_peak_pressure_gradient_density_abs_per_m,body_source_max_phi_to_velocity_gain,body_source_max_gradient_gain_times_l,rhs_source_decomposition_evidence,inner_free_surface_state_marching_evidence,failure_source,failure_source_evidence,excluded_pressure_balance_candidate_evidence,excluded_component_scale_fit_evidence,excluded_full_four_component_scale_fit_evidence,excluded_family_scale_candidate_evidence,excluded_eq31_eq32_forward_identity_evidence,excluded_free_surface_marching_candidate_evidence,excluded_local_time_free_surface_cross_probe_evidence,station_forward_identity_localization_evidence,section_force_derivative_path_evidence,station_mapping_gradient_evidence,station_marching_direction_evidence,aft_terminal_end_closure_evidence,stokes_end_lever_consistency_evidence,complex_forward_identity_evidence,projection_derivative_balance_evidence,projection_transport_evidence,geometry_transport_balance_evidence,candidate_policy,remaining_blocker,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.186413296463698,9.186413296463698,9.186413296463698,0.15,0.15,61.24275530975799,FAIL,matched_bie_station_sweep,PENDING,10.186413296463698,0.0,0.0,0.0,0.0,time_derivative_pressure,10.186413296463698,0.3,0.024999999999999998,0.0,19.312716263563708,111.00064139919023,dominant_source=inner_free_surface_potential; body_ratios=inner_free_surface_potential:0.899804;body_normal_velocity:0.115454;outer_control_history:0.000135665; rhs_ratios=inner_free_surface_potential:0.791312;body_normal_velocity:0.306896;outer_control_history:0.00088667; solution_ratios=inner_free_surface_potential:0.899438;body_normal_velocity:0.261299;outer_control_history:0.00217474; max_source_sum_relative_residual=9.50784e-16; reconstruction=PASS; conclusion=rhs_source_decomposition_identifies_inner_free_surface_potential_as_body_potential_dominant,reconstruction=PASS; max_update_residual=0; max_transfer_residual=0; peak_x_over_l=0.289474; peak_potential_after_norm=2.12044; max_growth=5.21815; increment_to_gravity_ratio=1; update_kinds=advance_eq19_20:38;initialize_eq21_22:1; conclusion=inner_free_surface_state_reconstructs_eq19_22_but_gate_row_still_fails,heave_time_derivative_body_potential_scale,"The failing coefficient is governed by time-derivative pressure, so pressure-gradient sign or end-contour candidates cannot fix it; max phi/velocity gain=19.3127.",best=gradient_flipped_keep_time_end; pass=0/8; max_gate=68.1587; median_gate=29.7261; improved=3; worsened=3,best=least_squares_time_only; components=time_derivative; pass=2/8; max_gate=6.66667; time_scale=0.0904154; gradient_scale=0; stokes_scale=0; end_scale=0,full_four_component_fit=least_squares_time_gradient_stokes_end; pass=4/8; max_gate=9.25131; median_gate=0.846055; time_scale=0.0938153; gradient_scale=0.312385; stokes_scale=-0.0855609; end_scale=-1.31141,best=column_and_ab_family_scale; groups=4; pass=5/8; max_gate=5.39515; median_gate=0.296615; group_scale_spread=10.3994,best_equation_route=eq31_direct_time_plus_gradient; pass=0/8; max_gate=149.252; median_gate=34.1844; identity_max_residual_over_tol=141.613; identity_pass=2/8,best=free_surface_marching_disabled; time_step_scale=1; use_marching=False; velocity_scale=1; history_rhs_scale=1; pass=1/8; max_gate=21.4786; median_gate=5.55242; improved=7; worsened=1; best_time_step=free_surface_time_step_quarter; time_step_scale=0.25; pass=0/8; max_gate=61.1746; median_gate=10.388,best=local_phase_chain_no_free_surface_marching; use_marching=False; apply_local_time_phase=True; chain_gradient=True; pass=1/8; max_gate=21.1078; median_gate=5.706; worst=B35; A33_status=PASS; A33_gate=0.313116; conclusion=local_time_chain_closes_a33_only,peak_station=0; peak_x_over_l=0.025; first_share=0; configured_end_share=0; conclusion=forward_identity_residual_is_numerically_small,gradient_integral=0; derivative_proxy_integral=0; difference_integral=0; peak_x_over_l=0.025; conclusion=pressure_gradient_matches_section_force_derivative_proxy,peak_pair_x_mid_over_l=0.0375; body_jump=1.07917; panel_y_jump=0.484868; beam_jump=0.486842; gradient_gain_L=105.02; flags=near_aft_startup_region;large_body_potential_adjacent_jump;large_phase_aligned_body_potential_jump;large_panel_midpoint_geometry_jump;large_panel_normal_jump;large_station_geometry_jump;large_gradient_gain_times_length; conclusion=not_forward_gradient_dominant_failure,a1_match=True; first_x_over_l=0.975; last_x_over_l=0.025; first_t=0.0345685; last_t=1.34817; aft_peak=True; march_start_peak=False; flags=pressure_gradient_peak_near_aft_terminal_region;solve_order_bow_to_aft_over_active_hull; conclusion=a1_marching_direction_consistent_gradient_peak_is_aft_terminal,required_end_scale=nan; required_end_scale_abs=nan; terminal_10pct_abs_share=0; peak_x_over_l=0.025; end_endpoint_ratio=nan; decision=end_scale_not_evaluable; flags=terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite; conclusion=residual_not_explained_by_simple_aft_terminal_band,identity_status=PASS; identity_residual=0; identity_residual_over_tol=0; stokes_zero_status=PASS; end_lever_status=PASS; end_to_endpoint_forward_ratio_abs=nan; flags=heave_row_m3_zero_confirmed;end_lever_matches_station_moment_lever; conclusion=stokes_end_lever_chain_closed_for_available_row,pair_status=frequency_mismatch_unpaired; identity_status=NOT_EVALUATED; identity_norm=nan; phase_deg=nan; required_scale_abs=nan; best_sign=nan; best_sign_norm=nan; conclusion=frequency_mismatch_unpaired,ab_pair=frequency_mismatch_projection_proxy_diagnostic_only; G=0; D=0; SE=0; G_D_norm=0; G_SE_norm=0; D_SE_norm=0; conclusion=projection_derivative_proxy_weakened_by_ab_frequency_gap,ab_pair=frequency_or_case_mismatch_unpaired; G=nan; T=nan; endpoint=nan; SE=nan; G_T_norm=nan; T_endpoint_norm=nan; T_SE_norm=nan; conclusion=projection_transport_weakened_by_ab_frequency_gap,ab_pair=frequency_or_case_mismatch_unpaired; inferred=nan; required=nan; ratio=nan; same_sign=False; norm=nan; conclusion=geometry_transport_weakened_by_ab_frequency_gap,diagnostic_only_excluded_because_full_gate_not_passed; global_scale_fit_excluded_because_full_gate_not_passed; coefficient_family_scale_excluded_because_full_gate_not_passed; eq31_eq32_forward_routes_excluded_because_full_gate_not_passed_or_identity_not_closed; free_surface_marching_candidates_excluded_because_full_gate_not_passed,"Create an independent 2D section radiation pressure check for heave and align the body potential scale, pressure sign, and generalized force row.",gate1_current_default_failure_source_audit
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9.180428403990165,7.080428403990165,3.37163257332865,0.15,0.315,22.477550488857666,FAIL,matched_bie_station_sweep,PENDING,-0.0,8.678420568103425,-0.0,0.5020078358867408,-0.0,forward_speed_pressure_gradient,8.678420568103425,0.3,0.024999999999999998,30.50424375906946,19.312716263563708,111.00064139919023,dominant_source=inner_free_surface_potential; body_ratios=inner_free_surface_potential:0.899804;body_normal_velocity:0.115454;outer_control_history:0.000135665; rhs_ratios=inner_free_surface_potential:0.791312;body_normal_velocity:0.306896;outer_control_history:0.00088667; solution_ratios=inner_free_surface_potential:0.899438;body_normal_velocity:0.261299;outer_control_history:0.00217474; max_source_sum_relative_residual=9.50784e-16; reconstruction=PASS; conclusion=rhs_source_decomposition_identifies_inner_free_surface_potential_as_body_potential_dominant,reconstruction=PASS; max_update_residual=0; max_transfer_residual=0; peak_x_over_l=0.289474; peak_potential_after_norm=4.24088; max_growth=5.21815; increment_to_gravity_ratio=1; update_kinds=advance_eq19_20:38;initialize_eq21_22:1; conclusion=inner_free_surface_state_reconstructs_eq19_22_but_gate_row_still_fails,forward_speed_pressure_gradient_station_mapping,The station mapping/gradient audit colocates the pressure-gradient peak with adjacent body-potential/geometry jumps: peak pair x/L=0.0375; body jump=1.07917; beam jump=0.486842; gradient gain times L=105.02.,best=gradient_flipped_keep_time_end; pass=0/8; max_gate=68.1587; median_gate=29.7261; improved=3; worsened=3,best=least_squares_time_only; components=time_derivative; pass=2/8; max_gate=6.66667; time_scale=0.0904154; gradient_scale=0; stokes_scale=0; end_scale=0,full_four_component_fit=least_squares_time_gradient_stokes_end; pass=4/8; max_gate=9.25131; median_gate=0.846055; time_scale=0.0938153; gradient_scale=0.312385; stokes_scale=-0.0855609; end_scale=-1.31141,best=column_and_ab_family_scale; groups=4; pass=5/8; max_gate=5.39515; median_gate=0.296615; group_scale_spread=10.3994,best_equation_route=eq31_direct_time_plus_gradient; pass=0/8; max_gate=149.252; median_gate=34.1844; identity_max_residual_over_tol=141.613; identity_pass=2/8,best=free_surface_marching_disabled; time_step_scale=1; use_marching=False; velocity_scale=1; history_rhs_scale=1; pass=1/8; max_gate=21.4786; median_gate=5.55242; improved=7; worsened=1; best_time_step=free_surface_time_step_quarter; time_step_scale=0.25; pass=0/8; max_gate=61.1746; median_gate=10.388,best=local_phase_chain_no_free_surface_marching; use_marching=False; apply_local_time_phase=True; chain_gradient=True; pass=1/8; max_gate=21.1078; median_gate=5.706; worst=B35; A33_status=PASS; A33_gate=0.313116; conclusion=local_time_chain_closes_a33_only,peak_station=2; peak_x_over_l=0.075; first_share=0.0336542; configured_end_share=0.0336542; conclusion=residual_distributed_along_station_sweep,gradient_integral=8.67842; derivative_proxy_integral=1.84194; difference_integral=6.83648; peak_x_over_l=0.025; conclusion=difference_distributed_along_station_sweep,peak_pair_x_mid_over_l=0.0375; body_jump=1.07917; panel_y_jump=0.484868; beam_jump=0.486842; gradient_gain_L=105.02; flags=near_aft_startup_region;large_body_potential_adjacent_jump;large_phase_aligned_body_potential_jump;large_panel_midpoint_geometry_jump;large_panel_normal_jump;large_station_geometry_jump;large_gradient_gain_times_length; conclusion=forward_gradient_failure_coincides_with_station_mapping_jump,a1_match=True; first_x_over_l=0.975; last_x_over_l=0.025; first_t=0.0345685; last_t=1.34817; aft_peak=True; march_start_peak=False; flags=pressure_gradient_peak_near_aft_terminal_region;solve_order_bow_to_aft_over_active_hull; conclusion=a1_marching_direction_consistent_gradient_peak_is_aft_terminal,required_end_scale=17.2874; required_end_scale_abs=17.2874; terminal_10pct_abs_share=0.240052; peak_x_over_l=0.075; end_endpoint_ratio=0.438853; decision=finite_required_end_scale_but_needs_shared_trace; flags=terminal_10pct_does_not_contain_most_abs_residual; conclusion=residual_not_explained_by_simple_aft_terminal_band,identity_status=FAIL; identity_residual=8.17641; identity_residual_over_tol=25.9569; stokes_zero_status=PASS; end_lever_status=PASS; end_to_endpoint_forward_ratio_abs=0.438853; flags=heave_row_m3_zero_confirmed;end_lever_matches_station_moment_lever;end_contour_not_simple_endpoint_forward_replacement;endpoint_forward_is_only_part_of_integrated_gradient;eq31_eq32_forward_identity_not_closed; conclusion=eq31_eq32_stokes_end_identity_not_closed,pair_status=frequency_mismatch_unpaired; identity_status=NOT_EVALUATED; identity_norm=nan; phase_deg=nan; required_scale_abs=nan; best_sign=nan; best_sign_norm=nan; conclusion=frequency_mismatch_unpaired,ab_pair=frequency_mismatch_projection_proxy_diagnostic_only; G=8.67842; D=1.84194; SE=0.502008; G_D_norm=0.787756; G_SE_norm=0.942154; D_SE_norm=0.727457; conclusion=projection_derivative_proxy_weakened_by_ab_frequency_gap,ab_pair=frequency_or_case_mismatch_unpaired; G=nan; T=nan; endpoint=nan; SE=nan; G_T_norm=nan; T_endpoint_norm=nan; T_SE_norm=nan; conclusion=projection_transport_weakened_by_ab_frequency_gap,ab_pair=frequency_or_case_mismatch_unpaired; inferred=nan; required=nan; ratio=nan; same_sign=False; norm=nan; conclusion=geometry_transport_weakened_by_ab_frequency_gap,diagnostic_only_excluded_because_full_gate_not_passed; global_scale_fit_excluded_because_full_gate_not_passed; coefficient_family_scale_excluded_because_full_gate_not_passed; eq31_eq32_forward_routes_excluded_because_full_gate_not_passed_or_identity_not_closed; free_surface_marching_candidates_excluded_because_full_gate_not_passed,"Derive and implement the fixed-surface station mapping for dphi/dx, then compare the result against Eq.32 Stokes body/end identity before changing the production default.",gate1_current_default_failure_source_audit
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,-2.700823452099381,2.5008234520993806,12.504117260496903,0.3,0.06,41.68039086832301,FAIL,matched_bie_station_sweep,PENDING,-1.0687472913900178,-1.5428303232183869,0.0,-0.08924583749097603,0.0,forward_speed_pressure_gradient,-1.5428303232183869,0.024999999999999998,0.024999999999999998,5.422976668279012,42.15076745478739,106.82198699457663,dominant_source=inner_free_surface_potential; body_ratios=inner_free_surface_potential:0.908755;body_normal_velocity:0.123227;outer_control_history:0.000157435; rhs_ratios=inner_free_surface_potential:0.80829;body_normal_velocity:0.355705;outer_control_history:0.00116771; solution_ratios=inner_free_surface_potential:0.915136;body_normal_velocity:0.210504;outer_control_history:0.0022403; max_source_sum_relative_residual=9.65634e-16; reconstruction=PASS; conclusion=rhs_source_decomposition_identifies_inner_free_surface_potential_as_body_potential_dominant,reconstruction=PASS; max_update_residual=0; max_transfer_residual=0; peak_x_over_l=0.315789; peak_potential_after_norm=2.77798; max_growth=5.08777; increment_to_gravity_ratio=1; update_kinds=advance_eq19_20:38;initialize_eq21_22:1; conclusion=inner_free_surface_state_reconstructs_eq19_22_but_gate_row_still_fails,forward_speed_pressure_gradient_station_mapping,The station mapping/gradient audit colocates the pressure-gradient peak with adjacent body-potential/geometry jumps: peak pair x/L=0.0375; body jump=0.970432; beam jump=0.486842; gradient gain times L=68.7547.,best=gradient_flipped_keep_time_end; pass=0/8; max_gate=68.1587; median_gate=29.7261; improved=3; worsened=3,best=least_squares_time_only; components=time_derivative; pass=2/8; max_gate=6.66667; time_scale=0.0904154; gradient_scale=0; stokes_scale=0; end_scale=0,full_four_component_fit=least_squares_time_gradient_stokes_end; pass=4/8; max_gate=9.25131; median_gate=0.846055; time_scale=0.0938153; gradient_scale=0.312385; stokes_scale=-0.0855609; end_scale=-1.31141,best=column_and_ab_family_scale; groups=4; pass=5/8; max_gate=5.39515; median_gate=0.296615; group_scale_spread=10.3994,best_equation_route=eq31_direct_time_plus_gradient; pass=0/8; max_gate=149.252; median_gate=34.1844; identity_max_residual_over_tol=141.613; identity_pass=2/8,best=free_surface_marching_disabled; time_step_scale=1; use_marching=False; velocity_scale=1; history_rhs_scale=1; pass=1/8; max_gate=21.4786; median_gate=5.55242; improved=7; worsened=1; best_time_step=free_surface_time_step_quarter; time_step_scale=0.25; pass=0/8; max_gate=61.1746; median_gate=10.388,best=local_phase_chain_no_free_surface_marching; use_marching=False; apply_local_time_phase=True; chain_gradient=True; pass=1/8; max_gate=21.1078; median_gate=5.706; worst=B35; A33_status=PASS; A33_gate=0.313116; conclusion=local_time_chain_closes_a33_only,peak_station=2; peak_x_over_l=0.075; first_share=0.0336542; configured_end_share=0.0336542; conclusion=residual_distributed_along_station_sweep,gradient_integral=-1.54283; derivative_proxy_integral=-0.327456; difference_integral=-1.21537; peak_x_over_l=0.025; conclusion=difference_distributed_along_station_sweep,peak_pair_x_mid_over_l=0.0375; body_jump=0.970432; panel_y_jump=0.484868; beam_jump=0.486842; gradient_gain_L=68.7547; flags=near_aft_startup_region;large_body_potential_adjacent_jump;large_phase_aligned_body_potential_jump;large_panel_midpoint_geometry_jump;large_panel_normal_jump;large_station_geometry_jump;large_gradient_gain_times_length; conclusion=forward_gradient_failure_coincides_with_station_mapping_jump,a1_match=True; first_x_over_l=0.975; last_x_over_l=0.025; first_t=0.0345685; last_t=1.34817; aft_peak=True; march_start_peak=False; flags=pressure_gradient_peak_near_aft_terminal_region;solve_order_bow_to_aft_over_active_hull; conclusion=a1_marching_direction_consistent_gradient_peak_is_aft_terminal,required_end_scale=17.2874; required_end_scale_abs=17.2874; terminal_10pct_abs_share=0.240052; peak_x_over_l=0.075; end_endpoint_ratio=0.438853; decision=finite_required_end_scale_but_needs_shared_trace; flags=terminal_10pct_does_not_contain_most_abs_residual; conclusion=residual_not_explained_by_simple_aft_terminal_band,identity_status=FAIL; identity_residual=-1.45358; identity_residual_over_tol=24.2264; stokes_zero_status=PASS; end_lever_status=PASS; end_to_endpoint_forward_ratio_abs=0.438853; flags=heave_row_m3_zero_confirmed;end_lever_matches_station_moment_lever;end_contour_not_simple_endpoint_forward_replacement;endpoint_forward_is_only_part_of_integrated_gradient;eq31_eq32_forward_identity_not_closed; conclusion=eq31_eq32_stokes_end_identity_not_closed,pair_status=frequency_mismatch_unpaired; identity_status=NOT_EVALUATED; identity_norm=nan; phase_deg=nan; required_scale_abs=nan; best_sign=nan; best_sign_norm=nan; conclusion=frequency_mismatch_unpaired,ab_pair=frequency_mismatch_projection_proxy_diagnostic_only; G=-1.54283; D=-0.327456; SE=-0.0892458; G_D_norm=0.787756; G_SE_norm=0.942154; D_SE_norm=0.727457; conclusion=projection_derivative_proxy_weakened_by_ab_frequency_gap,ab_pair=frequency_or_case_mismatch_unpaired; G=nan; T=nan; endpoint=nan; SE=nan; G_T_norm=nan; T_endpoint_norm=nan; T_SE_norm=nan; conclusion=projection_transport_weakened_by_ab_frequency_gap,ab_pair=frequency_or_case_mismatch_unpaired; inferred=nan; required=nan; ratio=nan; same_sign=False; norm=nan; conclusion=geometry_transport_weakened_by_ab_frequency_gap,diagnostic_only_excluded_because_full_gate_not_passed; global_scale_fit_excluded_because_full_gate_not_passed; coefficient_family_scale_excluded_because_full_gate_not_passed; eq31_eq32_forward_routes_excluded_because_full_gate_not_passed_or_identity_not_closed; free_surface_marching_candidates_excluded_because_full_gate_not_passed,"Derive and implement the fixed-surface station mapping for dphi/dx, then compare the result against Eq.32 Stokes body/end identity before changing the production default.",gate1_current_default_failure_source_audit
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,6.54071631372756,6.41071631372756,49.31320241328892,0.3,0.039,164.37734137762976,FAIL,matched_bie_station_sweep,PENDING,4.074565318585481,1.87626323680905,-0.0,0.5898877583330298,-0.0,time_derivative_pressure,4.074565318585481,0.024999999999999998,0.024999999999999998,19.624951610119066,45.06637421352632,106.04738098599282,dominant_source=inner_free_surface_potential; body_ratios=inner_free_surface_potential:0.921713;body_normal_velocity:0.12671;outer_control_history:0.000159525; rhs_ratios=inner_free_surface_potential:0.778909;body_normal_velocity:0.407325;outer_control_history:0.00138389; solution_ratios=inner_free_surface_potential:0.933692;body_normal_velocity:0.188811;outer_control_history:0.00251534; max_source_sum_relative_residual=7.39457e-16; reconstruction=PASS; conclusion=rhs_source_decomposition_identifies_inner_free_surface_potential_as_body_potential_dominant,reconstruction=PASS; max_update_residual=0; max_transfer_residual=0; peak_x_over_l=0.342105; peak_potential_after_norm=3.19009; max_growth=5.06379; increment_to_gravity_ratio=1; update_kinds=advance_eq19_20:38;initialize_eq21_22:1; conclusion=inner_free_surface_state_reconstructs_eq19_22_but_gate_row_still_fails,mixed_component_cancellation,The Eq.30/Eq.32 component audit classifies this coefficient as a mixed cancellation failure: neither the time-pressure term nor the forward-speed term can be corrected alone without changing the balance between both components.,best=gradient_flipped_keep_time_end; pass=0/8; max_gate=68.1587; median_gate=29.7261; improved=3; worsened=3,best=least_squares_time_only; components=time_derivative; pass=2/8; max_gate=6.66667; time_scale=0.0904154; gradient_scale=0; stokes_scale=0; end_scale=0,full_four_component_fit=least_squares_time_gradient_stokes_end; pass=4/8; max_gate=9.25131; median_gate=0.846055; time_scale=0.0938153; gradient_scale=0.312385; stokes_scale=-0.0855609; end_scale=-1.31141,best=column_and_ab_family_scale; groups=4; pass=5/8; max_gate=5.39515; median_gate=0.296615; group_scale_spread=10.3994,best_equation_route=eq31_direct_time_plus_gradient; pass=0/8; max_gate=149.252; median_gate=34.1844; identity_max_residual_over_tol=141.613; identity_pass=2/8,best=free_surface_marching_disabled; time_step_scale=1; use_marching=False; velocity_scale=1; history_rhs_scale=1; pass=1/8; max_gate=21.4786; median_gate=5.55242; improved=7; worsened=1; best_time_step=free_surface_time_step_quarter; time_step_scale=0.25; pass=0/8; max_gate=61.1746; median_gate=10.388,best=local_phase_chain_no_free_surface_marching; use_marching=False; apply_local_time_phase=True; chain_gradient=True; pass=1/8; max_gate=21.1078; median_gate=5.706; worst=B35; A33_status=PASS; A33_gate=0.313116; conclusion=local_time_chain_closes_a33_only,peak_station=3; peak_x_over_l=0.1; first_share=0.0321646; configured_end_share=0.0321646; conclusion=residual_distributed_along_station_sweep,gradient_integral=1.87626; derivative_proxy_integral=1.34841; difference_integral=0.527851; peak_x_over_l=0.05; conclusion=difference_distributed_along_station_sweep,peak_pair_x_mid_over_l=0.0375; body_jump=0.966604; panel_y_jump=0.484868; beam_jump=0.486842; gradient_gain_L=67.2127; flags=near_aft_startup_region;large_body_potential_adjacent_jump;large_phase_aligned_body_potential_jump;large_panel_midpoint_geometry_jump;large_panel_normal_jump;large_station_geometry_jump;large_gradient_gain_times_length; conclusion=not_forward_gradient_dominant_failure,a1_match=True; first_x_over_l=0.975; last_x_over_l=0.025; first_t=0.0345685; last_t=1.34817; aft_peak=True; march_start_peak=False; flags=pressure_gradient_peak_near_aft_terminal_region;solve_order_bow_to_aft_over_active_hull; conclusion=a1_marching_direction_consistent_gradient_peak_is_aft_terminal,required_end_scale=3.18071; required_end_scale_abs=3.18071; terminal_10pct_abs_share=0.316363; peak_x_over_l=0.1; end_endpoint_ratio=0.801548; decision=finite_required_end_scale_but_needs_shared_trace; flags=terminal_10pct_does_not_contain_most_abs_residual; conclusion=residual_not_explained_by_simple_aft_terminal_band,identity_status=FAIL; identity_residual=1.28638; identity_residual_over_tol=32.984; stokes_zero_status=PASS; end_lever_status=PASS; end_to_endpoint_forward_ratio_abs=0.801548; flags=heave_row_m3_zero_confirmed;end_lever_matches_station_moment_lever;end_contour_not_simple_endpoint_forward_replacement;endpoint_forward_is_only_part_of_integrated_gradient;eq31_eq32_forward_identity_not_closed; conclusion=eq31_eq32_stokes_end_identity_not_closed,pair_status=frequency_mismatch_unpaired; identity_status=NOT_EVALUATED; identity_norm=nan; phase_deg=nan; required_scale_abs=nan; best_sign=nan; best_sign_norm=nan; conclusion=frequency_mismatch_unpaired,ab_pair=frequency_mismatch_projection_proxy_diagnostic_only; G=1.87626; D=1.34841; SE=0.589888; G_D_norm=0.281331; G_SE_norm=0.685605; D_SE_norm=0.562532; conclusion=projection_derivative_proxy_weakened_by_ab_frequency_gap,ab_pair=frequency_or_case_mismatch_unpaired; G=nan; T=nan; endpoint=nan; SE=nan; G_T_norm=nan; T_endpoint_norm=nan; T_SE_norm=nan; conclusion=projection_transport_weakened_by_ab_frequency_gap,ab_pair=frequency_or_case_mismatch_unpaired; inferred=nan; required=nan; ratio=nan; same_sign=False; norm=nan; conclusion=geometry_transport_weakened_by_ab_frequency_gap,diagnostic_only_excluded_because_full_gate_not_passed; global_scale_fit_excluded_because_full_gate_not_passed; coefficient_family_scale_excluded_because_full_gate_not_passed; eq31_eq32_forward_routes_excluded_because_full_gate_not_passed_or_identity_not_closed; free_surface_marching_candidates_excluded_because_full_gate_not_passed,Audit the time-pressure body-potential scale and the forward-speed station-mapping derivative in one complex-valued coefficient chain before accepting any default change.,gate1_current_default_failure_source_audit
