benchmark,component_name,component_description,real_a55_value,imag_b55_value,complex_magnitude,complex_phase_deg,reference_phase_deg,phase_error_vs_reference_deg,parallel_scale_on_reference,orthogonal_residual_magnitude,orthogonal_residual_to_component_ratio,orthogonal_residual_to_reference_ratio,a55_gate_error_ratio_if_used_as_prediction,b55_gate_error_ratio_if_used_as_prediction,max_gate_error_ratio_if_used_as_prediction,pair_pass_count_if_used_as_prediction,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_default_time_gradient_end,Current default T+G+E pitch moment.,0.15985084398825306,1.8587112677390107,1.8655722631792415,85.0846058602794,55.00797980144134,30.07662605883806,14.695054873458519,0.934946007175061,0.5011577549838565,8.510417922662597,10.248766559603498,131.01564946214893,131.01564946214893,0,component_magnitude_error_dominant,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,time_derivative_pressure_T,Eq.30 time-derivative pressure pitch moment.,0.05902608270563874,0.5671655047339801,0.5702287156919785,84.05849934879988,55.00797980144134,29.050519547358533,4.537537379775742,0.27689200889110244,0.4855806122550161,2.5204308024470343,0.4205203486096569,35.345592943257785,35.345592943257785,1,component_magnitude_error_dominant,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,pressure_gradient_G,Eq.31 forward-speed pressure-gradient pitch moment.,0.19620625010109496,1.0113490777968415,1.0302057317542235,79.02075099300268,55.00797980144134,24.01277119156134,8.56594670296501,0.4192321900349077,0.4069402616514699,3.816093246507786,14.09589948159735,68.24807983680307,68.24807983680307,0,component_magnitude_error_dominant,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,stokes_body_m5_S,Eq.32 Stokes body m5 pitch moment.,1.6298261274341925,0.42749891655600714,1.6849595037637244,14.69743567860889,55.00797980144134,-40.310544122832454,11.695579461297104,1.0900510575890332,0.6469301221508093,9.922273570805276,165.80170660679286,24.99991974488942,165.80170660679286,0,component_magnitude_error_dominant,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,end_contour_E,Eq.32 end-contour pitch moment.,-0.09538148881848064,0.28019668520818913,0.29598616658703325,108.79903913949094,55.00797980144134,53.79105933804959,1.5915707907177676,0.23882180824905094,0.8068681418556316,2.173893873707778,16.759945906717526,14.08864334875475,16.759945906717526,0,component_has_large_phase_error_and_orthogonal_residual,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,gradient_plus_end_G_plus_E,Forward-speed pressure-gradient plus end-contour group.,0.10082476128261432,1.2915457630050307,1.2954752372870517,85.53624720677354,55.00797980144134,30.5282674053322,10.157517493682777,0.6580539982839586,0.5079633939295026,5.989987120215564,4.002620241546489,89.00338985222449,89.00338985222449,0,component_magnitude_error_dominant,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,stokes_plus_end_S_plus_E,Eq.32 Stokes body plus end-contour group.,1.5344446386157118,0.7076956017641962,1.689779102052363,24.759451317167922,55.00797980144134,-30.248528484273407,13.287150252014872,0.8512292493399822,0.5037517911696865,7.748379697097498,155.708427366742,45.75522976031083,155.708427366742,0,component_magnitude_error_dominant,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,time_plus_stokes_plus_end_T_plus_S_plus_E,Counterfactual Eq.32 T+S+E pitch moment.,1.5934707213213506,1.2748611064981763,2.0406910056571865,38.66166149319489,55.00797980144134,-16.346318308246452,17.824687631790617,0.5743372404488798,0.2814425304255798,5.2279488946504635,161.95457368479902,87.76748937023528,161.95457368479902,0,component_magnitude_error_dominant,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,all_four_T_plus_G_plus_S_plus_E,All four reported pitch moment components.,1.7896769714224454,2.2862101842950175,2.9033946801656287,51.94566887444815,55.00797980144134,-3.0623109269931774,26.390634334755624,0.15510505041397218,0.053421965492174824,1.411855648142678,182.71713983306302,162.68223587370503,182.71713983306302,0,component_magnitude_error_dominant,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_default_minus_reference_residual,Current default residual vector relative to Ma 2005 reference.,0.09685084398825305,1.7687112677390107,1.7713609554825847,86.86573584251306,55.00797980144134,31.857756041071724,13.695054873458519,0.934946007175061,0.5278122475722894,8.510417922662597,3.582099892936831,124.34898279548227,124.34898279548227,0,current_default_residual_vector_reported,false,diagnostic-only phase budget; component vectors are not default-path coefficient patches.,diagnostic_pitch_complex_component_phase_budget_not_hard_gate,INFO
