benchmark,coefficient,station_count,peak_pressure_gradient_station_local_index,peak_pressure_gradient_x_over_l,peak_pressure_gradient_density_abs,max_body_pressure_forward_to_time_norm_ratio,max_rhs_body_normal_velocity_to_total_ratio,max_rhs_inner_free_surface_potential_to_total_ratio,max_rhs_outer_control_history_to_total_ratio,max_body_phi_to_phi_n_norm_ratio,max_rhs_source_sum_relative_residual,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,2,0,0.024999999999999998,0.0,42.00811242714682,0.1716608194877194,0.9714848385428935,0.03867944276755382,19.312716263563708,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,2,0,0.024999999999999998,30.50424375906946,21.00405621357341,0.1716608194877194,0.9714848385428935,0.03867944276755382,19.312716263563708,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,2,0,0.024999999999999998,5.422976668279012,18.33458001478645,0.23167248138052354,0.9346203453414156,0.023765099132796935,42.15076745478739,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,2,0,0.024999999999999998,19.624951610119066,10.754028476722914,0.2533625691634246,0.9226639923495311,0.01644564871021708,45.06637421352632,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,2,0,0.024999999999999998,0.0,21.00405621357341,0.1716608194877194,0.9714848385428935,0.03867944276755382,19.312716263563708,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,2,0,0.024999999999999998,14.489515785557996,21.00405621357341,0.1716608194877194,0.9714848385428935,0.03867944276755382,19.312716263563708,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,2,0,0.024999999999999998,5.795806314223197,28.56590280679772,0.21136228915377486,0.9465461883633428,0.02936195468893584,38.11986952434958,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,2,0,0.024999999999999998,9.321852014806554,28.56590280679772,0.21136228915377486,0.9465461883633428,0.02936195468893584,38.11986952434958,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
