benchmark,candidate_name,candidate_order,candidate_class,coefficient_count,row_count,group_count,pass_count,fail_count,pass_fraction,improved_row_count,worsened_row_count,improves_but_still_fails_count,improves_this_coefficient_only_count,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,median_candidate_group_scale,min_abs_candidate_group_scale,max_abs_candidate_group_scale,candidate_group_scale_abs_spread,median_required_scale_over_candidate_group_scale,required_scale_over_candidate_group_scale_spread,candidate_default_decision,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,column_and_ab_family_scale,8,diagnostic_column_ab_family_scale,8,8,4,5,3,0.625,8,0,3,5,0.29661466247004853,5.39515452716349,-34.78522334348818,-3.658410915833149,0.08674178151566206,0.022008435685216234,0.2288740326664502,10.399377581396763,1.0377362703338795,5.805763835715598,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,matrix_cell_shared_ab_scale,6,diagnostic_matrix_cell_scale,8,8,4,2,6,0.25,8,0,6,2,2.0916792490819036,5.8046781658908015,-33.74599932353397,-2.699128745101301,0.0828302605933682,0.027767273614610788,0.1566943137002581,5.643129241821118,1.2050133299039716,12.344735760162962,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,radiation_column_family_scale,4,diagnostic_radiation_mode_column_scale,8,8,2,0,8,0.0,8,0,8,0,2.066955671454757,6.171477764768358,-33.12556205073875,-3.048103338909469,0.09275529844522679,0.029274384833919902,0.15623621205653368,5.336959698483724,1.5590704738740326,21.42598675348374,excluded_no_coefficients_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,diagonal_coupling_family_scale,5,diagnostic_diagonal_coupling_scale,8,8,2,0,8,0.0,8,0,8,0,2.710224533963016,14.642823359908483,-32.78949589519564,-1.9977487967871879,0.09299880192916778,0.031224713441254038,0.1547728904170815,4.956743340760202,1.9247612476204434,40.61239887485637,excluded_no_coefficients_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,single_global_scale,1,diagnostic_global_shared_scale,8,8,1,1,7,0.125,8,0,7,1,2.6849483418506046,18.189289429234776,-33.35129521124934,-2.8136491994186623,0.12833185961275723,0.12833185961275723,0.12833185961275723,1.0,0.7946553882313652,19.960653225752765,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_row_family_scale,3,diagnostic_generalized_force_row_scale,8,8,2,1,7,0.125,8,0,7,1,2.7976534908999513,18.398862246164715,-33.18947560539122,-2.3635393227558796,0.10217098953175277,0.07476051016206635,0.1295814689014392,1.7332876490614042,1.086317136906489,34.59755370339494,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ab_prefix_family_scale,2,diagnostic_a_b_family_scale,8,8,2,2,6,0.25,8,0,6,2,2.0783960987532817,22.766943644399298,-34.27439432866561,-3.04298308761319,0.12622173936850598,0.09681667070756166,0.15562680802945028,1.607438129116491,1.0533269010154442,31.87438708594021,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,row_and_ab_family_scale,7,diagnostic_row_ab_family_scale,8,8,4,3,5,0.375,8,0,5,3,1.5319799176702271,23.235592156500466,-34.3639401689277,-2.1950776546715955,0.10299679748825452,0.05471047491978109,0.15842119492765366,2.895628216716046,0.991663800232784,57.79863070457385,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_default,0,baseline_current_default,8,8,1,0,8,0.0,0,0,0,0,34.9281261212165,164.37734137762976,0.0,0.0,1.0,1.0,1.0,1.0,0.10197960372302864,19.96065322575276,baseline_current_default,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
