benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,use_free_surface_marching,time_step_scale,free_surface_substeps_per_station,free_surface_velocity_scale,history_rhs_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_inner_free_surface_normal_derivative_norm_max,matched_pitch_inner_free_surface_normal_derivative_norm_max,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,free_surface_marching_disabled,1,Sets the prescribed inner free-surface potential/elevation to zero at each station while keeping the matched control-surface history chain active.,False,True,False,1.0,1,1.0,1.0,2.1,0.054540086570736356,7.883771011506231,0.02597146979558874,2.045459913429264,0.9740285302044114,0.15,0.0,0.315,6.493523534696076,22.477550488857666,-15.98402695416159,relative,FAIL,0.0,0.0,2.734612765862737,1.8813475392253216,81372.31002874242,21.931689654459134,-4.565936634333696e-05,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,free_surface_velocity_zero,2,Keeps the marching machinery active but suppresses the BIE-derived inner free-surface normal derivative before the Eq.19-Eq.22 free-surface update.,False,True,True,1.0,1,0.0,1.0,2.1,0.054540086570736356,7.883771011506231,0.02597146979558874,2.045459913429264,0.9740285302044114,0.15,0.0,0.315,6.493523534696076,22.477550488857666,-15.98402695416159,relative,FAIL,0.0,0.0,2.734612765862737,1.8813475392253216,81372.31002874242,21.931689654459134,-4.565936634333696e-05,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,free_surface_velocity_half,3,Halves the BIE-derived inner free-surface normal derivative before the station-to-station update; diagnostic for state-amplification scale.,False,True,True,1.0,1,0.5,1.0,2.1,14.18999061030937,2051.163532386601,6.757138385861604,12.08999061030937,5.757138385861604,0.15,0.0,0.315,38.3809225724107,22.477550488857666,15.90337208355303,relative,FAIL,2.9841895025085754,2.039667174477837,8.257587026922195,6.992031614293262,81870.67786174924,22.066289532215485,12.023499487227694,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,free_surface_time_step_half,4,Halves the local free-surface marching time step while keeping hull station spacing unchanged; diagnostic for A1 Section 3.3's statement that free-surface stations are twice the hull stations.,False,True,True,0.5,1,1.0,1.0,2.1,11.448421020288643,1654.869572863819,5.4516290572803054,9.348421020288644,4.451629057280306,0.15,0.0,0.315,29.677527048535378,22.477550488857666,7.199976559677712,relative,FAIL,2.1752542982804406,1.3614909562881963,7.423575003974085,4.679282745322661,81617.22342791322,21.997836418297933,9.393656604132644,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,free_surface_two_substeps_per_station,5,Keeps the hull-station time interval fixed but advances the inner free-surface state in two local predictor substeps; diagnostic for A1 Section 3.3's two-free-surface-stations-per-body-station longitudinal staggering requirement.,False,True,True,1.0,2,1.0,1.0,2.1,9.38827957110528,1357.0760698115382,4.470609319573942,7.28827957110528,3.4706093195739425,0.15,0.0,0.315,23.137395463826284,22.477550488857666,0.6598449749686175,relative,FAIL,4.322742214885256,3.01556460258667,13.241985804938198,12.144527904356652,82318.39396849727,22.187207885477356,8.912165422573349,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,free_surface_time_step_quarter,6,Uses a quarter local free-surface marching time step as a bounded refinement diagnostic for state-amplification sensitivity; it is not a production correction.,False,True,True,0.25,1,1.0,1.0,2.1,4.110661278841393,594.1962007379586,1.9574577518292344,2.010661278841393,0.9574577518292346,0.15,0.0,0.315,6.383051678861564,22.477550488857666,-16.094498809996104,relative,FAIL,0.8270022968624305,0.5387689835197924,3.4147358229658695,2.385548470673534,81429.00911089206,21.9470031072701,3.2807872280453254,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,free_surface_velocity_flipped,7,Flips only the BIE-derived inner free-surface normal derivative used by the free-surface marching update; diagnostic for free-surface vertical-velocity sign.,False,True,True,1.0,1,-1.0,1.0,2.1,-963.306531751086,-139245.9856176441,-458.7173960719457,965.406531751086,459.7173960719457,0.15,0.0,0.315,3064.7826404796383,22.477550488857666,3042.3050899907807,relative,FAIL,479.42247091307524,541.7713444620593,3046.55616494049,3446.3267324556095,80367.18056670488,21.660217643690327,-712.3730647136725,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,outer_history_rhs_disabled,8,Keeps inner free-surface marching active but suppresses the transient outer-control history RHS; diagnostic for separating local free-surface propagation from history convolution.,False,True,True,1.0,1,1.0,0.0,2.1,9.039179381996195,1306.6136278893016,4.304371134283902,6.939179381996196,3.3043711342839024,0.15,0.0,0.315,22.029140895226018,22.477550488857666,-0.44840959363164856,relative,FAIL,4.22863264051965,2.941208389889653,12.688711640178505,11.070016162201014,82359.94496020873,22.198429833798514,8.566435538191964,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_marching,0,Current default: station-to-station inner free-surface state marching is active with unit velocity and unit outer-control history RHS.,True,False,True,1.0,1,1.0,1.0,-0.2,-2.700823452099381,-647.7925049860365,13.504117260496903,2.5008234520993806,12.504117260496903,0.3,0.0,0.06,41.68039086832301,41.68039086832301,0.0,relative,FAIL,3.1806563540920196,2.777981778464992,9.526998609001579,9.271699036964897,79214.91136997481,28.485863198553776,-1.5428303232183869,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,free_surface_marching_disabled,1,Sets the prescribed inner free-surface potential/elevation to zero at each station while keeping the matched control-surface history chain active.,False,True,False,1.0,1,1.0,1.0,-0.2,-0.009696417919847593,-2.3256858380754455,0.048482089599237964,0.1903035820801524,0.9515179104007621,0.3,0.0,0.06,3.1717263680025405,41.68039086832301,-38.50866450032047,relative,FAIL,0.0,0.0,2.0509595743970523,1.7034162619710014,78248.36795917185,28.137943798984093,8.11722068329172e-06,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,free_surface_velocity_zero,2,Keeps the marching machinery active but suppresses the BIE-derived inner free-surface normal derivative before the Eq.19-Eq.22 free-surface update.,False,True,True,1.0,1,0.0,1.0,-0.2,-0.009696417919847593,-2.3256858380754455,0.048482089599237964,0.1903035820801524,0.9515179104007621,0.3,0.0,0.06,3.1717263680025405,41.68039086832301,-38.50866450032047,relative,FAIL,0.0,0.0,2.0509595743970523,1.7034162619710014,78248.36795917185,28.137943798984093,8.11722068329172e-06,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,free_surface_velocity_half,3,Halves the BIE-derived inner free-surface normal derivative before the station-to-station update; diagnostic for state-amplification scale.,False,True,True,1.0,1,0.5,1.0,-0.2,-3.4782397362817887,-834.2558007471871,17.391198681408945,3.2782397362817886,16.39119868140894,0.3,0.0,0.06,54.63732893802981,41.68039086832301,12.956938069706801,relative,FAIL,2.238142126881432,1.920240740832478,6.193190270191648,6.147504771389332,78733.01679079488,28.312399760080645,-2.1375110199515897,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,free_surface_time_step_half,4,Halves the local free-surface marching time step while keeping hull station spacing unchanged; diagnostic for A1 Section 3.3's statement that free-surface stations are twice the hull stations.,False,True,True,0.5,1,1.0,1.0,-0.2,-2.6786428400019955,-642.4724851744787,13.393214200009979,2.4786428400019953,12.393214200009975,0.3,0.0,0.06,41.31071400003326,41.68039086832301,-0.3696768682897513,relative,FAIL,1.6314407237103303,1.3335418808493686,5.567681252980564,4.555398044219236,78486.58328370421,28.223692657254844,-1.6699833962902482,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,free_surface_two_substeps_per_station,5,Keeps the hull-station time interval fixed but advances the inner free-surface state in two local predictor substeps; diagnostic for A1 Section 3.3's two-free-surface-stations-per-body-station longitudinal staggering requirement.,False,True,True,1.0,2,1.0,1.0,-0.2,-2.775593632275325,-665.7261327012368,13.877968161376625,2.575593632275325,12.877968161376625,0.3,0.0,0.06,42.926560537922086,41.68039086832301,1.2461696695990767,relative,FAIL,3.2420566611639416,2.830663841378935,9.931489353703649,10.280702629030069,79172.3371559806,28.470520681208324,-1.5843849640130394,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,free_surface_time_step_quarter,6,Uses a quarter local free-surface marching time step as a bounded refinement diagnostic for state-amplification sensitivity; it is not a production correction.,False,True,True,0.25,1,1.0,1.0,-0.2,-0.9359512770727275,-224.48791380589373,4.679756385363637,0.7359512770727274,3.6797563853636372,0.3,0.0,0.06,12.26585461787879,41.68039086832301,-29.41453625044422,relative,FAIL,0.6202517226468228,0.5205741308849663,2.5610518672244016,2.244463101442977,78303.5599572689,28.15781079204942,-0.5832510627636135,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,free_surface_velocity_flipped,7,Flips only the BIE-derived inner free-surface normal derivative used by the free-surface marching update; diagnostic for free-surface vertical-velocity sign.,False,True,True,1.0,1,-1.0,1.0,-0.2,201.3291368572893,48288.793475220846,-1006.6456842864466,201.5291368572893,1007.6456842864465,0.3,0.0,0.06,3358.8189476214884,41.68039086832301,3317.138556753165,relative,FAIL,359.56685318480646,448.66868269326596,2284.917123705368,2853.5493553665806,77270.85635750357,27.786071701270433,126.64410039354178,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,outer_history_rhs_disabled,8,Keeps inner free-surface marching active but suppresses the transient outer-control history RHS; diagnostic for separating local free-surface propagation from history convolution.,False,True,True,1.0,1,1.0,0.0,-0.2,-2.666605647227923,-639.5853644876174,13.333028236139615,2.4666056472279227,12.333028236139613,0.3,0.0,0.06,41.110094120465384,41.68039086832301,-0.5702967478576255,relative,FAIL,3.1714744803897372,2.768227693682933,9.516533730133883,9.311920707122729,79208.84722705076,28.483680181429687,-1.5229218734563483,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_marching,0,Current default: station-to-station inner free-surface state marching is active with unit velocity and unit outer-control history RHS.,True,False,True,1.0,1,1.0,1.0,0.13,6.54071631372756,2836.3821682849434,50.31320241328893,6.41071631372756,49.31320241328892,0.3,0.0,0.039,164.37734137762976,164.37734137762976,0.0,relative,FAIL,5.3010939234867,3.190089883914263,15.878331015002637,12.946666204823059,78724.73849744583,16.96758095775886,1.87626323680905,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,free_surface_marching_disabled,1,Sets the prescribed inner free-surface potential/elevation to zero at each station while keeping the matched control-surface history chain active.,False,True,False,1.0,1,1.0,1.0,0.13,0.9676637223896192,419.6274529322861,7.443567095304763,0.8376637223896192,6.443567095304763,0.3,0.0,0.039,21.47855698434921,164.37734137762976,-142.89878439328055,relative,FAIL,0.0,0.0,3.4182659573284213,2.132541701889786,77764.38961915954,16.75993218327104,0.5170103152094885,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,free_surface_velocity_zero,2,Keeps the marching machinery active but suppresses the BIE-derived inner free-surface normal derivative before the Eq.19-Eq.22 free-surface update.,False,True,True,1.0,1,0.0,1.0,0.13,0.9676637223896192,419.6274529322861,7.443567095304763,0.8376637223896192,6.443567095304763,0.3,0.0,0.039,21.47855698434921,164.37734137762976,-142.89878439328055,relative,FAIL,0.0,0.0,3.4182659573284213,2.132541701889786,77764.38961915954,16.75993218327104,0.5170103152094885,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,free_surface_velocity_half,3,Halves the BIE-derived inner free-surface normal derivative before the station-to-station update; diagnostic for state-amplification scale.,False,True,True,1.0,1,0.5,1.0,0.13,3.413454567342947,1480.2448543353241,26.257342825714975,3.283454567342947,25.25734282571498,0.3,0.0,0.039,84.19114275238326,164.37734137762976,-80.1861986252465,relative,FAIL,3.7302368781357194,2.1961390019610953,10.321983783652747,7.94705482999054,78245.93074895212,16.864053114932116,0.20653679608258788,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,free_surface_time_step_half,4,Halves the local free-surface marching time step while keeping hull station spacing unchanged; diagnostic for A1 Section 3.3's statement that free-surface stations are twice the hull stations.,False,True,True,0.5,1,1.0,1.0,0.13,1.8365968831344972,796.4403896737136,14.127668331803825,1.7065968831344973,13.127668331803825,0.3,0.0,0.039,43.758894439346086,164.37734137762976,-120.61844693828368,relative,FAIL,2.7190678728505504,1.4274121037910996,9.279468754967606,5.46215024626764,78001.08509572432,16.81111167955925,-0.16817991027300674,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,free_surface_two_substeps_per_station,5,Keeps the hull-station time interval fixed but advances the inner free-surface state in two local predictor substeps; diagnostic for A1 Section 3.3's two-free-surface-stations-per-body-station longitudinal staggering requirement.,False,True,True,1.0,2,1.0,1.0,0.13,6.597822516174234,2861.1462776804638,50.75248089364795,6.467822516174234,49.75248089364795,0.3,0.0,0.039,165.8416029788265,164.37734137762976,1.464261601196739,relative,FAIL,5.403427768606569,3.249605175675676,16.55248225617275,14.226840004392372,78683.20595149846,16.95858833579189,1.8751869759178594,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,free_surface_time_step_quarter,6,Uses a quarter local free-surface marching time step as a bounded refinement diagnostic for state-amplification sensitivity; it is not a production correction.,False,True,True,0.25,1,1.0,1.0,0.13,1.0500450622387203,455.35212774458444,8.077269709528617,0.9200450622387203,7.0772697095286174,0.3,0.0,0.039,23.59089903176206,164.37734137762976,-140.7864423458677,relative,FAIL,1.033752871078038,0.5612963884650635,4.268419778707337,2.833900930973844,77819.23781968708,16.771791681338637,0.17907611846501387,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,free_surface_velocity_flipped,7,Flips only the BIE-derived inner free-surface normal derivative used by the free-surface marching update; diagnostic for free-surface vertical-velocity sign.,False,True,True,1.0,1,-1.0,1.0,0.13,247.34755366291373,107262.28702289719,1902.673489714721,247.21755366291373,1901.673489714721,0.3,0.0,0.039,6338.911632382404,164.37734137762976,6174.534291004774,relative,FAIL,599.278088641344,641.9308767211894,3808.195206175612,4083.940531220051,76793.15827750755,16.54992177742371,212.56508650293307,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,outer_history_rhs_disabled,8,Keeps inner free-surface marching active but suppresses the transient outer-control history RHS; diagnostic for separating local free-surface propagation from history convolution.,False,True,True,1.0,1,1.0,0.0,0.13,6.549029486432739,2839.9871763133997,50.37714989563646,6.4190294864327395,49.37714989563646,0.3,0.0,0.039,164.59049965212154,164.37734137762976,0.21315827449177505,relative,FAIL,5.285790800649562,3.1770610692182597,15.860889550223137,12.985251634068756,78718.72314561017,16.96628021108548,1.8943107060249396,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_marching,0,Current default: station-to-station inner free-surface state marching is active with unit velocity and unit outer-control history RHS.,True,False,True,1.0,1,1.0,1.0,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,relative,FAIL,4.2408751387893595,2.951974955441217,12.702664812002103,11.03118530582235,82366.23372191955,22.20012827983805,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,free_surface_marching_disabled,1,Sets the prescribed inner free-surface potential/elevation to zero at each station while keeping the matched control-surface history chain active.,False,True,False,1.0,1,1.0,1.0,0.15,-1.1146211536696175e-06,-0.00026734188370765776,-7.430807691130784e-06,0.15000111462115367,1.0000074308076912,0.3,0.0,0.045,3.333358102692304,28.17586137410999,-24.842503271417684,relative,FAIL,0.0,0.0,2.734612765862737,1.8813475392253216,81372.31002874242,21.931689654459134,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,free_surface_velocity_zero,2,Keeps the marching machinery active but suppresses the BIE-derived inner free-surface normal derivative before the Eq.19-Eq.22 free-surface update.,False,True,True,1.0,1,0.0,1.0,0.15,-1.1146211536696175e-06,-0.00026734188370765776,-7.430807691130784e-06,0.15000111462115367,1.0000074308076912,0.3,0.0,0.045,3.333358102692304,28.17586137410999,-24.842503271417684,relative,FAIL,0.0,0.0,2.734612765862737,1.8813475392253216,81372.31002874242,21.931689654459134,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,free_surface_velocity_half,3,Halves the BIE-derived inner free-surface normal derivative before the station-to-station update; diagnostic for state-amplification scale.,False,True,True,1.0,1,0.5,1.0,0.15,1.2803296907164647,307.0870763183441,8.5355312714431,1.1303296907164648,7.535531271443099,0.3,0.0,0.045,25.118437571476996,28.17586137410999,-3.057423802632993,relative,FAIL,2.9841895025085754,2.039667174477837,8.257587026922195,6.992031614293262,81870.67786174924,22.066289532215485,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,free_surface_time_step_half,4,Halves the local free-surface marching time step while keeping hull station spacing unchanged; diagnostic for A1 Section 3.3's statement that free-surface stations are twice the hull stations.,False,True,True,0.5,1,1.0,1.0,0.15,0.8591823143146516,206.07487808836922,5.727882095431012,0.7091823143146516,4.727882095431011,0.3,0.0,0.045,15.759606984770036,28.17586137410999,-12.416254389339953,relative,FAIL,2.1752542982804406,1.3614909562881963,7.423575003974085,4.679282745322661,81617.22342791322,21.997836418297933,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
