case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,-3.4977489641520896e-14,-1.7444359148511794e-14,1.1892346478117104e-10,5.93108211049401e-11
fn167,1.7902623815836317e-05,1,-1.4702786632493824e-14,-1.2662501531329574e-14,4.9989474550479004e-11,4.305250520652055e-11
fn167,1.7902623815836317e-05,2,-2.865642373720371e-15,-7.285021959153558e-15,9.743184070649261e-12,2.47690746611221e-11
fn167,1.7902623815836317e-05,3,-1.3556202377622247e-15,-9.135711101705306e-15,4.609108808391564e-12,3.106141774579804e-11
fn167,1.7902623815836317e-05,4,1.129908679627549e-15,-5.59980896001584e-15,-3.841689510733667e-12,1.9039350464053858e-11
fn167,1.7902623815836317e-05,5,2.3425844369388744e-15,-1.479212247783936e-15,-7.964787085592173e-12,5.029321642465382e-12
fn167,1.7902623815836317e-05,6,3.5484485074450134e-15,-1.090411254520954e-15,-1.2064724925313045e-11,3.707398265371244e-12
fn167,1.7902623815836317e-05,7,4.358192693443512e-15,4.323266724978305e-16,-1.4817855157707942e-11,-1.4699106864926238e-12
fn167,1.7902623815836317e-05,8,3.742489031095421e-15,2.224403733289554e-16,-1.272446270572443e-11,-7.562972693184483e-13
fn167,1.7902623815836317e-05,9,5.947032179701614e-15,1.6793271636957429e-15,-2.0219909410985487e-11,-5.709712356565526e-12
fn167,1.7902623815836317e-05,10,5.030602120071055e-15,1.988888626177393e-15,-1.7104047208241586e-11,-6.762221329003136e-12
fn167,1.7902623815836317e-05,11,5.369789020038176e-15,2.4570913551109525e-15,-1.82572826681298e-11,-8.354110607377238e-12
fn167,1.7902623815836317e-05,12,5.852926080102691e-15,2.8973702561536924e-15,-1.989994867234915e-11,-9.851058870922554e-12
fn167,1.7902623815836317e-05,13,6.540182427197971e-15,3.7100918127408585e-15,-2.22366202524731e-11,-1.2614312163318918e-11
fn167,1.7902623815836317e-05,14,5.7807665625334324e-15,3.3605439737435363e-15,-1.965460631261367e-11,-1.1425849510728023e-11
fn167,1.7902623815836317e-05,15,6.9014730960531734e-15,4.293042494460581e-15,-2.3465008526580788e-11,-1.4596344481165976e-11
fn167,1.7902623815836317e-05,16,4.5454243989285175e-15,2.9722027202045027e-15,-1.545444295635696e-11,-1.0105489248695308e-11
fn167,1.7902623815836317e-05,17,8.33932699605086e-15,4.2446306619436014e-15,-2.8353711786572925e-11,-1.4431744250608245e-11
fn167,1.7902623815836317e-05,18,8.276934658303471e-15,4.256631348019416e-15,-2.8141577838231802e-11,-1.4472546583266014e-11
fn167,1.7902623815836317e-05,19,5.221623905751329e-15,3.1948227540795378e-15,-1.775352127955452e-11,-1.0862397363870429e-11
fn167,1.7902623815836317e-05,20,6.6654478504376354e-15,4.1725462894634486e-15,-2.266252269148796e-11,-1.4186657384175726e-11
fn167,1.7902623815836317e-05,21,5.780766562533418e-15,3.3605439737435355e-15,-1.9654606312613623e-11,-1.1425849510728022e-11
fn167,1.7902623815836317e-05,22,5.94557330157869e-15,3.315327451384819e-15,-2.0214949225367546e-11,-1.1272113334708386e-11
fn167,1.7902623815836317e-05,23,5.650355365081339e-15,2.8547843512954234e-15,-1.9211208241276552e-11,-9.70626679440444e-12
fn167,1.7902623815836317e-05,24,5.369789020038121e-15,2.4570913551109923e-15,-1.8257282668129612e-11,-8.354110607377374e-12
fn167,1.7902623815836317e-05,25,5.030602120071039e-15,1.9888886261774117e-15,-1.710404720824153e-11,-6.7622213290032e-12
fn167,1.7902623815836317e-05,26,5.4444627713334996e-15,2.136987470935611e-15,-1.8511173422533897e-11,-7.265757401181077e-12
fn167,1.7902623815836317e-05,27,3.290416707387801e-15,5.02249101691427e-16,-1.1187416805118523e-11,-1.707646945750852e-12
fn167,1.7902623815836317e-05,28,4.885963347241706e-15,-1.8020545771355594e-16,-1.6612275380621798e-11,6.126985562260902e-13
fn167,1.7902623815836317e-05,29,4.215887193719229e-15,-6.186603497245278e-16,-1.4334016458645377e-11,2.1034451890633947e-12
fn167,1.7902623815836317e-05,30,2.297285281085556e-15,-3.4811752248264837e-15,-7.810769955690891e-12,1.1835995764410045e-11
fn167,1.7902623815836317e-05,31,1.3558654144737074e-15,-4.154144329212103e-15,-4.609942409210605e-12,1.412409071932115e-11
fn167,1.7902623815836317e-05,32,-5.694540042338698e-16,-7.659448890612841e-15,1.936143614395157e-12,2.604212622808366e-11
fn167,1.7902623815836317e-05,33,-4.719495286506367e-15,-1.1231217371046866e-14,1.6046283974121647e-11,3.8186139061559344e-11
fn167,1.7902623815836317e-05,34,-1.4649836129310232e-14,-1.2627221607490721e-14,4.980944283965479e-11,4.293255346546845e-11
fn167,1.7902623815836317e-05,35,-3.507129535192573e-14,-1.7499734286548292e-14,1.1924240419654748e-10,5.949909657426419e-11
fn167,0.021330123770672976,0,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,1,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,2,-6.064307483739825e-16,-1.3594481051402476e-15,2.0618645444715405e-12,4.622123557476842e-12
fn167,0.021330123770672976,3,3.908449974532493e-16,1.2300471923390985e-15,-1.3288729913410476e-12,-4.182160453952935e-12
fn167,0.021330123770672976,4,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,5,2.3575039146973125e-16,-2.229926581163198e-16,-8.015513309970862e-13,7.581750375954872e-13
fn167,0.021330123770672976,6,-1.2924958427028873e-16,2.6988919498614255e-16,4.3944858651898167e-13,-9.176232629528848e-13
fn167,0.021330123770672976,7,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,8,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,9,0.0,0.0,-0.0,0.0
