benchmark,force_assembly_route,row_count,pass_count,fail_count,max_gate_error_ratio,median_gate_error_ratio,median_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,finite_required_scale_count,required_scale_min,required_scale_max,required_scale_max_over_min_abs,required_scale_sign_consistent,affected_coefficients,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,replace_gradient_with_formula_eq31_transport_plus_end,3,0,3,93.88026761619157,29.238763162313866,-35.09222232888592,2,1,3,0.4346317226024573,2.331690276023116,5.3647494068347905,true,"A35,B33,B35",distributed_component_route_partly_improves_target_rows_without_gate_closure,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,plus_full_eq31_transport,3,0,3,141.98958138052618,19.125670180869363,-22.387759997103586,3,0,3,0.9301399655373997,7.342286204555357,7.893743389806136,true,"A35,B33,B35",distributed_component_route_improves_all_target_rows_without_gate_closure,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,plus_eq31_minus_eq32_proxy,3,0,3,142.6474448246161,21.975927302827678,-21.111925248745003,3,0,3,1.0646850168339734,7.5645708195896955,7.1049847607363406,true,"A35,B33,B35",distributed_component_route_improves_all_target_rows_without_gate_closure,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,plus_section_interior_distributed,3,0,3,142.6474448246161,21.975927302827678,-21.111925248745003,3,0,3,1.0646850168339734,7.5645708195896955,7.1049847607363406,true,"A35,B33,B35",distributed_component_route_improves_all_target_rows_without_gate_closure,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,plus_normal_variation,3,0,3,142.72870995090247,23.895371697773772,-19.055377682731333,3,0,3,1.1795909198497612,7.592966878021234,6.4369492425291925,true,"A35,B33,B35",distributed_component_route_improves_all_target_rows_without_gate_closure,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,plus_panel_length_variation,3,0,3,163.60523772821477,36.886383612159705,-4.7940072561633045,3,0,3,4.376098324833067,212.89543379593812,48.649600167304136,true,"A35,B33,B35",distributed_component_route_improves_all_target_rows_without_gate_closure,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,plus_boundary_proxy,3,0,3,163.71947793353985,38.83013374636469,-2.8502571219583217,3,0,3,7.360405123212118,249.86544373967294,33.947240614743556,true,"A35,B33,B35",distributed_component_route_improves_all_target_rows_without_gate_closure,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,default_time_plus_pressure_gradient_plus_end,3,0,3,164.37734137762976,41.68039086832301,0.0,0,1,2,-7217824900420350.0,-3985926840229197.0,1.8108272403728598,true,"A35,B33,B35",current_default_baseline,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,plus_product_rule_residual,3,0,3,164.41031645666845,41.70469660758191,0.02604186349168458,0,3,3,-4984.896053914705,-863.1314151552766,5.775361626732038,true,"A35,B33,B35",distributed_component_route_excluded_by_target_gate_failure,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,minus_full_eq31_transport,3,0,3,186.76510137473335,64.23511155577665,22.554720687453646,0,3,3,-7.342286204555342,-0.9301399655373994,7.893743389806123,true,"A35,B33,B35",distributed_component_route_excluded_by_target_gate_failure,false,diagnostic-only distributed geometry route; target-row or full-Gate closure is missing.,diagnostic_distributed_geometry_component_route_not_hard_gate,INFO
