iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,source_signed_root_defect,jacobian_condition_number
1,0,0,-0.17038632813996707,0.0002094605165882861,0.38834167316011775,1.920584636369111e-05,2359.5611723703864
1,0,1,-0.23861588202210926,0.00014814620420033168,0.5339527418900558,1.920584636369111e-05,2359.5611723703864
1,0,2,-0.23187671664549428,0.00014825203498902272,0.48926191189748036,1.920584636369111e-05,2359.5611723703864
1,0,3,-0.22174423567688334,0.00014842866398313612,0.41843228503471236,1.920584636369111e-05,2359.5611723703864
1,0,4,-0.20971748385916697,0.00014867645892957057,0.3263979775165592,1.920584636369111e-05,2359.5611723703864
1,0,5,-0.1974835666482837,0.00014899593713993918,0.21880942130272849,1.920584636369111e-05,2359.5611723703864
1,0,6,-0.18677441942818068,0.0001493877679824388,0.10158019907361546,1.920584636369111e-05,2359.5611723703864
1,0,7,-0.1792568638489799,0.00014985277612311273,-0.019482525906273807,1.920584636369111e-05,2359.5611723703864
1,0,8,-0.1764905695475178,0.00015039194554530974,-0.13885608906485813,1.920584636369111e-05,2359.5611723703864
1,0,9,-0.1798453531509928,0.00015100642438334357,-0.251598896775288,1.920584636369111e-05,2359.5611723703864
1,0,10,-0.19048018041600218,0.00015169753061412475,-0.3534567278917217,1.920584636369111e-05,2359.5611723703864
1,0,11,-0.2092757972327745,0.00015246675865889162,-0.44110525296924885,1.920584636369111e-05,2359.5611723703864
1,0,12,-0.23684840404592777,0.0001533157869563356,-0.5121380092736977,1.920584636369111e-05,2359.5611723703864
1,0,13,-0.27350564297725716,0.0001542464865784802,-0.5652250843676967,1.920584636369111e-05,2359.5611723703864
1,0,14,-0.3192975560017506,0.00015526093097184576,-0.5999696868274208,1.920584636369111e-05,2359.5611723703864
1,0,15,-0.373991829655012,0.00015636140691889196,-0.6169892299721963,1.920584636369111e-05,2359.5611723703864
1,0,16,-0.4371555803635382,0.00015755042682869485,-0.6176570845056742,1.920584636369111e-05,2359.5611723703864
1,0,17,-0.508140583095056,0.00015883074248157155,-0.6041327126974856,1.920584636369111e-05,2359.5611723703864
1,0,18,-0.5861859418371864,0.0001602053603702009,-0.579021960355683,1.920584636369111e-05,2359.5611723703864
1,0,19,-0.6704022998429905,0.0001616775588000549,-0.5453941472817804,1.920584636369111e-05,2359.5611723703864
1,0,20,-0.7598848115651169,0.00016325090693509824,-0.506401787623615,1.920584636369111e-05,2359.5611723703864
1,0,21,-0.8536860072706001,0.00016492928600120974,-0.4653242387438581,1.920584636369111e-05,2359.5611723703864
1,0,22,-0.950930074043918,0.00016671691289021136,-0.42518485188467064,1.920584636369111e-05,2359.5611723703864
1,0,23,-1.0507665741790473,0.00016861836644249266,-0.3888535135853754,1.920584636369111e-05,2359.5611723703864
1,0,24,-1.1524802082951524,0.00017063861672677222,-0.3586885509446083,1.920584636369111e-05,2359.5611723703864
1,0,25,-1.2554211777680704,0.00017278305768260205,-0.3367170047718657,1.920584636369111e-05,2359.5611723703864
1,0,26,-1.359108322046822,0.00017505754354593537,-0.324314146110171,1.920584636369111e-05,2359.5611723703864
1,0,27,-1.4631356373533664,0.00017746842954192654,-0.32246574927371563,1.920584636369111e-05,2359.5611723703864
