panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
320,0,0.0,-5.113389323433243e-13,2.3839825196890166e-05
320,1,0.0,-5.113389323433243e-13,1.103444578211218e-05
320,2,0.0,-5.113389323433243e-13,7.573744951872779e-06
320,3,0.0,-5.113389323433243e-13,6.2015724908691405e-06
320,4,0.0,-5.113389323433243e-13,5.525342538088373e-06
320,5,0.0,-5.113389323433243e-13,5.140646683255693e-06
320,6,0.0,-5.113389323433243e-13,4.898280850542721e-06
320,7,0.0,-5.113389323433243e-13,4.7335230906266165e-06
320,8,0.0,-5.113389323433243e-13,4.614777391344095e-06
320,9,0.0,-5.113389323433243e-13,4.525161017345861e-06
320,10,0.0,-5.113389323433243e-13,4.4549863745084405e-06
320,11,0.0,-5.113389323433243e-13,4.398364883789096e-06
320,12,0.0,-5.113389323433243e-13,4.351543308860245e-06
320,13,0.0,-5.113389323433243e-13,4.312032648502224e-06
320,14,0.0,-5.113389323433243e-13,4.2781258972849664e-06
320,15,0.0,-5.113389323433243e-13,4.248618160134034e-06
