residual_row,shape_mode,value,finite_difference_step,jacobian_condition_number
0,0,-4.50237807492339,2.3839825196890166e-05,160.74013050300746
0,1,-9.601026236260168,1.103444578211218e-05,160.74013050300746
0,2,-13.678799198798059,7.573744951872779e-06,160.74013050300746
0,3,-16.1754595699621,6.2015724908691405e-06,160.74013050300746
0,4,-17.415399233938555,5.525342538088373e-06,160.74013050300746
0,5,-17.823608043127003,5.140646683255693e-06,160.74013050300746
0,6,-17.73118058265626,4.898280850542721e-06,160.74013050300746
0,7,-17.38504354373574,4.7335230906266165e-06,160.74013050300746
0,8,-16.971021756033206,4.614777391344095e-06,160.74013050300746
0,9,-16.63773321628869,4.525161017345861e-06,160.74013050300746
0,10,-16.50327795835019,4.4549863745084405e-06,160.74013050300746
0,11,-16.664980881371477,4.398364883789096e-06,160.74013050300746
0,12,-17.198924355574412,4.351543308860245e-06,160.74013050300746
0,13,-18.165668244700242,4.312032648502224e-06,160.74013050300746
0,14,-19.60852241320362,4.2781258972849664e-06,160.74013050300746
0,15,-21.55852031087784,4.248618160134034e-06,160.74013050300746
1,0,0.2140869367421155,2.3839825196890166e-05,160.74013050300746
1,1,0.4690552201558375,1.103444578211218e-05,160.74013050300746
1,2,0.7002945095505814,7.573744951872779e-06,160.74013050300746
1,3,0.8903523791561886,6.2015724908691405e-06,160.74013050300746
1,4,1.062096556658628,5.525342538088373e-06,160.74013050300746
1,5,1.2437919207961614,5.140646683255693e-06,160.74013050300746
1,6,1.459325611457512,4.898280850542721e-06,160.74013050300746
1,7,1.7288007652030686,4.7335230906266165e-06,160.74013050300746
1,8,2.068817238945643,4.614777391344095e-06,160.74013050300746
1,9,2.4938014005055917,4.525161017345861e-06,160.74013050300746
1,10,3.015830234317414,4.4549863745084405e-06,160.74013050300746
1,11,3.6453342904786306,4.398364883789096e-06,160.74013050300746
1,12,4.39070332057881,4.351543308860245e-06,160.74013050300746
1,13,5.258803048979349,4.312032648502224e-06,160.74013050300746
1,14,6.254662051259301,4.2781258972849664e-06,160.74013050300746
1,15,7.381947028538229,4.248618160134034e-06,160.74013050300746
2,0,-5.668950907350968,2.3839825196890166e-05,160.74013050300746
2,1,-12.127679590570436,1.103444578211218e-05,160.74013050300746
2,2,-17.374521387469876,7.573744951872779e-06,160.74013050300746
2,3,-20.72095453987907,6.2015724908691405e-06,160.74013050300746
2,4,-22.581000135334758,5.525342538088373e-06,160.74013050300746
2,5,-23.49293840921888,5.140646683255693e-06,160.74013050300746
2,6,-23.876060613357378,4.898280850542721e-06,160.74013050300746
2,7,-24.043867465494895,4.7335230906266165e-06,160.74013050300746
2,8,-24.232465728459044,4.614777391344095e-06,160.74013050300746
2,9,-24.631015691633408,4.525161017345861e-06,160.74013050300746
2,10,-25.389807279197157,4.4549863745084405e-06,160.74013050300746
2,11,-26.632806632710864,4.398364883789096e-06,160.74013050300746
2,12,-28.45677505430809,4.351543308860245e-06,160.74013050300746
2,13,-30.938633553575677,4.312032648502224e-06,160.74013050300746
2,14,-34.133066871322214,4.2781258972849664e-06,160.74013050300746
2,15,-38.07882744820627,4.248618160134034e-06,160.74013050300746
3,0,-0.2778375130262775,2.3839825196890166e-05,160.74013050300746
3,1,-0.5780917243584487,1.103444578211218e-05,160.74013050300746
3,2,-0.7841547217904197,7.573744951872779e-06,160.74013050300746
3,3,-0.8453898877330311,6.2015724908691405e-06,160.74013050300746
3,4,-0.7666217904915026,5.525342538088373e-06,160.74013050300746
3,5,-0.5583846655886044,5.140646683255693e-06,160.74013050300746
3,6,-0.2260860774953001,4.898280850542721e-06,160.74013050300746
3,7,0.229418485819281,4.7335230906266165e-06,160.74013050300746
3,8,0.8095055800895238,4.614777391344095e-06,160.74013050300746
3,9,1.5165711238651076,4.525161017345861e-06,160.74013050300746
3,10,2.353029339430561,4.4549863745084405e-06,160.74013050300746
3,11,3.3210416353395433,4.398364883789096e-06,160.74013050300746
3,12,4.422122913707945,4.351543308860245e-06,160.74013050300746
3,13,5.657177129321305,4.312032648502224e-06,160.74013050300746
3,14,7.026285548043942,4.2781258972849664e-06,160.74013050300746
3,15,8.528831855859522,4.248618160134034e-06,160.74013050300746
4,0,-5.671216661919517,2.3839825196890166e-05,160.74013050300746
4,1,-12.16246391091532,1.103444578211218e-05,160.74013050300746
4,2,-17.502778154810258,7.573744951872779e-06,160.74013050300746
4,3,-21.028624803650118,6.2015724908691405e-06,160.74013050300746
4,4,-23.174984821492618,5.525342538088373e-06,160.74013050300746
4,5,-24.50112278278254,5.140646683255693e-06,160.74013050300746
4,6,-25.44609765655959,4.898280850542721e-06,160.74013050300746
4,7,-26.342210051085125,4.7335230906266165e-06,160.74013050300746
4,8,-27.441978557839324,4.614777391344095e-06,160.74013050300746
4,9,-28.94901903135309,4.525161017345861e-06,160.74013050300746
4,10,-31.02517131685151,4.4549863745084405e-06,160.74013050300746
4,11,-33.80358680488315,4.398364883789096e-06,160.74013050300746
4,12,-37.38714316177052,4.351543308860245e-06,160.74013050300746
4,13,-41.85637392338773,4.312032648502224e-06,160.74013050300746
4,14,-47.266537655868106,4.2781258972849664e-06,160.74013050300746
4,15,-53.65459468461229,4.248618160134034e-06,160.74013050300746
5,0,0.32451104443541934,2.3839825196890166e-05,160.74013050300746
5,1,0.7189782649909309,1.103444578211218e-05,160.74013050300746
5,2,1.094301478703104,7.573744951872779e-06,160.74013050300746
5,3,1.426750621337629,6.2015724908691405e-06,160.74013050300746
5,4,1.7476446687451257,5.525342538088373e-06,160.74013050300746
