reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,320,0.0019042736824532104,-0.0009503007788327745,0.0009503007788327745,189368.8002117866
1,1.0,640,0.0013118328024144003,-0.0008732262414370902,0.0008732262414370902,423773.35165043175
1,1.0,1280,0.0012089909243798156,-0.0008389684138110611,0.0008389684138110611,1018114.9419725706
1,0.75,320,0.0016516354072480584,-0.0009502980675416616,0.0009502980675416616,189380.03376857733
1,0.75,640,0.0010557126655316978,-0.0008732621043434742,0.0008732621043434742,423799.5074091661
1,0.75,1280,0.000952596694466328,-0.000839039795550073,0.000839039795550073,1018180.313204041
1,0.5,320,0.0014719615796388238,-0.0009503173386664379,0.0009503173386664379,189391.2663575099
1,0.5,640,0.0008735330508738147,-0.0008733204732693779,0.0008733204732693779,423825.66052886687
1,0.5,1280,0.0007704882304681207,-0.0008391338873218278,0.0008391338873218278,1018245.676643628
1,0.25,320,0.001365281702054332,-0.0009503585908891862,0.0009503585908891862,189402.49797850964
1,0.25,640,0.0007653265042034383,-0.0008734013624324092,0.0008734013624324092,423851.81097108364
1,0.25,1280,0.0006627059694133897,-0.0008391299814126386,0.0008391299814126386,1018308.1181587876
1,0.125,320,0.0013393238102741094,-0.0009503874581299549,0.0009503874581299549,189408.11342336473
1,0.125,640,0.0007389734057746531,-0.0008734502460279428,0.0008734502460279428,423864.8851879498
1,0.125,1280,0.0006366931886134567,-0.0008391871294644119,0.0008391871294644119,1018340.5574612848
