stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0019507216503597221,-0.000501624366778857,0.000501624366778857,190617.20658345587,7.616374546804146
source,640,0.001432253419430945,-0.00042479534078114153,0.00042479534078114153,426592.8491779277,7.613604897092261
source,1280,0.0013547042052124293,-0.0003899673250952831,0.0003899673250952831,1024948.8970464296,7.611949394591045
candidate_factor_1,320,0.0017860523068484763,-0.0007793363438112551,0.0007793363438112551,190618.6860751117,7.615870948512307
candidate_factor_1,640,0.001242771126278702,-0.0007030052263881558,0.0007030052263881558,426594.64991037734,7.61355156270579
candidate_factor_1,1280,0.001156279740879568,-0.0006686357965892726,0.0006686357965892726,1024951.2798574008,7.6119036115447924
candidate_factor_0.75,320,0.0017936801025016226,-0.0007098534132071679,0.0007098534132071679,190618.31787315814,7.6159078855203735
candidate_factor_0.75,640,0.0012547658564007235,-0.0006333058591090078,0.0006333058591090078,426594.20219231973,7.61358492268373
candidate_factor_0.75,1280,0.0011698878528710159,-0.0005988199620248197,0.0005988199620248197,1024950.6542047826,7.611935480100287
candidate_factor_0.5,320,0.001823673153353624,-0.0006403660578194406,0.0006403660578194406,190617.94841964915,7.615932144465945
candidate_factor_0.5,640,0.0012903491292676423,-0.0005636025454056826,0.0005636025454056826,426593.7521883875,7.613604932204337
candidate_factor_0.5,1280,0.0012074996547640038,-0.0005290003404709703,0.0005290003404709703,1024950.024696587,7.61195373507355
candidate_factor_0.25,320,0.0018760249363373289,-0.0005708742819361915,0.0005708742819361915,190617.57771776372,7.615943725634154
candidate_factor_0.25,640,0.00134951456020259,-0.0004938952892506242,0.0004938952892506242,426593.29984394246,7.613611589449804
candidate_factor_0.25,1280,0.0012691086476812829,-0.0004591769238545846,0.0004591769238545846,1024949.3908518157,7.611958374043001
candidate_factor_0.125,320,0.0019105833074506266,-0.0005361267394559305,0.0005361267394559305,190617.39189777806,7.615944762243542
candidate_factor_0.125,640,0.0013879385747833323,-0.00045904018645415444,0.00045904018645415444,426593.07281672274,7.613609912591116
candidate_factor_0.125,1280,0.0013089100240968746,-0.00042426460427166064,0.00042426460427166064,1024949.0917250306,7.611955586405973
