frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,lambda_over_l
0,5.655284970861961,24.40765469798883,3.2612816916742378,1.9265999999999999,0.01,0.1481944766101317,-0.13701930524606823,0.07070015541834286,0.33595937096295675,0.20183134768381764,0.3433179443518841,0.10527086489595312,0.35463746995040074,47.24380039486698,168.11593635476032,138.87493875378078,-47.24380039486698,168.11593635476032,120.23771693417112,211.26945945456688,0.12260834936922509,0.2154348931129049,4.461676019243092,7.276248037541775e-17,0.7007407807263686,0.8152249678266597,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.014
1,5.620244580566254,24.140953241113948,3.2209928105300336,1.9506983333333334,0.01,0.15364057579149656,-0.13752765388995833,0.07057997469125726,0.34386340347066274,0.20620204197344597,0.35103215390309517,0.10898259466941522,0.36490902339442216,48.16745321826335,168.40080663813808,139.17734390709256,-48.16745321826335,168.40080663813808,120.1715855757135,212.66373267942672,0.12254091415081958,0.21685665612561547,4.450586669860181,1.5921256704200314e-16,0.7073743160690914,0.8194492523327094,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0266833333333334
2,5.585847557002136,23.88054904506215,3.181687215314785,1.9747966666666668,0.01,0.15920433860348351,-0.13804443688803253,0.07051320706714506,0.3519092896872481,0.2107185041374075,0.35890424982030733,0.11280312159308174,0.3754317049918997,49.07177925704664,168.66950603655357,139.45817351236155,-49.07177925704664,168.66950603655357,120.16867975254863,214.10142650170752,0.12253795103582635,0.2183226958254935,4.439846394143931,1.6448803600977824e-16,0.7137989831337298,0.8235342122623872,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0393666666666668
3,5.552074450332887,23.626218172880904,3.1433293430518296,1.9988949999999999,0.01,0.16488708164005395,-0.13857195453094454,0.07050347454838825,0.36009825706243564,0.21538323118177047,0.3669352731242926,0.11673459350843539,0.38620732197042307,49.95613294682113,168.9222169199578,139.7179299449532,-49.95613294682113,168.9222169199578,120.22652875796025,215.58022621652364,0.12259694060454922,0.21983065187043857,4.42943724642517,1.6577305870662478e-16,0.7200229861469847,0.8274857153807293,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.05205
4,5.518906624083483,23.377747244558073,3.105885325299929,2.022993333333333,0.01,0.1706901162975857,-0.13911258706122456,0.07055453114129757,0.3684314990381016,0.22019860962447088,0.3751262605417421,0.1207791728451909,0.39723771544148206,50.81993721609834,169.1591217168662,139.95710706885848,-50.81993721609834,169.1591217168662,120.34273851720758,217.09798531459305,0.12271544158015998,0.2213783354301347,4.419342135962659,2.0614872519697903e-16,0.7260541615917926,0.8313093358205484,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0647333333333333
5,5.486326211925033,23.13493282029998,3.0693228884130344,2.0470916666666668,0.01,0.1766147457986606,-0.1396687971286363,0.07067026465154289,0.37691016976218,0.22516691880666143,0.38347824237637584,0.12493903584534562,0.4085247575338371,51.66268215657669,169.38040231597427,140.17618867966638,-51.66268215657669,169.38040231597427,120.51499037271152,218.6527109849502,0.12289108958993288,0.22296371440293086,4.409544756414334,1.681678206117492e-16,0.7318999952432479,0.8350103706168704,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0774166666666667
6,5.45431607723286,22.897580826619745,3.033611260762936,2.07119,0.01,0.18266226204811417,-0.14024313222916876,0.07085469847076634,0.3855353785820748,0.23029033439113775,0.3919922402724408,0.1292163717027662,0.42007034821958517,52.483923234798965,169.58623953456276,140.3756472560226,-52.483923234798965,169.58623953456276,120.7410398649093,220.24255075465777,0.1231215959220624,0.2245848997921388,4.400029521029174,1.279623630384508e-16,0.7375676385551156,0.8385938552499769,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0901
7,5.422859775210269,22.66550602180447,2.998721086364209,2.0952883333333334,0.01,0.18883394231276293,-0.14083822712055794,0.07111199333452516,0.39430818430494075,0.2355709319670866,0.40066926486301474,0.13361338161289454,0.4318764118463516,53.283279107310335,169.7768126492557,140.55594298026182,-53.283279107310335,169.7768126492557,121.01871547572847,221.8657801685588,0.12340474624436326,0.22624013314287633,4.390781503001248,7.43387806258872e-17,0.7430639243898097,0.8420645782551571,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1027833333333334
8,5.391941517387847,22.438531497641236,2.9646243443918934,2.1193866666666663,0.01,0.19513104571631743,-0.14145680620643708,0.07144644903129609,0.40322958921286134,0.24101069068501724,0.4095103132962032,0.13813227772714737,0.4439448933865019,54.060429101979594,169.95229898485263,140.7175229929004,-54.060429101979594,169.95229898485263,121.34591730908926,223.52079142031133,0.12373839925875733,0.22792777494894925,4.381786380490133,1.0574609785588197e-16,0.7483953820919899,0.8454270949546914,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1154666666666666
9,5.361546138324173,22.216488214561057,2.931294274128154,2.143485,0.01,0.20155480954113816,-0.1421016858803938,0.07186250604174378,0.4123005328216583,0.24661149685125103,0.4185163666329227,0.1427752820065808,0.45627775441197016,54.8151104271993,170.11287355713512,140.8608208494262,-54.8151104271993,170.11287355713512,121.72061568960764,225.20608285345176,0.12412048527234851,0.22964629394691538,4.373030385867196,1.3157280909494286e-16,0.7535682519117097,0.8486857403649178,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.12815
10,5.331659064348433,21.999214567612107,2.8987053049154214,2.1675833333333334,0.01,0.20810644532864347,-0.14277577682034773,0.07236474708679441,0.4215218853727768,0.25237514741744566,0.427688387110471,0.14754462496937065,0.4688769688011718,55.54711516847348,170.25870876573532,140.98625615130942,-55.54711516847348,170.25870876573532,122.14084966668898,226.92024925810097,0.12454900467202255,0.23139425722147827,4.364500258795757,1.3089318489373295e-16,0.7585884987875797,0.8518446413285571,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1408333333333334
11,5.302266284198574,21.786555980899944,2.866832990730673,2.1916816666666668,0.01,0.214787134770394,-0.14348208622276945,0.07295789856229917,0.4308944410484715,0.2583033533071409,0.4370273152665648,0.15244254432665055,0.48174451818259756,56.256287128680384,170.38997413335971,141.09423432635793,-56.256287128680384,170.38997413335971,122.60472541646531,228.66197289523112,0.12502202629487677,0.2331703210527868,4.356183202796154,1.0905259524678093e-16,0.7634618255039184,0.8549077279197906,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1535166666666667
12,5.273354321420639,21.578364528337673,2.8356539490290493,2.2157799999999996,0.01,0.2215980253821182,-0.1442237199653251,0.0736468318372096,0.44041891090132634,0.264397742527977,0.4465340669189403,0.15747128350123157,0.4948823871180022,56.94251856429395,170.50683608786346,141.18514653647367,-56.94251856429395,170.50683608786346,123.11041453853983,230.4300151862025,0.12553768569138274,0.23497322244212093,4.3480668449847855,0.0,0.7681936852385175,0.8578787441669656,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1662
13,5.244910208405784,21.37449857873362,2.8051458035352757,2.239878333333333,0.01,0.22854022595325207,-0.145003884685565,0.07443656439124695,0.45009591549004807,0.2706598630249194,0.456209529996028,0.1626330900237254,0.5082925580266692,57.605746865288836,170.6094577838801,141.2593696935179,-57.605746865288836,170.6094577838801,123.65615224828792,232.22320901060482,0.1260941832820463,0.23680177125787585,4.340139198709855,2.5689899765325105e-16,0.7727892935196172,0.8607612581352472,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1788833333333333
14,5.216921461951359,21.1748224634116,2.7752871306887377,2.2639766666666667,0.01,0.23561480176492394,-0.14582588976226826,0.07533226076702386,0.4599259772144394,0.2770911852363435,0.46605456121459415,0.16793021380059306,0.521977005850987,58.24595122154463,170.6979989609208,141.3172665663924,-58.24595122154463,170.6979989609208,124.24023546856239,234.0404515603333,0.12668978241148854,0.23865484294874736,4.332388628836627,5.766620107901884e-17,0.7772536396120747,0.8635586714090577,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1915666666666667
15,5.189376060241433,20.979206164710305,2.7460574094728476,2.288075,0.01,0.24282276956974713,-0.1466931491850202,0.07633923331049412,0.46990951234353934,0.28369310432109746,0.4760699826006435,0.1733649052486609,0.5359376924625692,58.86314931348582,170.77261583505754,141.35918596459294,-58.86314931348582,170.77261583505754,124.86102082711461,235.88069770234495,0.12732280730638354,0.24053137177562667,4.324803819461722,1.5432530607468152e-16,0.7815914973536364,0.8662742280117783,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.20425
16,5.162262421150358,20.78752502384564,2.717436974381788,2.3121733333333334,0.01,0.2501650923272851,-0.1476091832965288,0.07746294267246238,0.4800468227320894,0.2904669420305645,0.4862565778502654,0.17893941329067545,0.5501765608073119,59.45739405960222,170.83346102150665,141.38546298541468,-59.45739405960222,170.83346102150665,125.51692256793082,237.74295380668605,0.1279916409456143,0.24243034451794046,4.317373743859846,1.935405590557709e-16,0.7858074354627749,0.8689110227979028,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.2169333333333334
17,5.135569381780428,20.599659466744562,2.68940697129811,2.3362716666666663,0.01,0.25764267368964205,-0.14857762039109018,0.0787089980426999,0.49033808722178973,0.2974139482052351,0.4966150885275328,0.18465598320652415,0.5646955287871808,60.02877044851786,170.88068348562274,141.3964193136976,-60.02877044851786,170.88068348562274,126.20641038605476,239.6262720002137,0.12869472285240605,0.2443507946140769,4.310087636487816,0.0,0.7899058273397918,0.8714720093506771,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.2296166666666666
18,5.109286179151524,20.41549474657215,2.6619493160731524,2.3603699999999996,0.01,0.265256352232305,-0.14960219815148895,0.08008315708699139,0.5007833527252343,0.3045353018803338,0.5071462100969958,0.190516854334825,0.5794964828760664,60.57739247851529,170.914428519995,141.39236356451886,-60.57739247851529,170.914428519995,126.9280071963952,241.52974480995312,0.12943054681914334,0.24629179669913082,4.302934966889866,2.236454503520622e-16,0.7938908603828876,0.8739600074161984,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.2423
19,5.08340243196688,20.234920701776552,2.6350466556190733,2.3844683333333334,0.01,0.273006895426144,-0.15068676490547814,0.08159132555619909,0.5113825249919961,0.3118321119896095,0.5178505877888014,0.19652425761969614,0.5945812714668195,61.103400222956395,170.93483774551737,141.37359166057593,-61.103400222956395,170.93483774551737,127.68028684755754,243.45250016328848,0.13019765857612697,0.248252461506517,4.29590541536555,2.4684156413117774e-16,0.7977665448406996,0.8763777099029958,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.2549833333333333
