case,field,x,samples,rms_difference,reference_rms,relative_rms,reflection_residual
free_surface_fn167,normal_derivative_local,0.5541356524421015,72,0.5573831390440075,1.435319711741869,0.388333786879845,2.2693670833268163e-13
free_surface_fn167,normal_derivative_local,0.5754478735889587,72,0.5950046504619649,1.4343803141455391,0.4148165201335808,2.7528158439640206e-13
free_surface_fn167,normal_derivative_local,0.5967600947358158,72,0.5511399608290123,1.4338839243945973,0.38436860296185416,2.8406057915094083e-13
free_surface_fn167,normal_derivative_local,0.6180723158826729,72,0.4378526834629931,1.4320076428428388,0.3057614152070883,3.515324463017198e-13
free_surface_fn167,normal_derivative_local,0.63938453702953,72,0.2821663318392401,1.4263612981049585,0.1978224817331499,3.6915568340763236e-13
free_surface_fn167,normal_derivative_local,0.6606967581763872,72,0.15028354164914481,1.413457916112977,0.10632332235431954,3.3849066872121674e-13
free_surface_fn167,normal_derivative_local,0.6820089793232443,72,0.19946897986026174,1.3900113374742626,0.14350169274353497,2.9487542344292715e-13
free_surface_fn167,normal_derivative_local,0.7033212004701015,72,0.32853667014671123,1.3556641797093132,0.24234369769743222,2.270258412750236e-13
free_surface_fn167,normal_derivative_local,0.7246334216169587,72,0.4231560624111791,1.3153925839222138,0.3216956424898033,1.8819000752322047e-13
free_surface_fn167,normal_derivative_local,0.7459456427638158,72,0.4583275674272906,1.2793726101987044,0.3582440047361229,1.333931924552053e-13
free_surface_fn167,normal_derivative_local,0.7672578639106729,72,0.4313022032350063,1.258785237172211,0.3426336681576454,1.0646737802957342e-13
free_surface_fn167,normal_derivative_local,0.78857008505753,72,0.35307810008779794,1.258769651431525,0.28049460811695204,1.6423195790100976e-13
free_surface_fn167,normal_derivative_local,0.8098823062043872,72,0.2483954018445155,1.2737336800193864,0.1950136089992807,1.6577438105330084e-13
free_surface_fn167,normal_derivative_local,0.8311945273512443,72,0.1668293884899634,1.289891316092268,0.12933600405604237,2.432387166048886e-13
free_surface_fn167,normal_derivative_local,0.8525067484981015,72,0.1786819167203885,1.2934351126958015,0.1381452497821683,2.551745585716662e-13
free_surface_fn167,normal_derivative_local,0.8738189696449586,72,0.24379328357550284,1.2786444464010907,0.1906654224805734,2.419124764327395e-13
free_surface_fn167,normal_derivative_local,0.8951311907918157,72,0.29139581540073267,1.2519307871873897,0.23275712873503795,2.44231805886159e-13
free_surface_fn167,normal_derivative_local,0.9164434119386728,72,0.2985730705513159,1.229812794900699,0.24277928461089407,2.08928074377438e-13
free_surface_fn167,normal_derivative_local,0.93775563308553,72,0.2641861681470269,1.2296932930832265,0.2148390738024027,1.773871323434158e-13
free_surface_fn167,normal_derivative_local,0.9590678542323872,72,0.19968158040081072,1.2569933211647244,0.15885651660884456,1.6140672660990284e-13
free_surface_fn167,normal_derivative_local,0.9803800753792443,72,0.12965427150733042,1.2994366507627315,0.09977729305328362,1.1844784168297746e-13
free_surface_fn167,normal_derivative_local,1.0016922965261015,72,0.10207628105561156,1.3348614337626439,0.07646957090361342,8.674082328824964e-14
free_surface_fn167,normal_derivative_local,1.0230045176729585,72,0.13331734107927226,1.345427430344639,0.09908920992128298,1.7060425539544564e-13
free_surface_fn167,normal_derivative_local,1.0443167388198158,72,0.16564737677329444,1.3291186892285012,0.12462948427084863,1.0748426841618133e-13
free_surface_fn167,normal_derivative_local,1.0656289599666728,72,0.1701741401924564,1.3052058331374938,0.13038107543803001,1.3395769013133044e-13
free_surface_fn167,normal_derivative_local,1.08694118111353,72,0.14265907594763524,1.309959033921621,0.10890346358432075,1.9870846007217107e-13
free_surface_fn167,normal_derivative_local,1.1082534022603872,72,0.09228680039371964,1.3764831996259081,0.06704535182034968,1.5802479453880114e-13
free_surface_fn167,normal_derivative_local,1.1295656234072442,72,0.05426434353964671,1.5080000828899738,0.035984310714130066,1.8165908680178366e-13
free_surface_fn167,normal_derivative_local,1.1508778445541015,72,0.08894096812421383,1.673805102306229,0.05313699187657377,2.1401414209822014e-13
free_surface_fn167,normal_derivative_local,1.1721900657009585,72,0.1383468502314657,1.8300009869777807,0.07559933093803597,2.3590125836440774e-13
free_surface_fn167,normal_derivative_local,1.1935022868478158,72,0.1615449753128506,1.9206252783602862,0.08411061602332338,4.969134025814149e-13
free_surface_fn167,normal_derivative_local,1.2148145079946728,72,0.15899691380769368,1.8842453387501703,0.08438227790079457,3.3603206688251584e-13
free_surface_fn167,normal_derivative_local,1.2361267291415299,72,0.15638855564400275,1.8471113751519557,0.08466655435497883,2.1942425501426418e-13
free_surface_fn167,normal_derivative_local,1.2574389502883871,72,0.1537155577281431,1.8091685432772326,0.08496475262039094,3.8096124986531223e-13
free_surface_fn167,normal_derivative_local,1.2787511714352442,72,0.15097328362101495,1.770357960391084,0.08527839397387404,2.3124045407216506e-13
free_surface_fn167,normal_derivative_local,1.3000633925821015,72,0.14815675793250913,1.7306161037696446,0.0856092565010765,5.740931377030367e-13
free_surface_fn167,normal_derivative_local,1.3213756137289585,72,0.14526062692369077,1.6898740937389607,0.08595943772490873,4.843773660164386e-13
free_surface_fn167,normal_derivative_local,1.3426878348758158,72,0.14227916536989638,1.6480568328161622,0.08633146778486574,1.78804302925363e-13
free_surface_fn167,normal_derivative_local,1.3640000560226728,72,0.1392064111041387,1.6050819636901432,0.08672853739138528,2.278255589400464e-13
free_surface_fn167,normal_derivative_local,1.3853122771695299,72,0.13603643402120555,1.560858596777231,0.08715487379964179,1.4160627191863815e-13
free_surface_fn167,normal_derivative_local,1.4066244983163871,72,0.13276285449548603,1.515285741882557,0.08761572212152174,2.0462895582202298e-13
free_surface_fn167,normal_derivative_local,1.4279367194632442,72,0.12958543530204822,1.468250357145312,0.08825840543570405,2.098910322068537e-13
free_surface_fn167,normal_derivative_local,1.4492489406101015,72,0.1263592491175221,1.419624895475816,0.089008899125547,1.851591070968565e-13
free_surface_fn167,normal_derivative_local,1.4705611617569585,72,0.12296832319409513,1.3692641004771497,0.08980613977336012,1.7869004229377748e-13
free_surface_fn167,normal_derivative_local,1.4918733829038158,72,0.11939504140258714,1.3169993377171114,0.09065687277379098,1.242710482667406e-13
free_surface_fn167,normal_derivative_local,1.5131856040506728,72,0.11557301498653427,1.2625968569426098,0.09153595967789388,1.0333325154804421e-13
free_surface_fn167,normal_derivative_local,1.5344978251975299,72,0.11150531879208138,1.2058485876802472,0.09247041455394486,1.9181368049997776e-13
free_surface_fn167,normal_derivative_local,1.5558100463443871,72,0.10722516992453732,1.146530897285146,0.09352139587204693,1.147510226237019e-13
free_surface_fn167,normal_derivative_local,1.5771222674912442,72,0.10268300855791468,1.0842980174567696,0.0946999873694859,1.2914979011746986e-13
free_surface_fn167,normal_derivative_local,1.5984344886381014,72,0.09784244071523994,1.0187447932825442,0.09604215045848463,1.760498682340556e-13
free_surface_fn167,normal_derivative_local,1.6197467097849585,72,0.09265723134432519,0.9493594362442513,0.0975997370510007,8.909796197623044e-14
free_surface_fn167,normal_derivative_local,1.6410589309318155,72,0.08706731054705898,0.8754776471673095,0.09945120909571303,8.412890786148683e-14
free_surface_fn167,normal_derivative_local,1.6623711520786728,72,0.08099247623146592,0.7962075576046304,0.10172281769734726,1.0682516871414294e-13
free_surface_fn167,normal_derivative_local,1.6836833732255299,72,0.07432104342259208,0.7102989326792855,0.1046334719133663,1.0200032584044247e-13
free_surface_fn167,normal_derivative_local,1.7049955943723871,72,0.06688331110457703,0.6158950197862938,0.10859531081739307,1.3001312407335264e-13
free_surface_fn167,normal_derivative_local,1.7263078155192442,72,0.05836699390158068,0.5099993480851946,0.11444523237278836,1.0085314950785024e-13
free_surface_fn167,normal_derivative_local,1.7476200366661014,72,0.04798861263934206,0.3870894061980511,0.12397294235117631,1.2224962106040273e-13
free_surface_fn167,normal_derivative_local,1.7689322578129585,72,0.033129483352873086,0.23430199120917966,0.14139650790801778,8.568930607626385e-14
free_surface_fn167,normal_derivative_local,1.7902444789598158,72,0.0005659484648897491,0.0027680407243397087,0.20445814250971725,9.043357127976343e-14
free_surface_fn167,elevation_local,1.7902623815836317e-05,72,0.007741663392381335,0.24294123361108105,0.03186640356315463,7.87573934058975e-15
free_surface_fn167,elevation_local,0.021330123770672976,72,0.0059824817050761914,0.24124920690630358,0.02479793314885246,9.349633632383858e-15
free_surface_fn167,elevation_local,0.04264234491753012,72,0.00628982932045171,0.23955478802904054,0.026256328968424593,1.0085056289535025e-14
free_surface_fn167,elevation_local,0.06395456606438725,72,0.008443905946189953,0.23785969459932654,0.035499524038377625,1.0047518372857667e-14
free_surface_fn167,elevation_local,0.0852667872112444,72,0.010741772833169605,0.23615708087279091,0.04548571143185751,9.728487629025092e-15
free_surface_fn167,elevation_local,0.10657900835810154,72,0.012180278981836523,0.23443280660937718,0.05195637572232742,8.955475292196695e-15
free_surface_fn167,elevation_local,0.12789122950495868,72,0.012311936700318988,0.23267293807466352,0.05291520708080005,7.877304238392803e-15
free_surface_fn167,elevation_local,0.14920345065181584,72,0.011037621583525562,0.23087337960705553,0.04780811716929642,7.110846302088118e-15
free_surface_fn167,elevation_local,0.17051567179867297,72,0.008584208111039347,0.22904530187620947,0.037478210819966065,5.934308234251864e-15
free_surface_fn167,elevation_local,0.1918278929455301,72,0.005669789253690844,0.22721185430518737,0.0249537563567228,5.724381402892559e-15
free_surface_fn167,elevation_local,0.21314011409238726,72,0.0043739067456035775,0.22539665561317374,0.019405375530993176,6.935617972682273e-15
free_surface_fn167,elevation_local,0.23445233523924439,72,0.0064353419856703065,0.2236098032506087,0.02877933745354605,7.89454643233851e-15
free_surface_fn167,elevation_local,0.2557645563861015,72,0.009308092906633257,0.22183932813640417,0.04195871392519686,8.94250877275761e-15
free_surface_fn167,elevation_local,0.2770767775329587,72,0.011395188691750576,0.22005353218323614,0.05178371180273502,9.43203723291596e-15
free_surface_fn167,elevation_local,0.29838899867981583,72,0.012123649464631925,0.21821374581792505,0.05555859654573619,9.114991884632145e-15
free_surface_fn167,elevation_local,0.31970121982667293,72,0.01131143443871959,0.21629121772119794,0.052297243308788294,8.066373882554423e-15
free_surface_fn167,elevation_local,0.3410134409735301,72,0.009057573530107783,0.21427955301058096,0.04226989184385935,6.380704400955149e-15
free_surface_fn167,elevation_local,0.36232566212038725,72,0.005721976592604651,0.21219657288794544,0.02696545243276032,6.680565828376687e-15
free_surface_fn167,elevation_local,0.38363788326724435,72,0.0022132697148769895,0.21007510957167336,0.010535611379138027,6.967091785412199e-15
free_surface_fn167,elevation_local,0.4049501044141015,72,0.0033759323788888976,0.20794786027803902,0.01623451366306472,7.10043827606376e-15
free_surface_fn167,elevation_local,0.42626232556095867,72,0.006829141741954398,0.20583399332206684,0.03317791017768816,6.976097661209465e-15
free_surface_fn167,elevation_local,0.44757454670781577,72,0.009496342755320556,0.20373351689218075,0.04661158802037557,6.594505147792652e-15
free_surface_fn167,elevation_local,0.4688867678546729,72,0.010873313465545521,0.20163073040154056,0.05392686642503202,7.44020290083096e-15
free_surface_fn167,elevation_local,0.4901989890015301,72,0.01078847174679695,0.19950332074567548,0.054076652491163134,8.900196549101992e-15
free_surface_fn167,elevation_local,0.5115112101483872,72,0.009313925488359156,0.1973315750643351,0.047199367284848255,9.453626062646001e-15
free_surface_fn167,elevation_local,0.5328234312952443,72,0.006760088202082099,0.19510352725766675,0.034648723665330124,9.18508281943455e-15
free_surface_fn167,elevation_local,0.5541356524421015,72,0.0037786983261376464,0.19281515663018456,0.019597517084121715,8.11716838938735e-15
free_surface_fn167,elevation_local,0.5754478735889587,72,0.0025917082910692237,0.19046755991521586,0.013607085071194742,6.574322764508779e-15
free_surface_fn167,elevation_local,0.5967600947358158,72,0.004850018722395896,0.18806365497048927,0.02578923994195984,4.7914356208837455e-15
free_surface_fn167,elevation_local,0.6180723158826729,72,0.007245711780084248,0.18560558088827442,0.0390382215093296,4.984966287392487e-15
free_surface_fn167,elevation_local,0.63938453702953,72,0.008744189833292806,0.18309216943705317,0.04775840419706778,5.771574907346874e-15
free_surface_fn167,elevation_local,0.6606967581763872,72,0.009100747878106533,0.18051546293485332,0.050415336892169316,6.2897006601796066e-15
free_surface_fn167,elevation_local,0.6820089793232443,72,0.00834881798170143,0.177856743455573,0.04694125069138516,6.644258136560035e-15
free_surface_fn167,elevation_local,0.7033212004701015,72,0.00674806008476525,0.17508465517691899,0.03854169903094301,6.750484666167127e-15
free_surface_fn167,elevation_local,0.7246334216169587,72,0.004816188124694684,0.17215862998873657,0.0279752930481021,7.755641945363631e-15
free_surface_fn167,elevation_local,0.7459456427638158,72,0.0035323429315497587,0.16903870226872805,0.02089665197461255,8.451117006091602e-15
free_surface_fn167,elevation_local,0.7672578639106729,72,0.003915240980374625,0.16569872900433746,0.02362867237365554,8.90104111344709e-15
free_surface_fn167,elevation_local,0.78857008505753,72,0.00510802164486827,0.16213659571222977,0.031504433791951,9.550751645343964e-15
free_surface_fn167,elevation_local,0.8098823062043872,72,0.005992926172554465,0.15837486565463577,0.03784013421437145,9.768898069298452e-15
free_surface_fn167,elevation_local,0.8311945273512443,72,0.006183376316541883,0.15444945293329448,0.04003495123555041,9.974380013652962e-15
free_surface_fn167,elevation_local,0.8525067484981015,72,0.005659124853672021,0.15039058725150004,0.037629514965642076,9.93828151222351e-15
free_surface_fn167,elevation_local,0.8738189696449586,72,0.004617605871794012,0.14620581434354094,0.03158291544373186,9.864911034464998e-15
