time_s,wave_elevation_m,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,cg_accel_mps2,bow_accel_mps2
0.0,0.0,0.0,0.0,0.030107515371166464,0.0,0.039888082926292034,0.0,-1.8165552982779012,-4.711781480312776
0.00842600635328639,0.0022891095230550074,0.0,0.0,0.031063521579842997,0.0,0.036737454247672746,0.0,-1.8742365158127456,-4.540778289598061
0.01685201270657278,0.0045684167277018056,0.0,0.0,0.03188650902015605,0.0,0.03342951014992834,0.0,-1.9238919648488553,-4.35033078913432
0.02527801905985917,0.006828161270564489,0.0,0.0,0.032572953533538875,0.0,0.029978415757530175,0.0,-1.9653090131302144,-4.1412545043565725
0.03370402541314556,0.009058666578588226,0.0,0.0,0.03311991565920028,0.0,0.02639894918648815,0.0,-1.998310306497621,-3.9144447320142133
0.042130031766431944,0.011250381285610655,0.0,0.0,0.03352505322134704,0.0,0.022706438262189172,0.0,-2.0227545283464257,-3.6708727063728803
0.05055603811971834,0.013393920132778143,0.0,0.0,0.033786631358740174,0.0,0.018916694883295674,0.0,-2.0385370047659257,-3.411581440240228
0.05898204447300473,0.015480104157665047,0.0,0.0,0.03390352995363718,0.0,0.015045947312768072,0.0,-2.0455901527691234,-3.1376812586249554
0.06740805082629112,0.017499999999999998,0.0,0.0,0.0338752484283081,0.0,0.011110770685951354,0.0,-2.043883769693451,-2.850345044154662
0.0758340571795775,0.019444958155686077,0.0,0.0,0.033701907888586256,0.0,0.007128016033300833,0.0,-2.033425162533206,-2.5508032146123654
0.08426006353286389,0.021306650015305222,0.0,0.0,0.03338425060527445,0.0,0.0031147381216827964,0.0,-2.014259116649883,-2.240338454098665
0.09268606988615029,0.023077103528502417,0.0,0.0,0.03292363683562747,0.0,-0.000911877576755602,0.0,-1.98646770399438,-1.9202802203814955
0.10111207623943667,0.024748737341529166,0.0,0.0,0.03232203899852165,0.0,-0.004934588475416319,0.0,-1.9501699316623036,-1.591999051953872
0.10953808259272306,0.02631439326176421,0.0,0.0,0.03158203322825446,0.0,-0.008936168708653507,0.0,-1.905521232287314,-1.2569006991776401
0.11796408894600946,0.027767366910193235,0.0,0.0,0.03070678834314193,0.0,-0.012899482895574662,0.0,-1.8527127984547285,-0.916420104644624
0.12639009529929585,0.029101436430589087,0.0,0.0,0.02970005227615216,0.0,-0.016807559516372316,0.0,-1.7919707639855165,-0.5720152585321461
0.13481610165258223,0.030310889132455353,0.0,0.0,0.02856613602568093,0.0,-0.020643663586977386,0.0,-1.7235552355965618,-0.22516095526525315
0.14324210800586862,0.03139054595364409,0.0,0.0,0.02730989519519474,0.0,-0.024391368320830144,0.0,-1.6477591790837687,0.1226575217794259
0.151668114359155,0.03233578363789504,0.0,0.0,0.025936709200791348,0.0,-0.028034625470902096,0.0,-1.564907164797548,0.4699507604851181
0.1600941207124414,0.0331425545323287,0.0,0.0,0.024452458235714125,0.0,-0.03155783405075365,0.0,-1.4753539777827456,0.8152315978862603
0.16852012706572778,0.03380740392011739,0.0,0.0,0.022863498090461894,0.0,-0.03494590714035305,0.0,-1.379483098534614,1.1570214884286207
0.1769461334190142,0.03432748481411307,0.0,0.0,0.021176632936318215,0.0,-0.038184336490584204,0.0,-1.2777050608764586,1.4938568353283617
0.18537213977230058,0.034700570148083365,0.0,0.0,0.019399086188845383,0.0,-0.04125925464979669,0.0,-1.1704556939907806,1.8242952579181526
