x_m,beam_m,draft_m,deadrise_deg,waterplane_beam_override_m,submerged_area_override_m2,centroid_z_override_m,offset_points_m
1.5857312361404375e-05,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.014173888754466,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.028331920196570593,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.04248995163867519,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.05664798308077978,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.07080601452288438,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.08496404596498898,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.09912207740709357,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.11328010884919816,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.12743814029130274,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.14159617173340733,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.15575420317551192,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.16991223461761654,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.18407026605972113,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.19822829750182572,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2123863289439303,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2265443603860349,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2407023918281395,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2548604232702441,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2690184547123487,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2831764861544533,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.2973345175965579,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.31149254903866247,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.32565058048076706,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.3398086119228717,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.3539666433649763,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.3681246748070809,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.3822827062491855,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.39644073769129007,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.41059876913339466,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.42475680057549925,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.43891483201760384,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.45307286345970843,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.467230894901813,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.4813889263439176,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.4955469577860222,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5097049892281268,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5238630206702314,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.538021052112336,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5521790835544406,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5663371149965452,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5804951464386497,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5946531778807543,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6088112093228589,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6229692407649635,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6371272722070681,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6512853036491727,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6654433350912773,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.679601366533382,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6937593979754866,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7079174294175912,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7220754608596958,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7362334923018004,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7503915237439049,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7645495551860095,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7787075866281141,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7928656180702187,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8070236495123233,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8211816809544279,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8353397123965325,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8494977438386371,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8636557752807417,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8778138067228463,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8919718381649508,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9061298696070554,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.92028790104916,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9344459324912646,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9486039639333692,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9627619953754738,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.9769200268175784,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.991078058259683,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.0052360897017876,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
1.0193941211438922,0.4201972105011866,0.0630326023343815,16.7,0.4201972105011866,0.013243061835768843,0.021010867444793833,
1.0335521525859968,0.40969257437435114,0.06145683139849061,16.7,0.40969257437435114,0.012589203734269036,0.020485610466163536,
1.0477101840281013,0.39918793824751575,0.05988106046259973,16.7,0.39918793824751575,0.011951898533070009,0.019960353487533243,
1.061868215470206,0.38868330212068036,0.058305289526708846,16.7,0.38868330212068036,0.011331146232171758,0.01943509650890295,
1.0760262469123105,0.378178665993845,0.05672951859081797,16.7,0.378178665993845,0.010726946831574284,0.018909839530272657,
1.0901842783544151,0.36767402986700953,0.05515374765492708,16.7,0.36767402986700953,0.010139300331277584,0.01838458255164236,
1.1043423097965197,0.35716939374017415,0.0535779767190362,16.7,0.35716939374017415,0.009568206731281661,0.017859325573012067,
1.1185003412386243,0.3466647576133388,0.05200220578314532,16.7,0.3466647576133388,0.00901366603158652,0.017334068594381774,
1.1326583726807289,0.3361601214865034,0.05042643484725444,16.7,0.3361601214865034,0.008475678232192151,0.01680881161575148,
1.1468164041228335,0.325655485359668,0.04885066391136355,16.7,0.325655485359668,0.007954243333098557,0.016283554637121184,
1.160974435564938,0.31515084923283254,0.04727489297547267,16.7,0.31515084923283254,0.00744936133430574,0.015758297658490888,
1.1751324670070427,0.3046462131059972,0.04569912203958179,16.7,0.3046462131059972,0.006961032235813704,0.015233040679860596,
1.1892904984491472,0.2941415769791618,0.04412335110369091,16.7,0.2941415769791618,0.006489256037622442,0.014707783701230303,
1.2034485298912518,0.28363694085232644,0.042547580167800025,16.7,0.28363694085232644,0.006034032739731956,0.014182526722600008,
1.2176065613333564,0.27313230472549105,0.04097180923190914,16.7,0.27313230472549105,0.005595362342142247,0.013657269743969714,
1.231764592775461,0.2626276685986556,0.03939603829601826,16.7,0.2626276685986556,0.0051732448448533145,0.01313201276533942,
1.2459226242175656,0.2521230324718202,0.03782026736012738,16.7,0.2521230324718202,0.004767680247865159,0.012606755786709126,
1.2600806556596702,0.24161839634498483,0.036244496424236494,16.7,0.24161839634498483,0.004378668551177779,0.01208149880807883,
1.2742386871017748,0.23111376021814944,0.03466872548834561,16.7,0.23111376021814944,0.004006209754791177,0.011556241829448538,
1.2883967185438794,0.22060912409131406,0.03309295455245473,16.7,0.22060912409131406,0.003650303858705351,0.011030984850818243,
1.302554749985984,0.21010448796447864,0.031517183616563846,16.7,0.21010448796447864,0.003310950862920301,0.010505727872187948,
1.3167127814280886,0.19959985183764326,0.029941412680672963,16.7,0.19959985183764326,0.002988150767436028,0.009980470893557655,
1.3308708128701932,0.18909521571080787,0.028365641744782084,16.7,0.18909521571080787,0.0026819035722525325,0.009455213914927362,
1.3450288443122977,0.17859057958397245,0.026789870808891197,16.7,0.17859057958397245,0.0023922092773698118,0.008929956936297065,
1.3591868757544026,0.16808594345713693,0.025214099873000294,16.7,0.16808594345713693,0.0021190678827878655,0.008404699957666765,
1.3733449071965071,0.1575813073303015,0.023638328937109408,16.7,0.1575813073303015,0.0018624793885066986,0.007879442979036469,
1.3875029386386117,0.14707667120346612,0.022062558001218528,16.7,0.14707667120346612,0.0016224437945263092,0.007354186000406176,
1.4016609700807163,0.13657203507663077,0.02048678706532765,16.7,0.13657203507663077,0.0013989611008466967,0.006828929021775883,
1.415819001522821,0.12606739894979535,0.018911016129436763,16.7,0.12606739894979535,0.0011920313074678596,0.0063036720431455875,
1.4299770329649255,0.11556276282295996,0.017335245193545883,16.7,0.11556276282295996,0.0010016544143897999,0.0057784150645152944,
1.44413506440703,0.10505812669612455,0.015759474257654997,16.7,0.10505812669612455,0.000827830421612516,0.005253158085884999,
1.4582930958491347,0.09455349056928916,0.014183703321764116,16.7,0.09455349056928916,0.0006705593291360094,0.004727901107254706,
