frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract
0,5.653511546225572,20.645999999999997,3.259236620385745,1.927808882570773,0.02,0.020889922123668952,0.12737128355044458,-0.26263247261507394,0.08087277159628209,0.12907297439673693,0.27480214856796875,0.08431488123603763,0.3708520817596158,170.68594918852784,-107.11523966491393,-127.28624419921036,-170.68594918852784,-107.11523966491393,55.018299634489786,158.07841300386636,0.11220610429553372,0.322390241323727,5.3582942431745035,1.4327422549947932e-16,0.40298278067196686,0.6174479899180991,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
1,5.026802804762901,16.879600000000003,2.5766950424428487,2.438466797073037,0.02,0.07114157823808241,0.2296906320998711,-0.3945285472978471,0.22481672299975225,0.240455631309902,0.4540873633710774,0.17622860132512133,0.6426027285022669,162.79079252375698,-119.67606429166676,-141.10624485713512,-162.79079252375698,-119.67606429166676,68.51083395953586,183.0909452797271,0.1397232163063551,0.37340161070238487,5.667185696293777,1.0796120699956209e-16,0.5938382894184451,0.7461755176855023,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
2,4.398052485760458,13.471200000000003,1.9724233726607707,3.1855155410694915,0.02,0.25636394171776594,0.3866302639299171,-0.5616682224746702,0.6277031050968787,0.46390239447494497,0.8423077705245979,0.4270420753473109,1.2163227341040592,146.45273165480114,-138.17784657837785,-159.8336818333374,-146.45273165480114,-138.17784657837785,84.18586567031713,220.73001459915417,0.17169138425520872,0.4501639491552247,6.099450923966437,8.1968026841372e-17,0.7477009086809961,0.8449893238239109,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
3,4.082419300063286,11.899999999999999,1.699474065203633,3.6971351524724367,0.032,0.4903870630812275,0.43476678321476214,-0.5387904232045635,1.058560057481975,0.6553637367327733,1.18778976061978,0.6989160852404404,1.7154855661932469,131.55951696623765,-153.0246216370394,-174.72289551288924,-131.55951696623765,-153.0246216370394,92.806058758728,242.9299110286256,0.30283469689234305,0.7927026204581606,6.200741881648833,7.627598888842682e-17,0.8086760642445182,0.8831725783577882,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
4,3.7696831794607144,10.4354,1.4490688740302795,4.336015644104087,0.032,0.8247048367699861,0.29685654058913785,-0.1602981862462057,1.5842433560583535,0.8765054897046338,1.592332414958905,1.0988659293537706,2.291538304255843,109.7965883538102,-174.22231601466297,163.99395084027458,-109.7965883538102,-174.22231601466297,95.44932069025198,249.54296013664296,0.31145990344185465,0.814281607314687,5.791597953559955,5.248327338947616e-17,0.8585610505859478,0.9140486456288699,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
5,3.4559208929702296,9.0582,1.217886762397776,5.159088267622884,0.035,0.9943357786224414,-0.10630723337333367,0.6051703806013019,1.716133548395358,1.0000024342551317,1.8197102916357777,1.4941539294286532,2.607884610116194,83.89752782105973,160.57551780247735,138.66643191805207,-83.89752782105973,160.57551780247735,82.05118697303674,213.97950686803617,0.2928412397767113,0.7636943033942546,4.480963937479609,3.9561965838558415e-16,0.8987788523732766,0.9387191686341765,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
6,3.1407001299963366,7.7676,1.0058477978268834,6.246656125066137,0.035,0.8602147248904704,-0.44579287268842693,1.1396595121797723,1.3390469963701648,0.9688656554229733,1.7583715938873092,1.7481487732897962,2.5170972331006736,62.60525492926007,139.5989778459661,117.57225015106292,-62.60525492926007,139.5989778459661,58.45710009546714,151.870596384338,0.20863378455857506,0.5420271829270781,2.934712134943361,2.0875153640322744e-16,0.9302646093631562,0.9579018417124507,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
7,2.827884371298716,6.579000000000001,0.815459919282888,7.705081707394022,0.045,0.6814423433604914,-0.5799717450691657,1.3020622867891063,0.944668603015004,0.8948356789954294,1.6086531534798905,1.972694323093811,2.3156775048426126,49.59908073009399,125.96153139269518,103.90443283704519,-49.59908073009399,125.96153139269518,38.731388349357815,100.2300275203815,0.17772761092943073,0.4599278284039062,1.9919863082655132,9.361895356205247e-17,0.9538280855566397,0.9721852562946065,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
