outer_iteration,step_factor,formal_exact_objective,formal_exact_relative_decrease,reduced_objective,predicted_reduced_objective,trust_ratio,maximum_displacement_ratio,condition_number,condition_number_ratio,dipole_coefficient,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.0037189884074919364,0.016075603720349392,0.0024046568496902776,0.0024002499499291173,0.9798088755205832,0.266058948420931,253007.4645588285,1.000100627639627,7.680239003285628,2.900158477648171e-07,21.696790819102098,1.000098943433146,7.170938658345058,False,displacement_limit
1,0.5,0.0037241794150749963,0.014702230522423823,0.0025097105298761612,0.002507659537629301,0.9814975333708138,0.13299347555384167,252997.91472390434,1.0000628785719534,7.677883202942081,7.170352113966004e-08,21.695216935255118,1.0000263963184333,7.169530370372518,True,
1,0.25,0.0037456325978771315,0.009026410212162833,0.002563633071403068,0.002562654360858823,0.9824776063290978,0.0664834866584446,252988.50830032627,1.0000256963878598,7.676697114827567,1.7802958917120798e-08,21.694807366547483,1.0000075175250125,7.166650275576817,True,
1,0.125,0.0037610920586459437,0.004936335456049068,0.002590944017135788,0.0025904742798184416,0.98324456596508,0.0332397159620339,252985.20575693803,1.0000126419282962,7.67610196129425,4.437580093509102e-09,21.694695249073103,1.0000023495456276,7.164690784647515,True,
1,0.0625,0.0037700131708074697,0.0025760968814975147,0.0026046871781900396,0.0026044648661344653,0.9841706983374245,0.016616011682802908,252983.6071416567,1.0000063228414307,7.67580386432115,1.1033246392528552e-09,21.694662150496175,1.0000008238890414,7.163584183596603,True,
