row,case_name,coefficient,diagnostic_status,gate_role,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,reference_value,normalization_scale,station_local_index,active_station_index,solve_order_rank,x_m,x_from_bow_m,trapezoid_weight_m,inner_free_surface_y_min_m,inner_free_surface_y_max_m,inner_free_surface_panel_length_min_m,inner_free_surface_panel_length_max_m,selected_mode,selected_generalized_row,lever_arm_m,complex_force_density_real,complex_force_density_imag,station_weighted_force_real,station_weighted_force_imag,station_weighted_normalized_contribution,cumulative_body_integral_value,end_term_value,cumulative_with_end_term_value,body_potential_norm,body_potential_max_abs,control_potential_norm,control_potential_max_abs,control_normal_derivative_norm,control_normal_derivative_max_abs,body_potential_x_gradient_norm,pressure_norm,pressure_max_abs,inner_free_surface_normal_derivative_norm,inner_free_surface_normal_derivative_max_abs,outer_history_rhs_norm_before_solve,outer_history_rhs_max_abs_before_solve,free_surface_update_kind,free_surface_potential_norm_before_solve,free_surface_elevation_norm_before_solve,free_surface_potential_norm_after_update,free_surface_elevation_norm_after_update,free_surface_potential_growth_ratio,free_surface_elevation_growth_ratio,station_condition_number,station_residual,solver_status,station_count,body_panels_per_section,free_surface_inner_panels,free_surface_outer_panels,control_surface_radius_beams,history_steps,history_quadrature_count,history_k_max,include_end_term,end_station,end_term_scale,time_step_scale,free_surface_velocity_scale,history_rhs_scale,history_convolution_rule,history_potential_kernel_scale,history_normal_derivative_kernel_scale,pressure_gradient_scale,clip_inner_free_surface_to_waterline,two_zone_inner_free_surface,use_free_surface_marching,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,12,13,26,0.975,2.025,0.07500000000000007,-0.8679843749999999,0.8679843749999999,0.06403124999999998,0.0640312500000001,heave,pitch_moment,0.525,1405.7496400086127,-213.95865856578678,105.43122300064604,-16.04689939243402,0.03361786349213578,0.4852013504717462,0.0,0.4852013504717462,7.6001465085985815,2.8737382041515014,0.33607221107390745,0.12449460832962145,0.9751815036987079,0.6339509082136844,1.8632504321190604,28472.387429373463,10803.735496496132,2.6525320748284265,0.8520422804596165,0.07898051670921168,0.03699764495002983,advance_eq19_20,2.8465318640558896,0.2679952604680054,2.8522930658706174,0.23284703162706058,1.0020239372295376,0.8688475729773549,86.74002633334426,6.559196491241027e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,13,14,25,1.05,1.95,0.07500000000000001,-0.8681874999999999,0.8681874999999999,0.06362499999999982,0.0636250000000001,heave,pitch_moment,0.44999999999999996,1224.8813437053716,-197.02966944640787,91.86610077790289,-14.777225208480592,0.029292480420979313,0.5166565224283037,0.0,0.5166565224283037,7.459284555859031,2.8129535291157834,0.30801744644803003,0.11508636939302955,0.8785797870284687,0.5667559440201136,1.9464297139407019,27983.971715285938,10583.390715091384,2.54768466083732,0.8633292403346527,0.06950895751619404,0.03245040929713235,advance_eq19_20,2.7997370390534515,0.31424004423629454,2.831533515417363,0.26969217793832506,1.0113569509994629,0.8582361888147156,87.28477208365122,5.288744934642852e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,14,15,24,1.125,1.875,0.07499999999999996,-0.8683593749999999,0.8683593749999999,0.06328124999999996,0.06328125000000007,heave,pitch_moment,0.375,1029.5540099588425,-178.46965094712942,77.21655074691314,-13.3852238210347,0.02462131604342098,0.5436134206605039,0.0,0.5436134206605039,7.310087015493305,2.751069145151332,0.27711059729503235,0.10446901787419366,0.7754367921690113,0.4955821939638924,2.0699314341391397,27482.43968771772,10366.74469696006,2.438918449268958,0.8252375154463885,0.0598562718439061,0.027839283237174463,advance_eq19_20,2.730296947761078,0.36252542054088693,2.7866111306462127,0.31550252099766923,1.0206256623226693,0.8702907523752137,87.75164677623461,5.893324034713195e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,15,16,23,1.2,1.8,0.07499999999999996,-0.8684999999999999,0.8684999999999998,0.06299999999999994,0.06300000000000008,heave,pitch_moment,0.30000000000000004,824.3173856505317,-156.5903896635026,61.82380392378984,-11.744279224762689,0.01971317548750999,0.5657806664259695,0.0,0.5657806664259695,7.1497827425544,2.6867848387562456,0.24438789542869677,0.09302306726984544,0.6699170391360032,0.42336727842599275,2.233722024203527,26961.590558061067,10149.195147219281,2.3260550039328085,0.8396936938871309,0.050335581054713245,0.023315648099750792,advance_eq19_20,2.640024821908355,0.40917327460802233,2.7191787951667568,0.36344952011954906,1.0299822837276147,0.8882533212065831,88.13774872231025,4.3650988740447066e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,16,17,22,1.275,1.725,0.07499999999999996,-0.8686093749999999,0.8686093749999999,0.0627812499999999,0.06278125000000001,heave,pitch_moment,0.2250000000000001,613.8552989932999,-129.545046989655,46.039147424497465,-9.715878524224118,0.014680070375372448,0.5829772893574107,0.0,0.5829772893574107,6.975447574659573,2.618930319209833,0.21089605891471994,0.08113912719533196,0.565753172252858,0.3526999019614156,2.4373669112608605,26415.958213542504,9927.167272271148,2.216019795975164,0.7994825964400293,0.04121971428619117,0.01900894758058301,advance_eq19_20,2.5308924023619475,0.45209019627429387,2.631079515386963,0.40982803861109285,1.0395856864288329,0.9065183053924054,88.44064379627237,7.281674316881804e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,17,18,21,1.3499999999999999,1.6500000000000001,0.07500000000000007,-0.8686874999999998,0.8686875,0.0626249999999999,0.06262500000000004,heave,pitch_moment,0.15000000000000013,403.009049186159,-95.3637570302377,30.225678688961953,-7.1522817772678335,0.009637778176171343,0.5951362136331826,0.0,0.5951362136331826,6.784277494772295,2.5464928742185227,0.17764828165341448,0.06919957213490092,0.4661306721985478,0.2857391362910264,2.6758779020610217,25839.862047343173,9697.530092672647,2.1177845689519716,0.7818818774588031,0.03273143871391871,0.015022692029026709,advance_eq19_20,2.405010280211306,0.49002864558650655,2.5243056173021268,0.45249529843308584,1.0496028387372796,0.923405810065455,88.65840109908919,6.141060225003119e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,18,19,20,1.425,1.575,0.07500000000000007,-0.8687343749999998,0.868734375,0.06253124999999993,0.06253125000000004,heave,pitch_moment,0.07499999999999996,196.74169868347576,-52.41033207345304,14.755627401260694,-3.9307749055089816,0.004704988271959632,0.6023075968572481,0.0,0.6023075968572481,6.5740688368106275,2.4687156928098624,0.14557270423555257,0.057558427856874254,0.37360746127710787,0.22416391476639635,2.937921087751443,25226.933565447544,9457.353718039883,2.026843707231544,0.7510414634064988,0.025028313504272044,0.011428816734249746,advance_eq19_20,2.264613234602628,0.5222336947928354,2.40096283168237,0.4902074180774878,1.060208778698437,0.9386744343869805,88.78962105356729,6.115768226027262e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,19,20,19,1.5,1.5,0.07499999999999996,-0.8687499999999999,0.8687499999999999,0.062499999999999944,0.06250000000000003,heave,pitch_moment,0.0,0.0,0.0,0.0,0.0,0.0,0.6046600909932279,0.0,0.6046600909932279,6.343708598026748,2.385207150154067,0.11546201673408926,0.046522063482615665,0.29008361674549943,0.16915979626917976,3.1874650561968556,24557.65502209256,9200.350756205573,1.927980655503005,0.6679429059928715,0.018203973874660412,0.008268778040002266,advance_eq19_20,2.1120630123684094,0.5480931671032144,2.2632445371961665,0.5222625891250473,1.071580025757956,0.9528719211832414,88.83345571237246,5.204195649854244e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,20,21,18,1.575,1.425,0.07499999999999996,-0.8687343749999998,0.868734375,0.06253124999999993,0.06253125000000004,heave,pitch_moment,-0.07499999999999996,-182.60096129393403,59.93667200401307,-13.695072097045044,4.495250400300978,-0.0043668189666224095,0.6024766815099167,0.0,0.6024766815099167,6.096349163106797,2.2968687166859794,0.08782751401925158,0.03630083227841202,0.21669604737866782,0.12137708170703941,3.3906303382817207,23820.480057337543,8923.234268479766,1.825497132187739,0.6566278056205979,0.012313944642736796,0.00556438970626549,advance_eq19_20,1.9504264475701996,0.5670989795424967,2.1139758262813033,0.5481565844159311,1.0838531383302612,0.9665977266581448,88.78962105356736,5.564623093358603e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,21,22,17,1.65,1.35,0.07499999999999996,-0.8686874999999998,0.8686875,0.0626249999999999,0.06262500000000004,heave,pitch_moment,-0.1499999999999999,-347.256202530916,124.55828090543883,-26.044215189818686,9.341871067907906,-0.008304474197418431,0.5961410349278963,0.0,0.5961410349278963,5.835866916271066,2.204840310608166,0.0630411223333384,0.027044671153057684,0.1540699979214601,0.08105574186123052,3.560551678128113,23033.86145850166,8631.405631757167,1.733536711737453,0.5705686684065386,0.007381590294744956,0.003320876048512951,advance_eq19_20,1.782953632089212,0.5789119552640902,1.956219451165692,0.5674346749711228,1.097179094261387,0.9801743940704564,88.65840109908919,4.792714570869194e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,22,23,16,1.7249999999999999,1.2750000000000001,0.07499999999999996,-0.8686093749999999,0.8686093749999999,0.0627812499999999,0.06278125000000001,heave,pitch_moment,-0.22499999999999987,-490.84619793531556,191.89978700934628,-36.813464845148644,14.392484025700963,-0.01173836365181084,0.5861196160032818,0.0,0.5861196160032818,5.563425117761316,2.109471608216285,0.04151201754701327,0.018884943662985036,0.10265803325263691,0.048499115001330306,3.713720713459698,22212.728004923,8328.930163534633,1.66062898108713,0.5102458461243956,0.0033931754651096192,0.0015257191808586063,advance_eq19_20,1.612385999555488,0.5832617355154797,1.7926400192992942,0.5797339194927296,1.111793342160934,0.9939515730109875,88.44064379627237,5.461756437327985e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,23,24,15,1.7999999999999998,1.2000000000000002,0.07500000000000007,-0.8684999999999999,0.8684999999999998,0.06299999999999994,0.06300000000000008,heave,pitch_moment,-0.2999999999999998,-610.937045604491,259.63055613312855,-45.82027842033687,19.47229170998466,-0.014610281672414072,0.5729452933411693,0.0,0.5729452933411693,5.280452471282307,2.0112079188714693,0.023729202366009023,0.011901033465070633,0.06303821955257931,0.0340707680675766,3.846353051592659,21359.083162074894,8016.27103085442,1.615098717319294,0.46303626442937285,0.0003078636586291174,0.000151697630003681,advance_eq19_20,1.4414342288448858,0.580017128188938,1.6259011987744498,0.5848075046111759,1.127974600740118,1.0082590257932478,88.13774872231025,6.589973068416587e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,24,25,14,1.875,1.125,0.07500000000000007,-0.8683593749999999,0.8683593749999999,0.06328124999999996,0.06328125000000007,heave,pitch_moment,-0.375,-705.8538722811709,325.1070037515527,-52.93904042108786,24.383025281366475,-0.01688017442679086,0.5572000652915667,0.0,0.5572000652915667,4.988686520118172,1.910599862796513,0.01131288257517858,0.006121971922181593,0.03722089760192685,0.021824265957420215,3.954333999997668,20474.7676357007,7693.904624399153,1.6027081294357957,0.5236952497736316,0.0019626802598627165,0.0008398448235564717,advance_eq19_20,1.2727289719614807,0.5692090518087257,1.4586281179660407,0.5825524703008391,1.1460634197067576,1.0234420349601139,87.75164677623461,5.801174573818786e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,25,26,13,1.95,1.05,0.07499999999999996,-0.8681874999999999,0.8681874999999999,0.0636249999999999,0.06362500000000004,heave,pitch_moment,-0.44999999999999996,-774.7347649134771,385.49608754010063,-58.105107368510744,28.91220656550753,-0.018527429656189396,0.5394962632500767,0.0,0.5394962632500767,4.690182214039732,1.808306005381642,0.010580622581806504,0.006072414434397374,0.029411726083435598,0.011797703312324602,4.033762141647688,19561.7946764079,7362.372708036159,1.6253086815030309,0.582757056861426,0.003489910654917301,0.0014956586265689915,advance_eq19_20,1.108760874288887,0.5510474873623776,1.293358073076208,0.5730346250086232,1.1664896399827545,1.0399006222703027,87.28477208365148,3.6247231627858164e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,26,27,12,2.025,0.9750000000000001,0.07500000000000007,-0.8679843749999999,0.8679843749999999,0.06403124999999998,0.0640312500000001,heave,pitch_moment,-0.5249999999999999,-817.5528135390126,437.9655821931776,-61.316461015426,32.84741866448835,-0.019551403821094115,0.520456846511435,0.0,0.520456846511435,4.387275153092307,1.7050868907755352,0.01681798137423001,0.008347114617070706,0.03426898607887495,0.019134201006453917,4.081580638470143,18622.8364961132,7022.337622204864,1.681130704227919,0.6525333950789713,0.004384540780714257,0.0018673530060446305,advance_eq19_20,0.9518119904121464,0.5259340437049801,1.1324812140286542,0.5565020876031839,1.1898160828361448,1.0581214398726977,86.74002633334426,4.749782898528794e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,27,28,11,2.1,0.8999999999999999,0.07499999999999996,-0.8677499999999999,0.8677499999999999,0.06449999999999989,0.06450000000000003,heave,pitch_moment,-0.6000000000000001,-835.0966549875312,479.9070173716482,-62.632249124064806,35.993026302873595,-0.01997095681272093,0.5006956661945273,0.0,0.5006956661945273,4.082500259982379,1.6017928244602,0.022008479298446158,0.009792195689798295,0.04013206750198094,0.023684961215737314,4.096121268697459,17661.72445857077,6674.58152257087,1.7654826865977538,0.7096067337733996,0.004756487558606993,0.0020084694401284013,advance_eq19_20,0.8038793834405017,0.494476485332791,0.9781724997276459,0.5333893996489705,1.216815009661265,1.0786951765562531,86.12073569235677,5.834460613113534e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hpm1p0_hc1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,28,29,10,2.175,0.8250000000000002,0.07499999999999996,-0.8674843749999999,0.8674843749999999,0.06503124999999987,0.0650312500000001,heave,pitch_moment,-0.6749999999999998,-828.9074816125171,509.12137967486046,-62.168061120938745,38.18410347561451,-0.019822945545473432,0.4807987150154302,0.0,0.4807987150154302,3.7784831174499964,1.4993542236996964,0.025068352424321046,0.010488809020609623,0.04307145617949643,0.02506388850321142,4.077290672833497,16683.659711528802,6319.824893318521,1.8703046419924205,0.8048686826895648,0.004717847564541935,0.0019721078440595595,advance_eq19_20,0.6665904628763464,0.4575038757980576,0.8323138861376054,0.5043216022657382,1.248613552834465,1.1023329614115573,85.43060038090854,6.514601945104686e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,-1.0,1.0,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
