stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.005798398922124505,2.640697119897354e-07,2.640697119897354e-07,253393.3532017062,7.852925541624158
candidate_factor_1,320,0.005295218800525702,1.8867055246097245e-07,1.8867055246097245e-07,253419.78457956345,7.860279547630827
candidate_factor_0.75,320,0.005346212077474084,1.0571038839688644e-07,1.0571038839688644e-07,253412.86486465743,7.858613429683208
candidate_factor_0.5,320,0.0054470902967848804,4.683855224528248e-08,4.683855224528248e-08,253405.94576573293,7.856936342929005
candidate_factor_0.25,320,0.005597816607208691,1.1704863432734188e-08,1.1704863432734188e-08,253399.4873021253,7.855248275116867
candidate_factor_0.125,320,0.005691872580879061,2.9467472473492496e-09,2.9467472473492496e-09,253396.42062023922,7.854400123933094
