panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
320,0,-0.022127644895711132,2.640697119897354e-07,1.1933282011419716e-05
320,1,-0.04780618266898962,2.640697119897354e-07,5.5234112155869185e-06
320,2,-0.06965072153200419,2.640697119897354e-07,3.791120301008218e-06
320,3,-0.0850624494075639,2.640697119897354e-07,3.1042648998217222e-06
320,4,-0.09547235319743898,2.640697119897354e-07,2.765771064936652e-06
320,5,-0.10261881266150703,2.640697119897354e-07,2.5732077298282036e-06
320,6,-0.10769651380940223,2.640697119897354e-07,2.451889116630235e-06
320,7,-0.11144552168827881,2.640697119897354e-07,2.3694179061832688e-06
320,8,-0.11431340143638394,2.640697119897354e-07,2.309978354327073e-06
320,9,-0.11657937878606527,2.640697119897354e-07,2.2651196406462936e-06
320,10,-0.11841408818339309,2.640697119897354e-07,2.22999258116008e-06
320,11,-0.11994326636338079,2.640697119897354e-07,2.201649650092673e-06
320,12,-0.12123205726300353,2.640697119897354e-07,2.1782121959151027e-06
320,13,-0.12234026399906298,2.640697119897354e-07,2.158434384388249e-06
320,14,-0.5621170965400458,2.640697119897354e-07,2.1414617973623005e-06
320,15,-0.4147700003585919,2.640697119897354e-07,2.126691327481079e-06
