frequency,source_x_m,target_x_m,newly_exposed_count,old_free_edge_band_count,target_count,max_state_replay_error,max_newly_exposed_phi,max_newly_exposed_eta
3,2.57812284375,2.5687478625000004,0,2,128,0.0,0.0,0.0
3,2.5687478625000004,2.5593728812500003,0,2,128,0.0,0.0,0.0
3,2.5593728812500003,2.5499979,0,2,128,0.0,0.0,0.0
3,2.5499979,2.54062291875,0,2,128,0.0,0.0,0.0
3,2.54062291875,2.5312479375000003,0,2,128,0.0,0.0,0.0
3,2.5312479375000003,2.52187295625,0,2,128,0.0,0.0,0.0
3,2.52187295625,2.512497975,0,2,128,0.0,0.0,0.0
3,2.512497975,2.5031229937500004,0,2,128,0.0,0.0,0.0
3,2.5031229937500004,2.4937480125,0,2,128,0.0,0.0,0.0
3,2.4937480125,2.48437303125,0,2,128,0.0,0.0,0.0
3,2.48437303125,2.4749980500000004,0,2,128,0.0,0.0,0.0
3,2.4749980500000004,2.4656230687500003,0,2,128,0.0,0.0,0.0
3,2.4656230687500003,2.4562480875,0,2,128,0.0,0.0,0.0
3,2.4562480875,2.44687310625,0,2,128,0.0,0.0,0.0
3,2.44687310625,2.4374981250000003,0,2,128,0.0,0.0,0.0
3,2.4374981250000003,2.42812314375,0,2,128,0.0,0.0,0.0
3,2.42812314375,2.4187481625,0,2,128,0.0,0.0,0.0
3,2.4187481625,2.4093731812500003,0,2,128,0.0,0.0,0.0
3,2.4093731812500003,2.3999982,0,2,128,0.0,0.0,0.0
3,2.3999982,2.39062321875,0,2,128,0.0,0.0,0.0
3,2.39062321875,2.3812482375000004,0,2,128,0.0,0.0,0.0
3,2.3812482375000004,2.3718732562500002,0,2,128,0.0,0.0,0.0
3,2.3718732562500002,2.362498275,0,2,128,0.0,0.0,0.0
3,2.362498275,2.3531232937500004,0,2,128,0.0,0.0,0.0
3,2.3531232937500004,2.3437483125000003,0,2,128,0.0,0.0,0.0
3,2.3437483125000003,2.33437333125,0,2,128,0.0,0.0,0.0
3,2.33437333125,2.32499835,0,2,128,0.0,0.0,0.0
3,2.32499835,2.3156233687500003,0,2,128,0.0,0.0,0.0
3,2.3156233687500003,2.3062483875,0,2,128,0.0,0.0,0.0
3,2.3062483875,2.29687340625,0,2,128,0.0,0.0,0.0
3,2.29687340625,2.2874984250000003,0,2,128,0.0,0.0,0.0
3,2.2874984250000003,2.27812344375,0,2,128,0.0,0.0,0.0
3,2.27812344375,2.2687484625,0,2,128,0.0,0.0,0.0
3,2.2687484625,2.2593734812500004,0,2,128,0.0,0.0,0.0
3,2.2593734812500004,2.2499985000000002,0,2,128,0.0,0.0,0.0
3,2.2499985000000002,2.24062351875,0,2,128,0.0,0.0,0.0
3,2.24062351875,2.2312485375,0,2,128,0.0,0.0,0.0
3,2.2312485375,2.2218735562500003,0,2,128,0.0,0.0,0.0
3,2.2218735562500003,2.212498575,0,2,128,0.0,0.0,0.0
3,2.212498575,2.20312359375,0,2,128,0.0,0.0,0.0
3,2.20312359375,2.1937486125000003,0,2,128,0.0,0.0,0.0
3,2.1937486125000003,2.18437363125,0,2,128,0.0,0.0,0.0
3,2.18437363125,2.17499865,0,2,128,0.0,0.0,0.0
3,2.17499865,2.1656236687500003,0,2,128,0.0,0.0,0.0
3,2.1656236687500003,2.1562486875,0,2,128,0.0,0.0,0.0
3,2.1562486875,2.14687370625,0,2,128,0.0,0.0,0.0
3,2.14687370625,2.1374987250000004,0,2,128,0.0,0.0,0.0
3,2.1374987250000004,2.1281237437500002,0,2,128,0.0,0.0,0.0
3,2.1281237437500002,2.1187487625,0,2,128,0.0,0.0,0.0
3,2.1187487625,2.10937378125,0,2,128,0.0,0.0,0.0
3,2.10937378125,2.0999988000000003,0,2,128,0.0,0.0,0.0
3,2.0999988000000003,2.09062381875,0,2,128,0.0,0.0,0.0
3,2.09062381875,2.0812488375,0,2,128,0.0,0.0,0.0
3,2.0812488375,2.0718738562500003,0,2,128,0.0,0.0,0.0
3,2.0718738562500003,2.062498875,0,2,128,0.0,0.0,0.0
3,2.062498875,2.05312389375,0,2,128,0.0,0.0,0.0
3,2.05312389375,2.0437489125000003,0,2,128,0.0,0.0,0.0
3,2.0437489125000003,2.03437393125,0,2,128,0.0,0.0,0.0
3,2.03437393125,2.02499895,0,2,128,0.0,0.0,0.0
3,2.02499895,2.01562396875,0,2,128,0.0,0.0,0.0
3,2.01562396875,2.0062489875000002,0,2,128,0.0,0.0,0.0
3,2.0062489875000002,1.99687400625,0,2,128,0.0,0.0,0.0
3,1.99687400625,1.9874990250000002,0,2,128,0.0,0.0,0.0
3,1.9874990250000002,1.97812404375,0,2,128,0.0,0.0,0.0
3,1.97812404375,1.9687490625000001,0,2,128,0.0,0.0,0.0
3,1.9687490625000001,1.9593740812500002,0,2,128,0.0,0.0,0.0
3,1.9593740812500002,1.9499991,0,2,128,0.0,0.0,0.0
3,1.9499991,1.9406241187500002,0,2,128,0.0,0.0,0.0
3,1.9406241187500002,1.9312491375,0,2,128,0.0,0.0,0.0
3,1.9312491375,1.9218741562500001,0,2,128,0.0,0.0,0.0
3,1.9218741562500001,1.9124991750000002,0,2,128,0.0,0.0,0.0
3,1.9124991750000002,1.90312419375,0,2,128,0.0,0.0,0.0
3,1.90312419375,1.8937492125000002,0,2,128,0.0,0.0,0.0
3,1.8937492125000002,1.8843742312500003,0,2,128,0.0,0.0,0.0
3,1.8843742312500003,1.8749992500000001,0,2,128,0.0,0.0,0.0
3,1.8749992500000001,1.8656242687500002,0,2,128,0.0,0.0,0.0
3,1.8656242687500002,1.8562492875,0,2,128,0.0,0.0,0.0
3,1.8562492875,1.8468743062500002,0,2,128,0.0,0.0,0.0
3,1.8468743062500002,1.8374993250000002,0,2,128,0.0,0.0,0.0
3,1.8374993250000002,1.82812434375,0,2,128,0.0,0.0,0.0
3,1.82812434375,1.8187493625000002,0,2,128,0.0,0.0,0.0
3,1.8187493625000002,1.80937438125,0,2,128,0.0,0.0,0.0
3,1.80937438125,1.7999994000000001,0,2,128,0.0,0.0,0.0
3,1.7999994000000001,1.7906244187500002,0,2,128,0.0,0.0,0.0
3,1.7906244187500002,1.7812494375,0,2,128,0.0,0.0,0.0
3,1.7812494375,1.7718744562500002,0,2,128,0.0,0.0,0.0
3,1.7718744562500002,1.762499475,0,2,128,0.0,0.0,0.0
3,1.762499475,1.7531244937500001,0,2,128,0.0,0.0,0.0
3,1.7531244937500001,1.7437495125000002,0,2,128,0.0,0.0,0.0
3,1.7437495125000002,1.73437453125,0,2,128,0.0,0.0,0.0
3,1.73437453125,1.7249995500000002,0,2,128,0.0,0.0,0.0
3,1.7249995500000002,1.71562456875,0,2,128,0.0,0.0,0.0
3,1.71562456875,1.7062495875,0,2,128,0.0,0.0,0.0
3,1.7062495875,1.6968746062500002,0,2,128,0.0,0.0,0.0
3,1.6968746062500002,1.687499625,0,2,128,0.0,0.0,0.0
3,1.687499625,1.6781246437500001,0,2,128,0.0,0.0,0.0
3,1.6781246437500001,1.6687496625000002,0,2,128,0.0,0.0,0.0
3,1.6687496625000002,1.65937468125,0,2,128,0.0,0.0,0.0
3,1.65937468125,1.6499997000000002,0,2,128,0.0,0.0,0.0
3,1.6499997000000002,1.64062471875,0,2,128,0.0,0.0,0.0
3,1.64062471875,1.6312497375000001,0,2,128,0.0,0.0,0.0
3,1.6312497375000001,1.6218747562500002,0,2,128,0.0,0.0,0.0
3,1.6218747562500002,1.612499775,0,2,128,0.0,0.0,0.0
3,1.612499775,1.6031247937500002,0,2,128,0.0,0.0,0.0
3,1.6031247937500002,1.5937498125,0,2,128,0.0,0.0,0.0
3,1.5937498125,1.5843748312500001,0,2,128,0.0,0.0,0.0
3,1.5843748312500001,1.5749998500000002,0,2,128,0.0,0.0,0.0
3,1.5749998500000002,1.56562486875,0,2,128,0.0,0.0,0.0
3,1.56562486875,1.5562498875000002,0,2,128,0.0,0.0,0.0
3,1.5562498875000002,1.54687490625,0,2,128,0.0,0.0,0.0
3,1.54687490625,1.537499925,0,2,128,0.0,0.0,0.0
3,1.537499925,1.5281249437500002,0,2,128,0.0,0.0,0.0
3,1.5281249437500002,1.5187499625,0,2,128,0.0,0.0,0.0
3,1.5187499625,1.5093749812500001,0,2,128,0.0,0.0,0.0
3,1.5093749812500001,1.5,0,2,128,0.0,0.0,0.0
3,1.5,1.49062501875,0,2,128,0.0,0.0,0.0
3,1.49062501875,1.4812500375000002,0,2,128,0.0,0.0,0.0
3,1.4812500375000002,1.47187505625,0,2,128,0.0,0.0,0.0
3,1.47187505625,1.4625000750000001,0,2,128,0.0,0.0,0.0
3,1.4625000750000001,1.4531250937500002,0,2,128,0.0,0.0,0.0
3,1.4531250937500002,1.4437501125,0,2,128,0.0,0.0,0.0
3,1.4437501125,1.4343751312500002,0,2,128,0.0,0.0,0.0
3,1.4343751312500002,1.42500015,0,2,128,0.0,0.0,0.0
3,1.42500015,1.41562516875,0,2,128,0.0,0.0,0.0
3,1.41562516875,1.4062501875000002,0,2,128,0.0,0.0,0.0
3,1.4062501875000002,1.39687520625,0,2,128,0.0,0.0,0.0
3,1.39687520625,1.3875002250000001,0,2,128,0.0,0.0,0.0
3,1.3875002250000001,1.37812524375,0,2,128,0.0,0.0,0.0
3,1.37812524375,1.3687502625,0,2,128,0.0,0.0,0.0
3,1.3687502625,1.3593752812500002,0,2,128,0.0,0.0,0.0
3,1.3593752812500002,1.3500003,0,2,128,0.0,0.0,0.0
3,1.3500003,1.3406253187500001,0,2,128,0.0,0.0,0.0
3,1.3406253187500001,1.3312503375,0,2,128,0.0,0.0,0.0
3,1.3312503375,1.32187535625,0,2,128,0.0,0.0,0.0
3,1.32187535625,1.3125003750000002,0,2,128,0.0,0.0,0.0
3,1.3125003750000002,1.30312539375,0,2,128,0.0,0.0,0.0
3,1.30312539375,1.2937504125000001,0,2,128,0.0,0.0,0.0
3,1.2937504125000001,1.2843754312500002,0,2,128,0.0,0.0,0.0
3,1.2843754312500002,1.27500045,0,2,128,0.0,0.0,0.0
3,1.27500045,1.2656254687500001,0,2,128,0.0,0.0,0.0
3,1.2656254687500001,1.2562504875,0,2,128,0.0,0.0,0.0
3,1.2562504875,1.24687550625,0,2,128,0.0,0.0,0.0
3,1.24687550625,1.2375005250000002,0,2,128,0.0,0.0,0.0
3,1.2375005250000002,1.22812554375,0,2,128,0.0,0.0,0.0
3,1.22812554375,1.2187505625000001,0,2,128,0.0,0.0,0.0
3,1.2187505625000001,1.20937558125,0,2,128,0.0,0.0,0.0
3,1.20937558125,1.2000006,0,2,128,0.0,0.0,0.0
3,1.2000006,1.1906256187500002,0,2,128,0.0,0.0,0.0
3,1.1906256187500002,1.1812506375,0,2,128,0.0,0.0,0.0
3,1.1812506375,1.1718756562500001,0,2,128,0.0,0.0,0.0
3,1.1718756562500001,1.162500675,0,2,128,0.0,0.0,0.0
3,1.162500675,1.15312569375,0,2,128,0.0,0.0,0.0
3,1.15312569375,1.1437507125000002,0,2,128,0.0,0.0,0.0
3,1.1437507125000002,1.13437573125,0,2,128,0.0,0.0,0.0
3,1.13437573125,1.12500075,0,2,128,0.0,0.0,0.0
3,1.12500075,1.11562576875,0,2,128,0.0,0.0,0.0
3,1.11562576875,1.1062507875,0,2,128,0.0,0.0,0.0
3,1.1062507875,1.0968758062500001,0,2,128,0.0,0.0,0.0
3,1.0968758062500001,1.087500825,0,2,128,0.0,0.0,0.0
3,1.087500825,1.07812584375,0,2,128,0.0,0.0,0.0
3,1.07812584375,1.0687508625000002,0,2,128,0.0,0.0,0.0
3,1.0687508625000002,1.05937588125,0,2,128,0.0,0.0,0.0
3,1.05937588125,1.0500009000000001,0,2,128,0.0,0.0,0.0
3,1.0500009000000001,1.04062591875,0,2,128,0.0,0.0,0.0
3,1.04062591875,1.0312509375,0,2,128,0.0,0.0,0.0
3,1.0312509375,1.0218759562500002,0,2,128,0.0,0.0,0.0
3,1.0218759562500002,1.012500975,0,2,128,0.0,0.0,0.0
3,1.012500975,1.0031259937500001,0,2,128,0.0,0.0,0.0
3,1.0031259937500001,0.9937510125000001,0,2,128,0.0,0.0,0.0
3,0.9937510125000001,0.9843760312500001,0,2,128,0.0,0.0,0.0
3,0.9843760312500001,0.97500105,0,2,128,0.0,0.0,0.0
3,0.97500105,0.96562606875,0,2,128,0.0,0.0,0.0
3,0.96562606875,0.9562510875000001,0,2,128,0.0,0.0,0.0
3,0.9562510875000001,0.9468761062500001,0,2,128,0.0,0.0,0.0
3,0.9468761062500001,0.937501125,0,2,128,0.0,0.0,0.0
3,0.937501125,0.92812614375,0,2,128,0.0,0.0,0.0
3,0.92812614375,0.9187511625000001,0,2,128,0.0,0.0,0.0
3,0.9187511625000001,0.9093761812500001,0,2,128,0.0,0.0,0.0
3,0.9093761812500001,0.9000012000000001,0,2,128,0.0,0.0,0.0
3,0.9000012000000001,0.89062621875,0,2,128,0.0,0.0,0.0
3,0.89062621875,0.8812512375,0,2,128,0.0,0.0,0.0
3,0.8812512375,0.8718762562500001,0,2,128,0.0,0.0,0.0
3,0.8718762562500001,0.8625012750000001,0,2,128,0.0,0.0,0.0
3,0.8625012750000001,0.85312629375,0,2,128,0.0,0.0,0.0
3,0.85312629375,0.8437513125,0,2,128,0.0,0.0,0.0
3,0.8437513125,0.8343763312500001,0,2,128,0.0,0.0,0.0
3,0.8343763312500001,0.8250013500000001,0,2,128,0.0,0.0,0.0
3,0.8250013500000001,0.81562636875,0,2,128,0.0,0.0,0.0
3,0.81562636875,0.8062513875,2,0,128,0.0,0.29337478753210666,0.12081335406922122
3,0.8062513875,0.79687640625,2,0,128,0.0,0.29258508067031286,0.1201649725124427
3,0.79687640625,0.7875014250000001,2,0,128,0.0,0.29174786259272967,0.11949796714232376
3,0.7875014250000001,0.7781264437500001,2,0,128,0.0,0.29086160718982407,0.11881270264808433
3,0.7781264437500001,0.7687514625,2,0,128,0.0,0.2899249114323767,0.11810942381052014
3,0.7687514625,0.75937648125,2,0,128,0.0,0.28893645470610213,0.11738840971162712
3,0.75937648125,0.7500015,2,0,128,0.0,0.28789499103780275,0.11664988728851891
3,0.7500015,0.7406265187500001,2,0,128,0.0,0.28679934718528216,0.11589419963872878
3,0.7406265187500001,0.7312515375,2,0,128,0.0,0.2856484299171765,0.11512169089706538
3,0.7312515375,0.72187655625,2,0,128,0.0,0.2844412344141524,0.11433286089163074
3,0.72187655625,0.712501575,2,0,128,0.0,0.28317686273469145,0.11352813479612905
3,0.712501575,0.7031265937500001,2,0,128,0.0,0.28185452751531104,0.11270791566593599
3,0.7031265937500001,0.6937516125000001,2,0,128,0.0,0.28047355714495076,0.11187256262500035
3,0.6937516125000001,0.68437663125,2,0,128,0.0,0.2790333993785069,0.11102237064490857
3,0.68437663125,0.67500165,2,0,128,0.0,0.27753362213616994,0.11015755788554078
3,0.67500165,0.66562666875,2,0,128,0.0,0.2759739107565831,0.10927845691150875
3,0.66562666875,0.6562516875000001,2,0,128,0.0,0.27435406551310565,0.10838546377255677
3,0.6562516875000001,0.64687670625,2,0,128,0.0,0.27267400342076187,0.10747882703810183
3,0.64687670625,0.637501725,2,0,128,0.0,0.2709337576038398,0.10655877326434558
3,0.637501725,0.62812674375,2,0,128,0.0,0.26913347643297486,0.10562548799637833
3,0.62812674375,0.6187517625000001,2,0,128,0.0,0.2672734228119047,0.10467932078943547
3,0.6187517625000001,0.60937678125,2,0,128,0.0,0.2653539734644217,0.10372056157521767
3,0.60937678125,0.6000018,2,0,128,0.0,0.2633756182223721,0.10274954241011983
3,0.6000018,0.59062681875,2,0,128,0.0,0.2613389613703934,0.10176675165887751
3,0.59062681875,0.5812518375,2,0,128,0.0,0.25924568352149086,0.10077041304389782
3,0.5812518375,0.5718768562500001,2,0,128,0.0,0.2570974425326638,0.09976056203630902
3,0.5718768562500001,0.562501875,2,0,128,0.0,0.2548954174434663,0.09873867954969315
3,0.562501875,0.55312689375,2,0,128,0.0,0.25264039655892173,0.09770648509864746
3,0.55312689375,0.5437519125,2,0,128,0.0,0.250332959210589,0.09666547875519363
3,0.5437519125,0.5343769312500001,2,0,128,0.0,0.24797366826380973,0.09561656624131502
3,0.5343769312500001,0.52500195,2,0,128,0.0,0.2455632315863258,0.09456008207260926
3,0.52500195,0.51562696875,2,0,128,0.0,0.24310261312350953,0.09349567418223668
3,0.51562696875,0.5062519875,2,0,128,0.0,0.24059308202814897,0.09242255125874207
3,0.5062519875,0.49687700625000003,2,0,128,0.0,0.23803620702171002,0.09133970329728014
3,0.49687700625000003,0.487502025,2,0,128,0.0,0.23543380874917044,0.09024622584831732
3,0.487502025,0.47812704375000004,2,0,128,0.0,0.2327878896585997,0.08914150638280675
3,0.47812704375000004,0.4687520625,2,0,128,0.0,0.23010055890225656,0.0880253118596474
3,0.4687520625,0.45937708125000004,2,0,128,0.0,0.22737396776779628,0.0868978141500076
3,0.45937708125000004,0.4500021,2,0,128,0.0,0.2246102639570005,0.08575958516432053
3,0.4500021,0.44062711875,2,0,128,0.0,0.2218115754586079,0.08461155525648549
3,0.44062711875,0.4312521375,2,0,128,0.0,0.2189799978261513,0.08345456887848957
3,0.4312521375,0.42187715625,2,0,128,0.0,0.21611760162437493,0.08228941185528084
3,0.42187715625,0.412502175,2,0,128,0.0,0.21322644820338382,0.08111679866907456
3,0.412502175,0.40312719375,2,0,128,0.0,0.2103086095000814,0.0799371735620686
3,0.40312719375,0.39375221250000003,2,0,128,0.0,0.20736618388623973,0.07875076085558685
3,0.39375221250000003,0.38437723125,2,0,128,0.0,0.20440130568156376,0.07755762514366145
3,0.38437723125,0.37500225,2,0,128,0.0,0.20141614718778758,0.07635780049013213
3,0.37500225,0.36562726875,2,0,128,0.0,0.19841295532845266,0.07515126703051084
3,0.36562726875,0.3562522875,2,0,128,0.0,0.19539401094914102,0.0739380076025189
3,0.3562522875,0.34687730625,2,0,128,0.0,0.19236158554190683,0.07271814041610998
3,0.34687730625,0.337502325,2,0,128,0.0,0.18931792275969855,0.07149200961967861
3,0.337502325,0.32812734375,2,0,128,0.0,0.18626522730035985,0.07026007496081203
3,0.32812734375,0.3187523625,2,0,128,0.0,0.18320565910708397,0.06902297877521466
3,0.3187523625,0.30937738125,2,0,128,0.0,0.18014133307675537,0.06778135772394711
3,0.30937738125,0.3000024,2,0,128,0.0,0.17707432112303642,0.06653586665145389
3,0.3000024,0.29062741875,2,0,128,0.0,0.17400665539589372,0.06528717197450214
3,0.29062741875,0.2812524375,2,0,128,0.0,0.17094033692089425,0.06403596346986448
3,0.2812524375,0.27187745625,2,0,128,0.0,0.16787733445278558,0.06278278546639464
3,0.27187745625,0.262502475,2,0,128,0.0,0.16481958203714803,0.06152815226160103
3,0.262502475,0.25312749375,2,0,128,0.0,0.1617689776489788,0.060272543532204466
3,0.25312749375,0.24375251250000002,2,0,128,0.0,0.15872738100354408,0.05901645408622505
3,0.24375251250000002,0.23437753125000002,2,0,128,0.0,0.1556966126811887,0.057760430372194305
3,0.23437753125000002,0.22500255000000002,2,0,128,0.0,0.15267845272789363,0.056504980946800044
3,0.22500255000000002,0.21562756875000003,2,0,128,0.0,0.1496746404178576,0.05525062767730139
3,0.21562756875000003,0.20625258750000003,2,0,128,0.0,0.14668687567910205,0.05399794064502098
3,0.20625258750000003,0.19687760625000003,2,0,128,0.0,0.14371682252640758,0.05274749323656611
3,0.19687760625000003,0.187502625,2,0,128,0.0,0.140766114267859,0.051499864806130675
3,0.187502625,0.17812764375,2,0,128,0.0,0.13783636091680931,0.050255614560347966
3,0.17812764375,0.1687526625,2,0,128,0.0,0.13492915895211222,0.049015236421819354
3,0.1687526625,0.15937768125000001,2,0,128,0.0,0.13204610255336383,0.0477791573659202
3,0.15937768125000001,0.15000270000000002,2,0,128,0.0,0.12918879674343614,0.046547721352085014
3,0.15000270000000002,0.14062771875000002,2,0,128,0.0,0.126358872914965,0.04532116266150568
3,0.14062771875000002,0.13125273750000002,2,0,128,0.0,0.12355800737947566,0.04409957408440945
3,0.13125273750000002,0.12187775625000001,2,0,128,0.0,0.12078794400932845,0.04288286651921181
3,0.12187775625000001,0.11250277500000001,2,0,128,0.0,0.11805052308648048,0.041670694850678654
3,0.11250277500000001,0.10312779375000002,2,0,128,0.0,0.11534771886653485,0.04046236366268278
3,0.10312779375000002,0.0937528125,2,0,128,0.0,0.11268169003159675,0.03925669879206502
3,0.0937528125,0.08437783125000001,2,0,128,0.0,0.11005485092788803,0.03805182052860275
3,0.08437783125000001,0.07500285000000001,2,0,128,0.0,0.107469976582777,0.03684476978003861
3,0.07500285000000001,0.06562786875000001,2,0,128,0.0,0.1049303648060008,0.03563087148893208
3,0.06562786875000001,0.05625288750000001,2,0,128,0.0,0.10244009931163882,0.034402604599237115
3,0.05625288750000001,0.046877906250000004,2,0,128,0.0,0.10000450151474441,0.03314749086948201
3,0.046877906250000004,0.037502925000000006,2,0,128,0.0,0.09763095736549078,0.03184390394353475
3,0.037502925000000006,0.028127943750000002,2,0,128,0.0,0.0953305427668485,0.030452168082244633
3,0.028127943750000002,0.0187529625,2,0,128,0.0,0.09312147100216797,0.02889434418348141
3,0.0187529625,0.00937798125,2,0,128,0.0,0.09103908062661721,0.026982898884607007
3,0.00937798125,3e-06,2,0,128,0.0,0.08944162900137656,0.02126550513366761
4,2.999997,2.9906220187500003,0,2,128,0.0,0.0,0.0
4,2.9906220187500003,2.9812470375,0,2,128,0.0,0.0,0.0
4,2.9812470375,2.97187205625,0,2,128,0.0,0.0,0.0
4,2.97187205625,2.9624970750000004,0,2,128,0.0,0.0,0.0
4,2.9624970750000004,2.9531220937500002,0,2,128,0.0,0.0,0.0
4,2.9531220937500002,2.9437471125,0,2,128,0.0,0.0,0.0
4,2.9437471125,2.9343721312500004,0,2,128,0.0,0.0,0.0
4,2.9343721312500004,2.9249971500000003,0,2,128,0.0,0.0,0.0
4,2.9249971500000003,2.91562216875,0,2,128,0.0,0.0,0.0
4,2.91562216875,2.9062471875000004,0,2,128,0.0,0.0,0.0
4,2.9062471875000004,2.8968722062500003,0,2,128,0.0,0.0,0.0
4,2.8968722062500003,2.887497225,0,2,128,0.0,0.0,0.0
4,2.887497225,2.87812224375,0,2,128,0.0,0.0,0.0
4,2.87812224375,2.8687472625000003,0,2,128,0.0,0.0,0.0
4,2.8687472625000003,2.85937228125,0,2,128,0.0,0.0,0.0
4,2.85937228125,2.8499973,0,2,128,0.0,0.0,0.0
4,2.8499973,2.8406223187500004,0,2,128,0.0,0.0,0.0
4,2.8406223187500004,2.8312473375000002,0,2,128,0.0,0.0,0.0
4,2.8312473375000002,2.82187235625,0,2,128,0.0,0.0,0.0
4,2.82187235625,2.8124973750000004,0,2,128,0.0,0.0,0.0
4,2.8124973750000004,2.8031223937500003,0,2,128,0.0,0.0,0.0
4,2.8031223937500003,2.7937474125,0,2,128,0.0,0.0,0.0
4,2.7937474125,2.7843724312500004,0,2,128,0.0,0.0,0.0
4,2.7843724312500004,2.7749974500000003,0,2,128,0.0,0.0,0.0
4,2.7749974500000003,2.76562246875,0,2,128,0.0,0.0,0.0
4,2.76562246875,2.7562474875,0,2,128,0.0,0.0,0.0
4,2.7562474875,2.7468725062500003,0,2,128,0.0,0.0,0.0
4,2.7468725062500003,2.737497525,0,2,128,0.0,0.0,0.0
4,2.737497525,2.72812254375,0,2,128,0.0,0.0,0.0
4,2.72812254375,2.7187475625000004,0,2,128,0.0,0.0,0.0
4,2.7187475625000004,2.7093725812500002,0,2,128,0.0,0.0,0.0
4,2.7093725812500002,2.6999976,0,2,128,0.0,0.0,0.0
4,2.6999976,2.6906226187500004,0,2,128,0.0,0.0,0.0
4,2.6906226187500004,2.6812476375000003,0,2,128,0.0,0.0,0.0
4,2.6812476375000003,2.67187265625,0,2,128,0.0,0.0,0.0
4,2.67187265625,2.662497675,0,2,128,0.0,0.0,0.0
4,2.662497675,2.6531226937500003,0,2,128,0.0,0.0,0.0
4,2.6531226937500003,2.6437477125,0,2,128,0.0,0.0,0.0
4,2.6437477125,2.63437273125,0,2,128,0.0,0.0,0.0
4,2.63437273125,2.6249977500000004,0,2,128,0.0,0.0,0.0
4,2.6249977500000004,2.61562276875,0,2,128,0.0,0.0,0.0
4,2.61562276875,2.6062477875,0,2,128,0.0,0.0,0.0
4,2.6062477875,2.5968728062500004,0,2,128,0.0,0.0,0.0
4,2.5968728062500004,2.5874978250000003,0,2,128,0.0,0.0,0.0
4,2.5874978250000003,2.57812284375,0,2,128,0.0,0.0,0.0
4,2.57812284375,2.5687478625000004,0,2,128,0.0,0.0,0.0
4,2.5687478625000004,2.5593728812500003,0,2,128,0.0,0.0,0.0
4,2.5593728812500003,2.5499979,0,2,128,0.0,0.0,0.0
4,2.5499979,2.54062291875,0,2,128,0.0,0.0,0.0
4,2.54062291875,2.5312479375000003,0,2,128,0.0,0.0,0.0
4,2.5312479375000003,2.52187295625,0,2,128,0.0,0.0,0.0
4,2.52187295625,2.512497975,0,2,128,0.0,0.0,0.0
4,2.512497975,2.5031229937500004,0,2,128,0.0,0.0,0.0
4,2.5031229937500004,2.4937480125,0,2,128,0.0,0.0,0.0
4,2.4937480125,2.48437303125,0,2,128,0.0,0.0,0.0
4,2.48437303125,2.4749980500000004,0,2,128,0.0,0.0,0.0
4,2.4749980500000004,2.4656230687500003,0,2,128,0.0,0.0,0.0
4,2.4656230687500003,2.4562480875,0,2,128,0.0,0.0,0.0
4,2.4562480875,2.44687310625,0,2,128,0.0,0.0,0.0
4,2.44687310625,2.4374981250000003,0,2,128,0.0,0.0,0.0
4,2.4374981250000003,2.42812314375,0,2,128,0.0,0.0,0.0
4,2.42812314375,2.4187481625,0,2,128,0.0,0.0,0.0
4,2.4187481625,2.4093731812500003,0,2,128,0.0,0.0,0.0
4,2.4093731812500003,2.3999982,0,2,128,0.0,0.0,0.0
4,2.3999982,2.39062321875,0,2,128,0.0,0.0,0.0
4,2.39062321875,2.3812482375000004,0,2,128,0.0,0.0,0.0
4,2.3812482375000004,2.3718732562500002,0,2,128,0.0,0.0,0.0
4,2.3718732562500002,2.362498275,0,2,128,0.0,0.0,0.0
4,2.362498275,2.3531232937500004,0,2,128,0.0,0.0,0.0
4,2.3531232937500004,2.3437483125000003,0,2,128,0.0,0.0,0.0
4,2.3437483125000003,2.33437333125,0,2,128,0.0,0.0,0.0
4,2.33437333125,2.32499835,0,2,128,0.0,0.0,0.0
4,2.32499835,2.3156233687500003,0,2,128,0.0,0.0,0.0
4,2.3156233687500003,2.3062483875,0,2,128,0.0,0.0,0.0
4,2.3062483875,2.29687340625,0,2,128,0.0,0.0,0.0
4,2.29687340625,2.2874984250000003,0,2,128,0.0,0.0,0.0
4,2.2874984250000003,2.27812344375,0,2,128,0.0,0.0,0.0
4,2.27812344375,2.2687484625,0,2,128,0.0,0.0,0.0
4,2.2687484625,2.2593734812500004,0,2,128,0.0,0.0,0.0
4,2.2593734812500004,2.2499985000000002,0,2,128,0.0,0.0,0.0
4,2.2499985000000002,2.24062351875,0,2,128,0.0,0.0,0.0
4,2.24062351875,2.2312485375,0,2,128,0.0,0.0,0.0
4,2.2312485375,2.2218735562500003,0,2,128,0.0,0.0,0.0
4,2.2218735562500003,2.212498575,0,2,128,0.0,0.0,0.0
4,2.212498575,2.20312359375,0,2,128,0.0,0.0,0.0
4,2.20312359375,2.1937486125000003,0,2,128,0.0,0.0,0.0
4,2.1937486125000003,2.18437363125,0,2,128,0.0,0.0,0.0
4,2.18437363125,2.17499865,0,2,128,0.0,0.0,0.0
4,2.17499865,2.1656236687500003,0,2,128,0.0,0.0,0.0
4,2.1656236687500003,2.1562486875,0,2,128,0.0,0.0,0.0
4,2.1562486875,2.14687370625,0,2,128,0.0,0.0,0.0
4,2.14687370625,2.1374987250000004,0,2,128,0.0,0.0,0.0
