xi,eta,node_index
3.290243258562279,0.17735830475749995,0
3.307249509330105,0.174765924142871,1
3.3251827273142545,0.17250647268161,2
3.344012640516406,0.17020534437295984,3
3.3638109123779594,0.16798201090871526,4
3.384604885335076,0.16571605254323274,5
3.4064503197882905,0.16344086221807338,6
3.4293950747899595,0.16112298824072444,7
3.4534948939848285,0.15876714841062428,8
3.4788065286867025,0.1563646389733821,9
3.5053905405910415,0.15391456427521602,10
3.53331034466578,0.1514145670566093,11
3.5626327034471763,0.14886393706288567,12
3.5934277393643113,0.14626228467573568,13
3.625769126701919,0.14360982639628325,14
3.6597342455580013,0.14090720621753366,15
3.6954043610210396,0.13815548085283028,16
3.7328648098803336,0.13535608215504386,17
3.772205198618048,0.132510794346035,18
3.813519612300775,0.12962173628310453,19
3.8569068345502977,0.12669134587957329,20
3.902470579122656,0.12372236648388446,21
3.9503197334972304,0.12071783336718923,22
4.000568615049355,0.11768105991902526,23
4.053337240385485,0.11461562283462083,24
4.108751608486012,0.1115253459536942,25
4.16694399833665,0.10841428245049171,26
4.2280532817724605,0.10528669520745347,27
4.292225252296946,0.10214703528028683,28
4.359612970677441,0.09899991844204402,29
4.430377128156448,0.09585009986076184,30
4.504686428157455,0.09270244702768779,31
4.582717987403405,0.08956191110946173,32
4.664657757406899,0.08643349694869791,33
4.750700967333699,0.08332223198270601,34
4.841052589285563,0.08023313438918846,35
4.935927827095387,0.07717118080003704,36
5.035552629777259,0.0741412739492024,37
5.140164230826926,0.07114821063745827,38
5.250011714624561,0.06819665040522731,39
5.365356611251984,0.06529108530409618,40
5.486473521100952,0.0624358111479276,41
5.613650770717981,0.05963490060537073,42
5.747191101404751,0.056892178467120275,43
5.887412392171477,0.05421119938434265,44
6.034648418724082,0.05159522833243072,45
6.189249650254602,0.049047224013574815,46
6.351584085898202,0.04656982538069039,47
6.522038132819145,0.04416534144123696,48
6.701017527991981,0.041835744456270474,49
6.888948305852628,0.03958266655756195,50
7.086277814107852,0.03740739968152885,51
7.2934757801117565,0.035310898632117636,52
7.511035430344236,0.033293787073033584,53
7.739474665658282,0.031356366270063135,54
7.979337295099958,0.02949862639840032,55
8.231194331247627,0.027720260190530782,56
8.495645350165908,0.026020678654302503,57
8.773319919225862,0.024399028558404857,58
9.06487909620593,0.022854211366713888,59
9.371017003258872,0.021384903299534064,60
9.69246247950849,0.019989576204522432,61
10.029980816226963,0.018666518930694348,62
10.3843755787397,0.017413858914241125,63
10.75649051941003,0.016229583704223196,64
11.14721158627182,0.015111562178864101,65
11.55746903210432,0.014057565228432944,66
11.988239628981269,0.013065285707859326,67
12.440548993575915,0.012132357490192959,68
12.915474028765754,0.011256373481310093,69
13.414145487356283,0.010434902480517753,70
13.937750664032572,0.009665504813417842,71
14.487536221951387,0.008945746624323094,72
15.064811160706467,0.008273212987931938,73
15.67094993273427,0.007645518984442285,74
16.307395715583436,0.007060321897937111,75
16.975663847829065,0.006515321143307167,76
17.677345436851844,0.0060083013122518465,77
18.4141111468516,0.005536885564000547,78
19.187715177882133,0.005100959588052744,79
19.999999445380062,0.004710074008794868,80
19.957473174511676,-1.3035583947974252,81
19.829460321119214,-2.6062431531149786,82
19.616509220217832,-3.8977642326221753,83
19.31953203446969,-5.1725894839141535,84
18.939800846992494,-6.42525827311731,85
18.478942212471356,-7.65040487217142,86
17.938930189914025,-8.842781442588704,87
17.322077886893123,-9.997280514240277,88
16.631027551495173,-11.108956862883591,89
15.868739254416946,-12.173048692719776,90
15.03847820968857,-13.184998033246803,91
14.14380078833437,-14.14047026303977,92
13.18853928488103,-15.035372676829457,93
12.176785501964734,-15.86587201634822,94
11.112873223351638,-16.628410889850965,95
10.001359650447395,-17.319723009979196,96
8.847005881811215,-17.9368471846977,97
7.654756519289316,-18.47714000137461,98
6.42971848812355,-18.938287149673336,99
5.177139161757972,-19.318313334755494,100
3.9023838850443617,-19.615590738332255,101
2.6109129921246073,-19.828845991321707,102
1.3082584174324776,-19.95716562824534,103
1.2246467991473533e-15,-20.0,104
0.0,-18.8125,105
0.0,-17.625,106
0.0,-16.4375,107
0.0,-15.25,108
0.0,-14.0625,109
0.0,-12.875,110
0.0,-11.6875,111
0.0,-10.5,112
0.0,-9.3125,113
0.0,-8.125,114
0.0,-6.9375,115
0.0,-5.75,116
0.0,-4.5625,117
0.0,-3.375,118
0.0,-2.1875,119
0.0,-1.0,120
0.0684115328515966,-0.9751002383614944,121
0.13682306570319283,-0.9502004767229889,122
0.20523459855478943,-0.9253007150844833,123
0.27364613140638605,-0.9004009534459777,124
0.34205766425798223,-0.8755011918074722,125
0.41046919710957885,-0.8506014301689666,126
0.4788807299611755,-0.825701668530461,127
0.5472922628127717,-0.8008019068919555,128
0.6157037956643683,-0.7759021452534499,129
0.6841153285159649,-0.7510023836149443,130
0.7525268613675611,-0.7261026219764388,131
0.8209383942191577,-0.7012028603379332,132
0.8893499270707543,-0.6763030986994276,133
0.9577614599223505,-0.6514033370609221,134
1.0261729927739471,-0.6265035754224165,135
1.0945845256255438,-0.6016038137839109,136
1.16299605847714,-0.5767040521454054,137
1.2314075913287366,-0.5518042905068998,138
1.2998191241803332,-0.5269045288683942,139
1.3682306570319294,-0.5020047672298887,140
1.436642189883526,-0.47710500559138314,141
1.5050537227351226,-0.45220524395287753,142
1.5734652555867188,-0.42730548231437204,143
1.6418767884383154,-0.40240572067586644,144
1.7102883212899116,-0.37750595903736095,145
1.7786998541415087,-0.35260619739885524,146
1.8471113869931048,-0.32770643576034975,147
1.915522919844701,-0.30280667412184425,148
